Name,Address,Location,Category,Additional Info,page
Damasso Maria,Dorsoduro 3054,Pellestrina,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Moro Ermenegilda,Castello 4618,Pellestrina,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Pinzan Gino,Cannaregio 2845,Pellestrina,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Volpe Flora,S. Polo 1886,Pellestrina,Pantofolai,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Mazzocco Cav. Giuseppe,"Premiato Sugherificio Veneto, Stab. Amm. Palazzo Surian, Fond. Cannaregio, 970",Pellestrina,Pantofolai di sughero,Tel. 23-016,266
Mazut. S. An. Italiana,S. Marco 2315,Pellestrina,Paraffina,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Siderotecnica Veneta di Giuseppe Saccà,Via Piave n. 53,Mestre,Paranchi e organi,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Anna e Silvestro,Via XXI Marzo,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Armando,Merceia dell'Orologio 269,Pellestrina,Parrucchieri per signora,"Grande Salone Moderno, Pettinature per signora, Ondulazioni, permanenti, manicure, massaggi",266
Barbier Ursulena,S. Marco 4340,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Boro Maria in Romano,S. Marco 4976-A,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Brunello Maria,S. Marco 3846,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cartelo Kuna,Cannaregio 2456,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cappello Edoardo,S. Marco 1753,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Carminati Silvestro e Anna,S. Marco 2099,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cenedese Amelia,Castello 1591,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Checchoni Gino,Cannaregio 1522,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Ciari Antonina,Dorsoduro 54 b,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Corazza Antonio,S. Marco 674,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Dal Rio Cesare,Cannaregio 122,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
De Picciol Armando,S. Marco 1486-A,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
D'Este Severino,S. Marco 418,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Donà Sergio,Castello 3725,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Fabrìs Giovanni,Cannaregio 5659,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Fabrizi Ercole (Flavio),Gran Viale 28,Lido,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Fugagnoli Armando,Gran Viale 28,Pellestrina,Parrucchieri per signora,"Grande salone moderno, pettinature per signora, Ondulazioni permanenti, manicure, massaggi",266
Giacon Esterina Calone,Gran Viale 12,Lido,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Gasparini Spartaco,S. Marco 1164-A,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Istituto di bellezza,S. Marco 5024,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Marella Ester,Castello 3725,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Mico Uvaldo,S. Marco 1014,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Nardi Giovannina,S. Elena 9,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Pelliccini Anna,Cannaregio 4654,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Mauronito Marcella,S. Marco 2807,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Perlinj Bruno,S. Marco 8464,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Pezzuli Giovanni,S. Marco 1307,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Pozzato Giovanni,"Ruga Rialto 387, 1 Piano",Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Pulin Ines,S. Marco 909-A,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Quarta Oreste,S. Marco 1928-1801,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Sambo Mario,"Castello 6384, S. Marco 5193",Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Stramibrivich,Cannaregio 2606,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Trevisin Lina,S. Marco 427,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Venturini Alessandro,Castello 4976 C,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Zanierini Elsa,Cannaregio 2102,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Vianello Jolanda,S. Elena 3,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Zannonnellci Angela,Castello 4681,Pellestrina,Parrucchieri per signora,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Allegrini Mario,S. Marco 705,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Bonifacio Angelo,S. Marco 705,Murano,Pasticcerie ed affini,Fond. Manin,266
Bonifacio Michele,Castello 4237,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Calleghri Lino,Castello 1791-A,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Camin Emilio,S. Polo 1694,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Caracci Beniamino,Dorsoduro 3527-28,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Carei: Concetta,Cannaregio 2348,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cattaruzi Adele ved. Rosa Salva,S. Marco 4589,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cavallo Giuseppe,Castello 5787,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cendron Alessandrina,Cannaregio 6066,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cercato Sergio,S. Marco 5546,Pellestrina,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
Cesarin Sante (eredi),"Via Torre 1, Belfredo, 62 Galleria",Mestre,Pasticcerie ed affini,"vredi anche semiottica) Prodúzione e lavorazione vetri, commercio",266
duse,"VENEZIA - Via XXI Marzo, 2228",Mestre,Advertisement for Office Furniture,Telefono 25-889,266
