Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Cooperativa di Consumo fra i dipendenti dei Monopoli di Stato,Santa Croce 423,Venezia,Commercial,alimentari (dett.),Vendita e Mobilizzi,", ,",374,False
Cooperativa Consumo,Santa Croce 423,,Commercial,"caffè (esercizi) | ""Circolo Varioni""",Vendita e Mobilizzi,", ,",374,True
Cooperativa Consumo Lavoratori Marghera,Santa Croce 423,automologerie e autorimesse,Commercial,"Soc. Coop. a. r. e. 1., alimentari (dett.)",Vendita e Mobilizzi,", ,",374,False
Cooperativa di Consumo Luigi Miliani,S. Polo 16,automologerie e autorimesse,Commercial,alimentari (dett.),Vendita e Mobilizzi,", ,",374,False
Cooperativa di Consumo,"S. Polo 16, Via delle Industrie 22",automologerie e autorimesse,Màghera,"Commercial | ""Nulla Baldini""",alimentari (dett.),", ,",374,False
Cooperativa Edile Luigi Passoni,Castello 79,S. Elena,Commercial,compravendita immobili,Vendita e Mobilizzi,", ,",374,False
Cooperativa Elettromeccanica Industria Acficini CEIA,Cannaregio 4062,automologerie e autorimesse,Commercial,"Soc. per Az. a. r. 1., electrica e idraulica",Vendita e Mobilizzi,", ,",374,False
Cooperativa escavazione palificazione e Basetti e lavori pubblici in genere,Castello 4549,automologerie e autorimesse,Guida Commerciale di Venezia e Provincia,1947,Vendita e Mobilizzi,", ,",374,False
Cooperativa Giudecca,Giudecca 2219.A,automologerie e autorimesse,Commercial,pesca marittima,Vendita e Mobilizzi,", ,",374,False
Cooperativa Introductori Introt Martello Comunale di Mestre,Giudecca 2219.A,Mestre,Commercial,macellazione,Vendita e Mobilizzi,", ,",374,False
Coop. Ind. Lav. Ittica e agricol LPIA,S. Pietro in Volta,automologerie e autorimesse,Commercial,a. e gromi,Vendita e Mobilizzi,", ,",374,False
Cooperativa Lavoro e di Facchinaggio,S. Marco 2551,automologerie e autorimesse,Commercial,facchini pubblici,Vendita e Mobilizzi,", ,",374,False
"Cooperativa per lavori manutenzione ed assistenza piroscafi ""La Libertà """,Castello 1292,automologerie e autorimesse,Commercial,pirechettaggio e verniciatura piroscafi,Vendita e Mobilizzi,", ,",374,False
Cooperativa Operaia Setidori S.A.C.O.S.,Cannaregio 3964,automologerie e autorimesse,Commercial,patrimenti Ientazioni,Vendita e Mobilizzi,", ,",374,False
Cooperativa Marittima Manovalanza Trasporti,D. Duro 3142.3,automologerie e autorimesse,Commercial,"s. 8. a r. 1., lavori manovalanza",Vendita e Mobilizzi,", ,",374,False
Cooperativa Mosaicisti di Venezia,S. Polo 2758,automologerie e autorimesse,Commercial,mosaici,Vendita e Mobilizzi,", ,",374,False
Cooperativa G. Mazzini,S. Polo 2758,,Commercial,"s. a. r. 1., alimentari (dett.)",Vendita e Mobilizzi,", ,",374,True
Cooperativa Faille Nuovi Speranza,Cannaregio 5031,automologerie e autorimesse,Commercial,impresa Edile,Vendita e Mobilizzi,", ,",374,False
Cooperativa Fàllio di Pellestrina,Via Olivi 38,Pellestrina,Commercial,impresa edile,Vendita e Mobilizzi,", ,",374,False
Cooperativa Fàlle di Pellestrina,Sestiere Busetti 180,,Commercial,impresa edile,Vendita e Mobilizzi,", ,",374,True
Cooperativa Pesacif,Sestiere Busetti 180,San Pietro di Castello,Commercial,pesca marittima,Vendita e Mobilizzi,", ,",374,False
Cooperativa Porta-Bagagli,Sestiere Busetti 180,automologerie e autorimesse,Commercial,portabagagli | nella Stazione di Venezia,Vendita e Mobilizzi,", ,",374,False
Coop. Provinciale Approvvigionamenti Alimentari Soc. Coop. a. r. 1.,Cannaregio 3625,automologerie e autorimesse,Commercial,alimentari (gross.),Vendita e Mobilizzi,", ,",374,False
Cooperativa Rivendita Giornali,S. Fantin 1878,automologerie e autorimesse,Commercial,giornali (distribuzione),Vendita e Mobilizzi,", ,",374,False
Cooperativa Trasporti ALFA,S. Marco 2781,automologerie e autorimesse,Commercial,autotrasporti,Vendita e Mobilizzi,", ,",374,False
Cooperativa Trasporti Cesare Battisti,S. Marco 2781,,Commercial,"Soc. Coop. a. r. 1., trasporti",Via F.lli Bandierine,", ,",374,True
Cooperativa del Tronchetto,"S. Marco 2781, San Marco 358",automologerie e autorimesse,Commercial,facchini | publici,Vendita e Mobilizzi,", ,",374,False
Cooperativa Tubisti e affini,Santa Croce 360,automologerie e autorimesse,Commercial,tubazioni industriali,Vendita e Mobilizzi,", ,",374,False
Cooperativa Veneziana fra Palombari per recuperi marittimi e fluviali,Castello 3688,automologerie e autorimesse,Commercial,palombari,RICHMAR,", ,",374,False
Copatetta Carlo,Murano fdm. Cavour 298,automologerie e autorimesse,Commercial,osteria,Vendita e Mobilizzi,", ,",374,False
Coppola Luigi,"Mestre, Via Carducci 66",automologerie e autorimesse,Commercial,sa-to da uomo,Vendita e Mobilizzi,", ,",374,False
Corà Edvige,Cannaregio 3573,automologerie e autorimesse,Commercial,sarta,Vendita e Mobilizzi,", ,",374,False
Corà Francesco,Cannaregio 3296,automologerie e autorimesse,Commercial,avv.,Vendita e Mobilizzi,", ,",374,False
Corà Mario,S. Polo 1410,automologerie e autorimesse,Commercial,Geometre,Vendita e Mobilizzi,", ,",374,False
Corazza Antonio,San Marco 674,automologerie e autorimesse,Commercial,parrucchiere per signora,Vendita e Mobilizzi,", ,",374,False
Corazza Aldo,Castello 6335,automologerie e autorimesse,Commercial,alimentari (dett.),Vendita e Mobilizzi,", ,",374,False
Corbello Marino Carlo,"Lido, Via Bragadin 2",automologerie e autorimesse,Commercial,lavanderia e stireria,Vendita e Mobilizzi,", ,",374,False
Corbetta Virginia,Castello 1341,automologerie e autorimesse,Commercial,alimentari (dett.),Vendita e Mobilizzi,", ,",374,False
Corbetto Antonio,S. Mare 792,automologerie e autorimesse,Commercial,carbone e legna (grossosta),Vendita e Mobilizzi,", ,",374,False
Cordella Luigi,Cannaregio 318,automologerie e autorimesse,Commercial,latteria,Vendita e Mobilizzi,", ,",374,False
Cordella Teresa,Cannaregio 2753,automologerie e autorimesse,Commercial,alimentari (dett.),Vendita e Mobilizzi,", ,",374,False
Cordoni Domenico,"Lido, Via F. Grimani 3",automologerie e autorimesse,Commercial,trattoria,Vendita e Mobilizzi,", ,",374,False
Corigliano Antonio,"Lido, Via F. Grimani 3",automologerie e autorimesse,Commercial,1947,Direttore Banco di Napoli,", ,",374,False
Corinaldi Beudetto & C.,San Marco 2732,automologerie e autorimesse,Commercial,specialità veneziane,Vendita e Mobilizzi,", ,",374,False
Corinaldi Benedetto,San Marco 2732,automologerie e autorimesse,Comunità Israelitica,1947,Segretario,", ,",374,False
COR RI SA. Soc. per Az.,San Marco 181,automologerie e autorimesse,Commercial,navi (demolizione),Vendita e Mobilizzi,", ,",374,False
Corletto Antonio,San Marco 798,automologerie e autorimesse,Commercial,combustibili solidi,grossista,", ,",374,False
Cornara Alfredo,San Marco 798,automologerie e autorimesse,Calle Larga San Marco,tabaccheria chinaglierie,Vendita e Mobilizzi,", ,",374,False
Corner Giuseppe,San Marco 798,automologerie e autorimesse,Guida Commerciale di Venezia e Provincia,Ing. Primo Ssz,Corpo del Genio Civile,", ,",374,False
Corne: Marco,San Canciano 5134,automologerie e autorimesse,Commercial,fabbro ferrario e meccanico,Vendita e Mobilizzi,", ,",374,False
Cornetti Cesare,S. Marco 264,automologerie e autorimesse,Commercial,materiali radio elettrici,Vendita e Mobilizzi,", ,",374,False
Corò Jolanda,Castello 2219.A,automologerie e autorimesse,Commercial,sarta,Vendita e Mobilizzi,", ,",374,False
Corò Rosa in Zanta,San Marco 532,automologerie e autorimesse,Commercial,sarta,Vendita e Mobilizzi,", ,",374,False
Corolato Lidia,S. Polo 1901,automologerie e autorimesse,Commercial,lingerie e maglieric,Vendita e Mobilizzi,", ,",374,False
Cornampy Duilio,Rio Marin 872,automologerie e autorimesse,Commercial,pittore,Vendita e Mobilizzi,", ,",374,False
Corpo Piloti Estuario Veneto,San Marco 1343 B,automologerie e autorimesse,Commercial,piloti,Vendita e Mobilizzi,", ,",374,False
Corrà Giacomo,S. Marco 1100,automologerie e autorimesse,Commercial,barbiere,Vendita e Mobilizzi,", ,",374,False
Corradini Ferruccio,San Marco 4481,automologerie e autorimesse,Commercial,sarta da uomo,Vendita e Mobilizzi,", ,",374,False
Corradi Mario,Cannaregio 531,automologerie e autorimesse,Commercial,sarta,Vendita e Mobilizzi,", ,",374,False
Corruffi car. dr. Ferdinando,Cannaregio 531,automologerie e autorimesse,Guida Commerciale di Venezia e Provincia,Direttore Archivio di Stato,Vendita e Mobilizzi,", ,",374,False
Corsa Cosimo,D. Duro 3747,automologerie e autorimesse,Commercial,trattatia,Vendita e Mobilizzi,", ,",374,False
Cortelazzo Luigi,S. Felice 3795,automologerie e autorimesse,Commercial,pittore,Vendita e Mobilizzi,", ,",374,False
,Via XXII Marzo 2288,VENEZIA,Advertisement,"Macchine per servire - Calcolatrici Duplicatori, OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI",Vendita e Mobilizzi,", ,",374,False
