Name,Address,Location,Category,Additional Info,Profession,Role,page
Canova Igino,S. Polo 696,Castello,calzature,Tel: 25-263,,",",362
Canovi Newton,S. Rocco 3070,Castello,te-ba,Tel: 25-263,,",",362
Cantamessa dr. Gustavo,Via Partecipacio,Lido,ARTI GRAFICHE ESPERIA,Tel: 25-263,medicina generale,",",362
Cantiere F.lli Astolfo,fdm. Navagero 67,Murana,cantiere navale,Tel: 25-263,,",",362
Cantiere Celeste Scocol,"Abbazia, 3547",Cannaregio,Costruzioni Navali,Tel: 25-263,,",",362
Cantiere Celeste Scocol,"Abbazia, 3547",Cannaregio,Trasporti Postali,Carcerari,,",",362
Cantiere Cinti,Giudecco 10,Castello,cantiere navale,Tel: 25-263,,",",362
Cantiere Floratti,"S. Moisé, 2053",Castello,Generatori Acetilene Brevetti,Milano. Rappresentanti per il Veneto,,",",362
Cantiere Lanza,Castello 368,Castello,cantiere navale,Tel: 25-263,,",",362
Cantiere Magnanini & C.,Ca-stello 644,Castello,navi in legno,Tel: 25-263,,",",362
Cantiere Navale Giulio Poli,"Castello, 787D",Castello,cantiere navale,Tel: 25-263,,",",362
Cantiere Navale ed Officine Meccaniche Veneziane G. Pagan,"Castello, 787D",Giudecca,cantiere navale,Tel: 25-263,,",",362
Cantiere Navale F.lli Rossi,Giudecca 693C,Castello,cantiere navale,Tel: 25-263,,",",362
Cantiere S.A.I.N.O.M.,Cannaregio 3027-C,Castello,cantiere navale,S. An.,,",",362
Cantiere e San Marco ed Di Dal Zennaro Leone,Chiove re 2973,S. Girolamo,cantiere navale,Tel: 25-263,,",",362
Cantiere Serenella,S. Marco numero 4283,Castello,cantiere navale,Tel: 25-263,,",",362
Cantieri Celli,S. Elena 1,Castello,Costruzioni Navali,"da Diporto, Sportive e da Guerra",,",",362
Cantieri Navali Adriatico,San Marco 2390,Castello,cantiere navale,Tel: 25-263,,",",362
Cantieri Navali del Levante,San Trovaso 1057-C,Castello,cantiere navale,Tel: 25-263,,",",362
Cantieri Navali ed Officine Meccaniche di Venezia,San Marco 4023,Castello,officina meccanica e metallurgica,Tel: 25-263,,",",362
Cantieri Navali Picini S. A.,Via 22 Marzo 2382-A,Castello,rierrori navigveli,Tel: 25-263,,",",362
Cantieri Navali del Quarnaro,San Marco 2930,Castello,cantiere navale,Tel: 25-263,,",",362
Cantieri Navali di S. Pietro,Castello 4158,Castello,cantiere navale,Tel: 25-263,,",",362
Cantieri Navali Svenini Guglielmo,Castello 4158,Marghera,cantiere navale,Zona industriale,,",",362
