Provincia,Section,Role_or_Profession,Name,Address,page
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Gasparinetti Napoleone,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Cesarol Emer,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Cesaro Cesare,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Cesaro Ca-lo,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Cesaro Carlotta,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Fiorin Amelia Prima ved. Perazza,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Masetto Caterina,,559
,COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Marchetto Dante,,559
,COMMERCIO E INDUSTRIA,Bottiglierie e bar,Gasparinetti Napoleone,,559
,COMMERCIO E INDUSTRIA,Bottiglierie e bar,Cesaro Cesare,,559
,COMMERCIO E INDUSTRIA,Bottiglierie e bar,Fiorin Amelia ved. Pe-razza,,559
,COMMERCIO E INDUSTRIA,Calzature,Pavan Giuseppe,,559
,COMMERCIO E INDUSTRIA,Cantiere per riparazione barche,Crosara Dante,località Portogruaro,559
,COMMERCIO E INDUSTRIA,Carrozzieri,Pavan Antonio,,559
,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,Zanin Antonio,,559
,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,Gasparinetti Ermenegildo,,559
,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,Ceschel Carlo,,559
,COMMERCIO E INDUSTRIA,Cereali, farine e granaglie,De Stalis Giovanni,,559
,COMMERCIO E INDUSTRIA,Elettricità (Produzione di),Cellina. Società italiana per l’utilizzazione delle forze idrauliche del Veneto, Sottosezione di S. Michele del Quarto,,559
,COMMERCIO E INDUSTRIA,Falegnami,D’Este Guido,,559
,COMMERCIO E INDUSTRIA,Fabbri, Meccanici,Pavan Giovanni,,559
