Name,Address,Location,Category,Additional Info,page
Haas e Figli, Campo S. Moise 1461,Murano,Tessuti serici,",",301
Bevilacqua Luigi S. A., San Zandegola 1313-1320,Murano,Tessuti serici d'arte,"Stabilimento Serico,  Velluti,  Soprarizzi,  Broccati,  Damascchi per Arredamento e Chiesa Passamenterie",301
Soc. An. Bevilacqua Luigi, S. Marco 5387,Murano,Tessuti stampati e artistici,",",301
Soc. An. Fortuny,"Giudecca Edn, S. Biagio 806",Murano,Tessuti stampati e artistici,"Tessuti stampati e artistici, ",301
Haas e Figli (Soc. An. succ. di Filippo Haas), Campo San Moise 1461, Venezia,Tessuti stampati e artistici,"Stoffe per arredamenti,  tendaggi e tappeti",301
Ruffini Giuseppe, S. Marco Mercerie S. Salvador 4987,Murano,Timbri di gomma," in metallo e Incisioni, ",301
Ghezzo Antonio, Portici Rialto 62,Murano,Timbri di gomma," in metallo e Incisioni, Fabbricato Timbri in Gomma",301
Santi (Succ.) di Moschini Vittorio, Spadacia 665,Murano,Timbri di gomma," in metallo e Incisioni, ",301
Bassi Elena, via Piave 60 C, Mestre,Tintorie e puliture a secco,"in metallo e Incisioni,",301
D'Este Armando, via Garibaldi 1736,Murano,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Filemone Fulgenzio, Cannaregio 6425,Murano,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Lavanderia e stireria Gussoni di Perini Rodolfo, Castello 841,Murano,Tintorie e puliture a secco,"San Marco 4577-2087,  Lido,  Via Malamocco 47",301
Marino Corbella Carlo,"Castello 841, via M. Bragadin 2",Murano,Tintorie e puliture a secco,"Tintorie e puliture a secco, | Lido",301
Orlando Cesarina, S. Marco 4463,Murano,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Socal Luigi, Cannaregio 5290,Murano,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Stefani Guglielmo, via Olivi 11, Mestre,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Tintoria Lombarda del dr. Enrico Brozzini, Carpenedo Ca' Rossa 4,Murano,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Veneti Giovanni, San Marco 4535 A,Murano,Tintorie e puliture a secco,"in metallo e Incisioni,",301
Supertinto, Calle Nuova S. Simeone 703,Murano,Tinture per abiti," stoffe ecc., Sede di Venezia",301
