Name,Address,Location,Category,Additional Info,Profession,Role,page
Magherini,Maddalena 2180,S. Marco,maglieria,abbigliam.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magnanti & Bassanini,Maddalena 2180,Marghera,imprese edile,Soc. It. Piombo e Zinco,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magnani fototecnico (ing) & Costanzi,S. Croce 1593,Venezia,materiali da costruzione,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magnanini G. e C.,Giudecca,Giudecca,cantieri navale,Calle Michelangelo 945,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magnanini Ida,Castello 754,Castello,osteria,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magni dott. Luciano,Castello 754,marino,medico generale,Ospizio,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magno dr Giuseppe,Castello 754,Venezia,Chimico,Via Lizarsrd 8 | Marghera,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magolino Emilio di Francesco,Castello 2332,Castello,elettricità idraulica e gas,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magri Gisella,S. Giuliano 784,Venezia,sartoria e confezioni per signora,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magni dr. Vincenzo,S. Giuliano 784,chirurgo,Ospedale Civile,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magrini ing. Alberto,Cannaregio numero 6383,Cannaregio,architetto,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magrini Cesare,S. Lio 5683,Venezia,avv.,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magrini Giorgio,S. Lio 5683,Venezia,avv.,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
Magrini Giovanni,S Marco numen 3359-A,S. Marco,casa editrice,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,GUISA COMMERCIALE DI VENEZIA E PROVINCIA,414
