Name,Address,Location,Category,Additional Info,page
Angelini Lidia,Cannaregio 3791,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Bagnarol Maria,Castello 1131,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Banali Amedeo,"Mestre, Piazzale Foscarì 4",Mestre,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Bernardi Giovanna Luigia,Mestre v. Orti,Mestre,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Bernardi Giuseppe,"Lido, v. Malamocco, Quattro Fontane 97",Lido,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Bertini A. G. di Gaggia Rosetta ved. Bertini,S. Marco 344,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Ble Redeo A.,S. Croce 847 C,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Bon Guglielmo Lodovico,"Burano, Via Galuppi 19",Burano,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Campagnoli Angelina,"Murano, Via Manin 58",Murano,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Campagnoli Giuseppe,Cannaregio 6966,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Candadoro Giuseppe,Dorsoduro 2761,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Canei Giuseppina,Mestre Via Catene 18,Mestre,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Capuzzo Domenico,S. Marco Ll05,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Carrar Alessandro Favaro Veneto,S. Marco Ll05,Dese,Chincaglierie ed affini,Dese,183
Ceccato Enrico,"Mestre, Via Umberto I. 33",Mestre,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Cenedece Gino,Cannaregio 1353 A,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Cercato Ida,"Mestre, Via Rossa 8",Mestre,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Cettino Elena ved. Buttolas,Castello 5469,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Chinay Giuseppe,Dorsoduro 3485,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Cirula Umberto,Dorsoduro 5465,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Cittan Luigià,"Murano fondn, Manin 50",Murano,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Codognotto Attilio succ. a Deco Pudlo,S. Marco 1255,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Comaru Alfredo,Calle Larga S. Marco,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Dandala Arnaldo,Castello 1578,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
De Nobili Mery in Fontana,Castello 1578,Dese,Chincaglierie ed affini,Stazione Eorrovie,183
Di Sanzo Gino,S. Polo 1080,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Dina Maria,"Lido, Via Malamocco 51",Lido,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Fabbri Fernando,Via XXII Marzo,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Faccioli Elvira,Via XXII Marzo,Dese,Chincaglierie ed affini,Carpenedo,183
Facin Giuseppe,"Burano, Via Galuppi",Burano,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Fontana Giovanna,Dorsoduro 2090,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Gaggio Giuseppe,"Murano, Campo San Bernardo 1",Murano,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Galli Carlo,"S. Marco 348, Dorsoduro 3407",Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Galli Maria,S. Polo 1080,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Gambato Maria,Castello 2417,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Gasparezzo Primo,Guidecca 52,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Gastaldi Lilli,"Mestre, Piazza Munberto I",Mestre,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
Giorgi Umberto,S. Marco 1149,Dese,Chincaglierie ed affini,Category: Macchine per scrivere - Calcolatrici - Duplicatori,183
