Name,Address,Location,Category,Additional Info,page,location_cleaned
Soc. It. Ossigeno ed altri gas,Dorsoduro 3598,Marghera,Materiale,per saldature autogene,246,False
Barbini Vittorio e Fratelli,S. M. del Giglio 2516,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Bertoldo Gio Batta,S. M. del Giglio 2516,,Materiali,refrattari e laterizi,246,True
Campagnol e C.,"Murano, fond. Radi 14-D",Murano,refrattari e laterizi,Category: Materiali da costruzione,246,False
Cassarìn Carlo,"Murano, fond. Radi 14-D",Carpenedo,Materiali,refrattari e laterizi,246,False
Castellin Carlo,S. Polo 1190,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Odoglieio Murano S. A.,S. Polo 1190,,Murano,refrattari e laterizi | Cromar,246,True
Dalla Venezia Felice,"Murano, Via Manin 40",Murano,Materiali,refrattari e laterizi,246,False
Franchini Giuseppe,"Murano, Via Manin 40",Carpenedo,Materiali,refrattari e laterizi,246,False
Industria Laterizi S. A.,S. Marco 3416,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Industria Laterizi ed affini S. A. « I. L. A.,"S. Marco 3416, San Marco 5074",S. Croce,Materiali,"refrattari e laterizi, | S. A. »",246,False
Lorenzato Gio Battista,Mestre Via Castellana 6,Mestre,refrattari e laterizi,Category: Materiali da costruzione,246,False
« MAGICAL »,S. Marco 2292,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Mazzoleni Pietro,S. Marco 2292,Carpenedo,Materiali,refrattari e laterizi,246,False
Minotto e Cercato,"Mestre, Via Manin 38-46",Mestre,Materiali,refrattari e laterizi,246,False
Refrattari Laterizi e Calce,Castello 4511,S. Croce,Materiali,"refrattari e laterizi, | Soc. a. r. l.",246,False
Soc. An. Materiali Edili,San Marco 1757,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Soc. An. « UVELA »,S. Marco 6284,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Soc. It. Refrattari Marghera Azionaria S.I. R.M.M.A.,Via delle Industrie 28,Marghera,refrattari e laterizi,Category: Materiali da costruzione,246,False
Soc. Produzione smerciò cementi armati centrifugati,Via delle Industrie 28,Marghera,Materiali,refrattari e laterizi,246,False
Torzo Giacomo,"C. Can.ciano, 6000",S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
Tosti Emilio fornaci S. A.,S. Marco 5074,S. Croce,refrattari e laterizi,Category: Materiali da costruzione,246,False
S. A. Veneziana Industriale Mobiliare Immobiliare SAVIMI,Cannaregio 3828,Cannaregio,Materiali siderurgici,Materiali siderurgici,246,False
C.R.I.E.V. Comp. Rapp. Italiane ed Estere,"Campiello S. Agostin, 2348",Cannaregio,Materiali tecnici e per la ricostruzione,Category: Materiali da costruzione,246,False
Bellinato dr. Giorgio fu Ettore,Cannaregio 980,Cannaregio,prime per celerie,Category: Materiali da costruzione,246,False
S. A. Officine «Galileo»,Via F.lli Bandiera 5,Marghera,prime per celerie,Category: Materiali da costruzione,246,False
Azienda Utilizzazione Raffìnazione Olii Ricuperì affìnì AURORA,Castello 6108,Castello,Materie resìnose,Category: Materiali da costruzione,246,False
Elettrovelox,S. Croce 1039,S. Croce,Meccanica di precisione,Ufficio Esportazione campo N. Sauro 1090-A,246,False
Adriatica Ligure per imprese marittime S. A. mediatori affari noleggio navi,San Marco 3555,S. Croce,Mediatori,Category: Materiali da costruzione,246,False
Antonello Dionisio,Marghera 201,Marghera,Mediatori,Category: Materiali da costruzione,246,False
Batocchio Angelo,"Zelarino, Via Trevignano",Zelarino,Mediatori,Category: Materiali da costruzione,246,False
Batocchio Guerrino,"Zelarino, Via Trevignano",Zelarino,Mediatori,"Zelarino, Trevignano",246,False
Biasettor Carlo,"Zelarino, Via Trevignano",Favaro Veneto,Mediatori,Category: Materiali da costruzione,246,False
Biasetton Natale,"Zelarino, Via Trevignano",Favaro Veneto,Mediatori,Category: Materiali da costruzione,246,False
Biasin Paolo mediatore cereali,"Giude, 778",Giudecca,Mediatori,Category: Materiali da costruzione,246,False
Bittante Vento Vittorio,San Marco 2718,S. Croce,Mediatori,mobili ed immobili,246,False
Bozzato Giovanni,"Burano, Via Chiesa",Burano,Mediatori,Category: Materiali da costruzione,246,False
Bullo Pìetro,Castello 5318,,Castello,specialità venezìana,246,True
Campaner Ferdinando,"Favaro Veneto, Via Chiesa",Favaro Veneto,Mediatori,Category: Materiali da costruzione,246,False
Caponetto Sebastiano,S. Polo 2464,,S. Polo,fabbricanti e campagne,246,True
Cantile Umberto,"Favaro Veneto, Via Chiesa, S. Polo 2464 N",,Mediatori,Category: Materiali da costruzione,246,True
Carraro Giovanni,"Mestre, Via G. Pepe 100",Mestre,Mediatori,Category: Materiali da costruzione,246,False
Cuasin Antonio,"Mestre, Via G. Pepe 100",Zelarino,Mediatori,Zelarino Centro,246,False
Cecchin Antonio,S. Polo 1024,,S. Polo,immobili,246,True
Cecchinato Antonio,Mestre Via Par. 27,Mestre,Mediatori,Category: Materiali da costruzione,246,False
Chinellato Alfonso,Mestre Via Par. 27,Chirignago,Mediatori,Chirignago,246,False
Chinellato Giacomo,Mestre Via Par. 27,Favaro Veneto,Mediatori,Category: Materiali da costruzione,246,False
Chinellato Nicola,Mestre Via Par. 27,Chirignago,Mediatori,Chirignago,246,False
Costa Pietro,Mestre Via Par. 27,Favaro Veneto,Mediatori,Category: Materiali da costruzione,246,False
Crepet Pietro,"Mestre, Via Mestrina 78",Mestre,Mediatori,Category: Materiali da costruzione,246,False
De Gotti Martino,"Mestre, Breonio",Mestre,Mediatori,Category: Materiali da costruzione,246,False
De Gobbis e Figli,S. Marco 1497,S. Croce,Mediatori,Category: Materiali da costruzione,246,False
Fabiano Francesco,"S. Marco 1497, Cannaregio 3865",S. Croce,Cannaregio,specialità veneziane,246,False
Favaretto Luigi,"S. Marco 1497, Cannaregio 3865",Chirignago,Mediatori,Chirignago,246,False
Franceschini Giuseppe,"S. Marco 1497, Cannaregio 3865",Chirignago,Mediatori,Chirignago,246,False
Lazzarini Ferdinando,Cà Via Cavallino 81,S. Croce,Mediatori,Category: Materiali da costruzione,246,False
Mangari Marco,"Cà Via Cavallino 81, Castello 6094",S. Croce,Castello,macchine per càffe,246,False
Marchiolini Carlo,S. Polo 1600,S. Croce,S. Polo,beni immobili,246,False
Mazuocco Bruno,"Mestre, Via Oberdan 53",Mestre,Mediatori,Category: Materiali da costruzione,246,False
