Name,Address,Location,Category,Additional Info,page,location_cleaned
Bilucaglia dr. Sergio,S. Polo 451,,Insegne e cartelli reclame,Industria boschive,225,True
Ditta Betetto dr. rag. Giuseppe,S. Marco 2026,,Insegne e cartelli reclame,Industria boschive,225,True
Ditta Pamio Silvano,Mestre Calle del Sale 47,Mestre,Insegne e cartelli reclame,Industria boschive,225,False
S'eano' Brambilla,Mestre Calle del Sale 47, S. B. L. Soc. S. a. r. l.,Dorsoduro 1051,", | Legnami",225,False
S. A. Lavorazioni Forestali,Campo Manin 4232,Burano,Insegne e cartelli reclame,Industria boschive,225,False
Soc. per az. Boato impr. costruzioni edili. civili e industriali,S. Croce 768,,Insegne e cartelli reclame,Industria boschive,225,True
Azienda Industriali,S. Marco,Burano,Insegne e cartelli reclame,Industrie chimiche,225,False
Liuqigas S. A.,Via dei Petroli,Marghera,Insegne e cartelli reclame,Industrie chimiche,225,False
Litacrom S. A. I. per l'ind. delle terre Decoloranti e affini,"Marghera, Via Canale Ovest 14 A",Burano,Insegne e cartelli reclame,Industrie chimiche,225,False
Soc. It. Ossigeno ed altri gas,"Marghera, Via Canale Ovest 14 A",Marghera,Insegne e cartelli reclame,prod. ossigeno ed acetilene,225,False
Ateneo di Venezia,"Marghera, Via Canale Ovest 14 A",Burano,Insegne e cartelli reclame,S. Fantin,225,False
Edizione Serenissima,"San Marco, 739",,Telefono 23.050,Industrie editoriali,225,True
I.N.T.R.E.V.,"San Marco, 739", Bollettino d'informazioni quotidiano,Via Mazzini 5110,", | Agenzia",225,False
Libreria Emiliana Edit-ice,S. Agnese 909A,Burano,Insegne e cartelli reclame,Industrie editoriali,225,False
Libreria Sormani,S. Zulian 739,Burano,Insegne e cartelli reclame,Industrie editoriali,225,False
S.E.V.,"S. Zulian 739, Via Mazzini 5110",Burano,Insegne e cartelli reclame,Società Editoriale Veneta,225,False
Soc. Accom. Stamperia Zanetti,"S. Zulian 739, Via Mazzini 5110",Burano,Insegne e cartelli reclame,S. Lorenzo,225,False
Spaziani Elio,Castello 5267,,Insegne e cartelli reclame,Industrie editoriali,225,True
Barina Camillo,Cà d'Oro 3935,,Insegne e cartelli reclame,Industria Ghiaiia,225,True
Belleno Primo,Castello 345,,Insegne e cartelli reclame,Industrie laterizi,225,True
Fornace Franchin,Castello 345,,Mestre,Industrie laterizi,225,True
Industria Latèerizi Piazza Giuseppe,Sante Croce 902 A,Burano,Insegne e cartelli reclame,Industrie laterizi,225,False
Società Anonima Materiali Edilizi,"Sante Croce 902 A, San Marco 2050",,Insegne e cartelli reclame,S. A. M. E.,225,True
Bagarotto Luigi,Cann. 3134,,Insegne e cartelli reclame,Industrie lavorazione e conservazione del legno,225,True
Falegnameria e Carpenteria Veneta di Delzotto Giovanni,"Burano, S. Mauro 72",Burano,Insegne e cartelli reclame,Industrie lavorazione e conservazione del legno,225,False
Soc. An,Via Altobello 25,Burano,Mestre,Conservazione Legno e Distilleria Catrame,225,False
Zago Carlo e C,Dorsoduro 2268,,Insegne e cartelli reclame,Soc. a. r. l.,225,True
A.R.S.,S. Marco 4651,,S. Marco 4651,", | Azienda Realizzazione Spettacoli di Enrico Papp.",225,True
Alberti Bruno,S. Marco 5186,,Insegne e cartelli reclame,Informazioni commerciali,225,True
Piazza Giuseppe,S. Marco 4156,,Insegne e cartelli reclame,Informazioni commerciali,225,True
Fabbriche Riunite Neon,S. Marco 4156, Impianti di Illuminazione a gas arl, Agente per il Veneto: S. A. Supper Lux,"S. Molse, 2052, , Tel. 22-20; 26-996 | Insegne decorazioni al Neon",225,False
La Milanese,Cannaregio 834,,Insegne e cartelli reclame,Insegne e cartelli reclame,225,True
