Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Comarotto Antonio,S. Polo 222,,Nuova Editoriale S. A.,polleria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Comoccia Anita Beatrice,Piazza Umberto I, Mestre,Nuova Editoriale S. A.,tabacheria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gondrand Fratelli & Soc. Naz. di Trasporti,"Piazza Umberto I, S. Stefano, Palazzo Morosini, 2803",,Nuova Editoriale S. A.,Succ. di Venezia,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gondrand fratelli & Soc. Naz. di Trasporti,"Piazza Umberto I, S. Stefano, Palazzo Morosini, 2803", Succ, di Venezia,"S. Stefano, Palazzo Morosini, 2803, Capitale soc.: L. 25.000.000 | Casa di Spedizioni",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gorghetto Ferruccio,"Treporti, l'isola della Chiesa 28",Mestre,Nuova Editoriale S. A.,panificio,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Goretti Emenegildo (ditta),SS. Giovanni e Paolo 6308,,Nuova Editoriale S. A.,noleggio imbarcazioni,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Goretti Linda,Cannaregio 6286,Mestre,Nuova Editoriale S. A.,sarta,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Goretti Vincenzo,S. Marco 3999-5401,,Nuova Editoriale S. A.,caffé (esercizi),MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Goranti Giovanni,S. Polo 601,,Nuova Editoriale S. A.,carni e frattaglie osteria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gorin Giovanni,"S. Polo, posteggio 21",,Nuova Editoriale S. A.,frutta e verdura, grossista,",",403,True
Gorinati Martino,S. Polo 637,,Nuova Editoriale S. A.,friggiostoria e commestibili,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gorini Enrico,Cannaregio 5993,,Nuova Editoriale S. A.,mobili usati,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gorinia,Calle dei Fab. bri 3697,Mestre,Nuova Editoriale S. A.,albergo e ristorante,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gorla A. e V. Caselli (ditta),Calle dei Fab. bri 3697,Mestre,Nuova Editoriale S. A.,pulisia vetture F. | SSB. Stazione di Venezia,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gorleri di Diano Guido,S. Angelo 3688,,Nuova Editoriale S. A.,avvocato,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gorottoi don Alessandro,S. Eustacchio (S. Stae),Mestre,Nuova Editoriale S. A.,rettore,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardi Elisabetta,S. Polo 1476,,Nuova Editoriale S. A.,latteria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gottardi Folin Ida,Cannaregio 6270,Mestre,Nuova Editoriale S. A.,farmacista,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardi Francesco,Cannaregio 6270,Mestre,Nuova Editoriale S. A.,farmacista,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardi dr. Gottardi,S. Croce numero 2257,,Nuova Editoriale S. A.,medicina generale,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gottardi prof. Luigi,S. Croce numero 2257,,insegnante Accademia di Belle Arti,Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gottardi Dr. Mario,S. Croce n. 2557.A,Mestre,Nuova Editoriale S. A.,architetto,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardi Rita,D. Duro 275,,Nuova Editoriale S. A.,latteria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gottardo Anselmo,Cannaregio 409,,Nuova Editoriale S. A.,trattoria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gottardo F.lli,"Mestre, Via C. Battisti 515",Mestre,vini (grossista),Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardo Luigi,S. Rocco 3078,Mestre,Nuova Editoriale S. A.,pittore,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardo Maria,Castelfo 6015,Mestre,Nuova Editoriale S. A.,bottiglieria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottardo Vittorio,"Mestre, Via Ospedale",Mestre,vini (grossista),Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gottipavo y Renato,S. Marco 615,,Nuova Editoriale S. A.,oreficeria, gioieileria,",",403,True
Gradenigo Co,S. Marco 615,,Nuova Editoriale S. A.,Direttore dell'Associazione fra Proprietari di Fabbricati | Arturo,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gradenigo Costanza ved. Caldura,"Giudecca, Ex Campo di Marte 950",,Nuova Editoriale S. A.,maecelleria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gradf Rosina,Rio Terra Farsetto 1463,Mestre,Nuova Editoriale S. A.,sarta,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gramagna Alfredo,S. Marco 2621,,Nuova Editoriale S. A.,rappresentanze varie,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gramagna Giuseppe,Cannaregio 1882,,Nuova Editoriale S. A.,fibr., erane vegetale,",",403,True
Gramagna Giuseppe,Cannaregio 1433,,Nuova Editoriale S. A.,ferramente e colori,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Gramagna Luciano,Cannaregio 1131,,Nuova Editoriale S. A.,fabbro ferraio e meccanico,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
"Gran Caffe “Chioggia""",Piazzetta S. Marco,Mestre,Nuova Editoriale S. A.,cafée (esercii),MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Granatino Antonio,Piazza Umberto I, Mestre,Nuova Editoriale S. A.,cicli e motocicci (presgreglio noleggio riparazioni),MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grand Hotel,"S. Marco, Calle del Pestrin 2392-A",,Nuova Editoriale S. A.,albergo e ristorante,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grandesso Ettore,Giudecca 427,,Nuova Editoriale S. A.,alimentari (dett.),MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grandesso Giovanni,Giudecca 173,,Nuova Editoriale S. A.,fonderia meccanica,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grandesso Luigia,firma Rossa 2519,Mestre,Nuova Editoriale S. A.,sarta,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grandesso Michele,firma Rossa 2519,Mestre,Consigliere Municipale,Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grandesso dr. Michele,firma Rossa 2519,Pellestrina,Nuova Editoriale S. A.,medico,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grandesso Sergio,"Mestre, Corso del Popolo 20",,rappresentanze generi alimentarii,Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grandi Magazzini Al Canton di Stefania ti Stefano,S. Leonardo 1374,Mestre,Nuova Editoriale S. A.,pelliccerie,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grandi Magazzini della Fabbrica Lombada Biancheria,"S. Pantalon 3955, Rialto 270 eBottegon",Mestre,mercerie filati; e affini,Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grandi Magazzini «La Casa» di Taburo Giovanni,S. Marco 4752-45,,Nuova Editoriale S. A.,articoli casalinghi,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grandis Giovanni,S. Marco 4752-45,,Nuova Editoriale S. A.,"officina meccanica e metallurgiche | Marghera, vie dell'Industria",MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grano,Ponte dei Barettieri 2490,Mestre,Nuova Editoriale S. A.,valigerie, pelletterie," articoli di viaggio, , , ",403,False
Granziotto Augusto,S. Maurizion n. 2598,Mestre,Nuova Editoriale S. A.,avvocato,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Granziotto P. Succ. di Menegazzi Cav A.,S. A. posnrl 1921,Mestre,manifatturq e tessuti (grossisti),Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Granzotto dr. Gianni,S. Marco 4843,,Nuova Editoriale S. A.,casa editrice,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Graspo do Ua.,S. Marco 5987,Mestre,Nuova Editoriale S. A.,ristorante,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grassi arch. Enzo,S. Marco 5987,Mestre,Siazio S. G. Luca,impresa edil.,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grassi Giuseppe,Giudecca 30,Mestre,Nuova Editoriale S. A.,alimentari (dett.),MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grasso T. Col. Giuseppe,Giudecca 30,Mestre,Comandante Lesroione Territ. Guardia di Finanza, Circolo di Mestr:,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Gr.100 Silvia ved. Andreotto,Giudecca 30,Lido, S. Maria Elisabetta,specialità Venesiane,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grassini Raffaele,Cannaregio n. 2886,,Nuova Editoriale S. A.,macellaeria,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grava Maria,Cannaregio n. 2886,, Piazzale S. M. Elisabetta 21,cicli e motocicicl (posteggio, noleggio riparazioni),",",403,True
Gravidi aw. Ernesto,S. Lio 5780,,Nuova Editoriale S. A.,fotografie (gabinetti di posa),MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Graziati dr. Beniamino,Piazza Umberto I, Mestre,Nuova Editoriale S. A.,farmacia,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
Grazai Dina,S. Marco 608,,Nuova Editoriale S. A.,farmacista,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grazzi Dina,S. Marco 608,,Nuova Editoriale S. A.,farmacista,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Grazzi dr. Giovanni,S. Marco 608,,Comm. Agaxit. Ufficio Stranieri dalla Questura,Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
Greatti don Marco,S. Marco 608,,vicario S. Barnaba,Colletlico Italialee,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,True
AGENZIA P. BORTOLUZZI,VENEZIA - S. LUCIA 4624,Mestre,AFFITTI APPARTAMENTI PER COMPRV / VENDITA,vedi e ammobiliati CASE / TERRENI,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,",",403,False
