Name,Address,Location,Category,Additional Info,page
Tessarin Ferdinando,"Mestre, Via Piave 31",Venezia,ARMATORE,Agenzia Marittima,306
Zampironi,"Mestre, Via Piave 31",Mestre,TRASPORTI FORFAIT,"Prodotti Insettiifughi, Insetticidi",306
Scavone F.lli,Venezia Riva Schiavoni 4132,Mestre,Trasporti e spedizioni,"Rappresentanze, Trasporti, Fornitura mano d'Opera, Recuperi subacquei, Demolizioni navi, Ferro e Metalli, Imprese Marittime, Lavori da Palombaro, Carenaggio Navi, Deposito Esplosivi, Tel.: Ufficio 22-542, abita., 22-840",306
Soc. An. Innocente Mangilli Adriatica e G.A.,Zattere 1473,Mestre,Trasporti e spedizioni,"l.M.A., Tel. 23-005; 24-927; 23-731, Casella Postale 349, Telegrammi: «Semiasped»",306
Società Trasporti Adriatici Settentrionale (STAS),S. Marco 1925-A,Mestre,Trasporti e spedizioni,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
Tessarin Ferdinando,S. Maria dei Giglio n. 2474,Mestre,Trasporti e spedizioni,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
Trasporti Tositti e C.,Giudecca 683,Mestre,Trasporti e spedizioni,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
Valperga e De Simoni,S. Marco fdm. della Fenice 2554,Mestre,Trasporti e spedizioni,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
Vigileone L. Silvio Soc. An. di Spedizioni,S. Marco fdm. della Fenice 2554,Mestre,Trasporti e spedizioni,S. M. del Giglio,306
Zacchiello Giuseppe,S. Marco fdm. della Fenice 2554,Mestre,Trasporti e spedizioni,Piazza 27 Ottobre,306
Bigotto Ugo,Via Due d'Aosta 407,Mestre,Trasporti postali,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
Ditta Bettio Elia,Via Due d'Aosta 407,Lido,Trasporti postali,presso ufficio postale di Lido,306
S. A. Perseveranza,S. Marco 5547,Mestre,Trasporti postali,"recapito espressi, telegrammi",306
Scuol Celeste,Abbazia 9457,Mestre,Trasporti postali,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
Accomodata Trasporti acquei di G. Ravan,Abbazia 9457,Mestre,Trasporti servizi portuali,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",306
