Name,Address,Location,Category,Additional Info,page
Lombardo Regina di Gevosiani,Via Malamocco 97,Lido,Cantieri Navali,Section: Murano,233
Novello Maria in Scalabrid,Gran Viale 17,Lido,Cantieri Navali,Section: Murano,233
Grigolzin Anastasia,Via Duca d’Aosta 36 131,Mestre,Cantieri Navali,Section: Murano,233
Tolusso Maria,Via Calvi 18,Marghera,Cantieri Navali,Section: Murano,233
Rusica Giuseppe,Via Calvi 18,Marghera,Legnami,Lavorazione del legno,233
Società MARE,Via Calvi 18,Marghera,Lavori portuali,Molo Industrieale,233
Rossi Elena fu Antonio,Vignole 2,Murano,Cantieri Navali,Section: Murano,233
G. Galletti,"Santa Maria Formosa, Calle Cioogna, 6212",Murano,Lavorazione materie plastiche,"Lavorati in « Plexiglas », Portasigarette, Astucci, Artticli da Sorfitoio, Tutta la Lavorazione industriale col « Plexiglas »",233
Ballarin e Flebus (ditta),S. Polo 2605,Murano,Lavorazione droghe,Section: Murano,233
Della Santa Achille,S. Marco 2730,Murano,Lavorazione droghe,Section: Murano,233
Colombin Luigi,Cannaregio 1060,Murano,Lavorazione marmi,Section: Murano,233
De Filippi ing. Tullio,Accademia 981,Murano,Lavorazione marmi,Section: Murano,233
Zennaro G. e L. Fratelli,Madonna dell’Orto 3529,Murano,Lavorazione marmi,Section: Murano,233
Capovilla Augusto (Ditta) di Carlo Capovilla,Rio Marin 853-A,Murano,Lavorazione meccanica del legno,Section: Murano,233
Rusica Giuseppe,Piazza XXVII Ottobre,Marghera (Venezia),Lavorazione del legno,SERRAMENTI - MOBILI in genere,233
Rag. Mangiarotti,Piazza XXVII Ottobre,Murano,Lavorazione meccanica del legno,"STABILIMENTO, Lavorazione meccanica del legno, Ponte Delle Alpi (Belluno)",233
Cooperativa Concordia Società Cooperativa per az. a. r. l.,Castello 71,Murano,Lavori manovalanza,Section: Murano,233
Cooperativa Marittima Manovalanza Trasporti s. a. r. l,Dorsoduro 3423 A,Murano,Lavori manovalanza,Section: Murano,233
IREOS,"Dorsoduro 3423 A, S. Marco 1130",Murano,Lavori manovalanza,"Lavori manovalanza, | Impresa Riatti Edilizia",233
Scavone F.lli (ditta),Castello 4132,Murano,Lavori portuali,Section: Murano,233
Società per Az. azienda Lavori Costruzioni Edilizie A. L. C. E.,Castello 5850,Murano,Lavori portuali,Section: Murano,233
Cooperativa escalazione palificazione « Bussetti »,Castello 4549,Murano,Lavori pubblici in genere,Section: Murano,233
Bertelli Cleorete,Castello 955,Murano,Legatorie di libri,Section: Murano,233
Castelbognesi Olga,S. Polo 2118,Murano,Legatorie di libri,Section: Murano,233
Donaggio Enrico,S. Marco 2773,Murano,Legatorie di libri,Section: Murano,233
Ganz Adolfo,S. Polo 1470,Murano,Legatorie di libri,Section: Murano,233
Piacenza Ubaldo,Castello 6834,Murano,Legatorie di libri,Section: Murano,233
Poliero Bruno,S. Polo 3124,Murano,Legatorie di libri,Section: Murano,233
Rizzardi Giovanni,S. Marco 3284,Murano,Legatorie di libri,Section: Murano,233
Romano Ettore,Cannaregio 6029 C,Murano,Legatorie di libri,Section: Murano,233
Sarnia ved. De Biasi Teresa,Castello 5906,Murano,Legatorie di libri,Section: Murano,233
Schiaffinò Gino,Accademia 877b,Murano,"Legna (ingrosso), Carboni fossili e legna",Section: Murano,233
DITTA NELLO VIRGINIO,VENEZIA - S. POLO 2241,Murano,Legna (ingrosso),"SCHEIDARI - MOBILI PER UFFICIO - MACCHINE CONTABILI, MACHINE PER SCRIVERE - DUPLICATORI - ACCESSORI",233
Fasulo Adelinda di Pietro,S. Marco 2863,Murano,Lavoro,Section: Murano,233
Fadin Angelo fu Angelo,Castello 3191,Murano,Lavoro,Section: Murano,233
Frisan Regina fu Pietro,Castello 5311,Murano,Lavoro,Section: Murano,233
Gal Elsa di Fernando,Castello 3867,Murano,Lavoro,Section: Murano,233
Gallozi Giulio fu Nicolò,Castello 1831,Murano,Lavoro,Section: Murano,233
Ianna Caterina fu Giuseppe,Cann. 2994,Murano,Lavoro,Section: Murano,233
Inochiostro Angelina fu Federico,San Marco 2690,Murano,Lavoro,Section: Murano,233
Jocetic Anita fu Emilio,Castello 6657,Murano,Lavoro,Section: Murano,233
Luciano Angela fu Gaetano,S. Polo 1074,Murano,Lavoro,Section: Murano,233
Martinengo Teresa fu Paolo,S. Polo 3010,Murano,Lavoro,Section: Murano,233
Merlin Teresa fu Pietro,Dorsoduro 2122 A,Murano,Lavoro,Section: Murano,233
Mugnato Maria fu Giuseppe,Dorsoduro 3125,Murano,Lavoro,Section: Murano,233
Orlandi Linda fu Guglielmo,Castello 3587,Murano,Lavoro,Section: Murano,233
Paccagnella Giovannina di Antonio,Dorsoduro 852,Murano,Lavoro,Section: Murano,233
Poina Amelia fu Vittorio,S. Polo 683,Murano,Lavoro,Section: Murano,233
Roma Ermenegilda fu Luigi,Dorsoduro 950,Murano,Lavoro,Section: Murano,233
Rossi Santa fu Giovanni,Santa Croce 1597,Murano,Lavoro,Section: Murano,233
Santi Anna fu Angelo,Castello 2141,Murano,Lavoro,Section: Murano,233
Scalabrin Oreste,Castello 3512,Murano,Lavoro,Section: Murano,233
Scardon Elisa fu Antonio,Castello 940,Murano,Lavoro,Section: Murano,233
Tognetto Pierina di Giorgio,Castello 5738,Murano,Lavoro,Section: Murano,233
Tonello Ada di Alcibiade,Castello 3966,Murano,Lavoro,Section: Murano,233
Vienelin Margherita fu Francesco,Castello 1597,Murano,Lavoro,Section: Murano,233
Zanetti Virgilio di Giuseppe,S. Polo 2560,Murano,Lavoro,Section: Murano,233
Zangrossi Romanò fu Domenico,Dorsoduro 944,Murano,Lavoro,Section: Murano,233
