Name,Address,Location,Category,Additional Info,page,location_cleaned
Soc. An. Veneziana Imprese Artistiche turistiche," ""San Marcuola"," Palazzo Vendramin Calergi""",Case da Gioco,"Cartotecnica,  Tipografia",180,False
Casa di Spedizioni I. Barbon & C.," ""Campo S. Maria del Giglio 2460-62""",,Case di Spedizioni,"Autotrasporti, Traslochi, Spedizioni, Commissioni",180,True
Bonato Bisotto," ""S. Marco 1074""",,Case di Spedizioni,"Cartotecnica,  Tipografia",180,True
Casa di Spedizioni di Domenico Libera," ""Dorsoduro 2403""",,Case di Spedizioni,"Cartotecnica,  Tipografia",180,True
Comini Giovanni," ""Cannaregio 1938""",,Case di Spedizioni,"Cartotecnica,  Tipografia",180,True
Franzosini Luciano," ""S. A. SS. Filippo Giacomo 4270""",Mestre,Case di Spedizioni,"Cartotecnica,  Tipografia",180,False
Marangoni Gianni," ""S. Marco 553""",,Case di Spedizioni,Tel. 22-534 (Fuori orario) 24-938,180,True
Meneghini e C. » di Meneghini Vincenzo," ""S. Marco 2474""",,Case di Spedizioni,"Cartotecnica,  Tipografia",180,True
Sarfatti Enrico," ""S. Marco 3941""",,Case di Spedizioni,"Cartotecnica,  Tipografia",180,True
Jennaro G.," ""S. Marco 4385""",,Case di Spedizioni,"Cartotecnica,  Tipografia",180,True
Fanello Gius.," ""S. Maria Formosa 6125""",,Casse e Arredi Mortuari,"Cartotecnica,  Tipografia",180,True
Paglairin Francesco," ""Via Giacinto Gallina 8145""",Mestre,Casse e Arredi Mortuari,"Cartotecnica,  Tipografia",180,False
Pavanello I.," ""SS. Giovanni e Paolo 6420""",,Casse e Arredi Mortuari,"Cartotecnica,  Tipografia",180,True
Servizio municipalizzato Trasporti Funebri,"""Campo SS. Apostoli, 4463""",,Casse e Arredi Mortuari,"Cartotecnica,  Tipografia",180,True
Sartori Leonildo," ""Via Rosa 16""",Mestre,Casse e Arredi Mortuari,"Cartotecnica,  Tipografia",180,False
Arti Grafiche Sorteni,"""S. Croce, Corte Canal 469a""",,Case Editrici,"Tipografia Editoriale, Tel. Tipografia 25-184, Tel. amministrazione 23-625",180,True
Bellotti Luigi," ""S. Croce 2225""",,Case Editrici,"Cartotecnica,  Tipografia",180,True
Casa Editrice «Astra » di Adolfo Pari," ""S. Marco 1049""",,Case Editrici,"Cartotecnica,  Tipografia",180,True
