Name,Address,Location,Category,Additional Info,Profession,Role,page
Ballarin F.lli,BANCO S. MARCO,Treporti,vallicoltura,ORGANIZATION,,",",342
Ballarin Gabriele,BANCO S. MARCO,Pellestrina,pesce (ingrosso),ORGANIZATION,,",",342
Ballarin Giovanni,S. Marco 346,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,orologeria,,",",342
Ballarin Giuseppe,Canareggio 1751,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,decoratore e pittore,,",",342
Ballarin Giuseppina,Giudecca 857,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,osteria,,",",342
Ballarin Giuseppina,Castello 6498,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,ostetrica,,",",342
Ballarin Irma,Castello 5088,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,calzature,,",",342
Ballarin dir. ing. Mario,"S. Trovaso, Palazzo Giustinian",,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,prof. Istituto Universitario di Architettura,,",",342
Ballarin Oreste,Castello 4518,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,barbiere,,",",342
Ballarin Paola,Castello 4518,,trattoria,ORGANIZATION,,",",342
Ballarin d. Paolo,"Lido, Via Dandolo 25",,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,meccanico generale,,",",342
Ballarin Pietro,S. Pietro in Volta 382,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,panificio,,",",342
Ballarin Romano,Canareggio 3307,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,decoratore e pittore,,",",342
Ballarin Teresa,Castello 2115,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,sarta,,",",342
Ballich Giorgio,Cannareggio 283,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,rappresentante generi alimentari,,",",342
"Bampa G., Succ.",Cannareggio 283,Frave,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,"capelleria, abiti, confezioni",S. Marco 7687,",",342
Bampa Mario,Dorsoduro 1993,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Giometra,,",",342
Banca Popolare di Novara,S. Luca 4187,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,ORGANIZATION,,",",342
Banca Veneta di Credito e Conti Correnti,Via 22 Marzo 2071,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,ORGANIZATION,,",",342
Bandini Silvestro,S. Marco 1130,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,avvocato,,",",342
Bandel Giulio,Castello 3694,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Geometra,,",",342
Bar Caffè e Ristorante Italia,San Marco 4741,,caffè (esercizio),ORGANIZATION,,",",342
"Bar Americano, S. A.",S. Marco 302,,Bar,ORGANIZATION,,",",342
