Provincia,Section,Role_or_Profession,Name,Address,page
CEGGIA,COMMERCIO E INDUSTRIA,Essiccato bozzoli,Fregonese Giuseppe,,505
CEGGIA,COMMERCIO E INDUSTRIA,Falegnami,Baradel Alessandro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Falegnami,Dall’Oro Giacomo,,505
CEGGIA,COMMERCIO E INDUSTRIA,Falegnami,Baradel Antonio,,505
CEGGIA,COMMERCIO E INDUSTRIA,Falegnami,Ferrari Giuseppe,,505
CEGGIA,COMMERCIO E INDUSTRIA,Falegnami,Giusti Vittorio,,505
CEGGIA,COMMERCIO E INDUSTRIA,Falegnami,Pavan Giovanni,,505
CEGGIA,COMMERCIO E INDUSTRIA,Fiori freschi e piante,Riccato eredi,,505
CEGGIA,COMMERCIO E INDUSTRIA,Frutta fresca, secca ed ortaggi,Baradel Maria,,505
CEGGIA,COMMERCIO E INDUSTRIA,Frutta fresca, secca ed ortaggi,Dainetti Antonio,,505
CEGGIA,COMMERCIO E INDUSTRIA,Frutta fresca, secca ed ortaggi,Marson Beniamino,,505
CEGGIA,COMMERCIO E INDUSTRIA,Frutta fresca, secca ed ortaggi,Carleseo Domenico,,505
CEGGIA,COMMERCIO E INDUSTRIA,Frutta fresca, secca ed ortaggi,Riccato eredi,,505
CEGGIA,COMMERCIO E INDUSTRIA,Galeterie,Visiani Albino,,505
CEGGIA,COMMERCIO E INDUSTRIA,Impresa edile,Carnieli Virgilio,,505
CEGGIA,COMMERCIO E INDUSTRIA,Intagliatori,Baradel Luigi,,505
CEGGIA,COMMERCIO E INDUSTRIA,Laterizi, calce e cementi,Carnieli Virgilio,,505
CEGGIA,COMMERCIO E INDUSTRIA,Lavori, dragi, canali etc.,Cooperativa Braccianti di Ceggia,,505
CEGGIA,COMMERCIO E INDUSTRIA,Macellai,Pavan Luigi,,505
CEGGIA,COMMERCIO E INDUSTRIA,Macellai,Carbonee Palma,,505
CEGGIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Baradel Maria,,505
CEGGIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Carrer Pietro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Pasqualini eredi,,505
CEGGIA,COMMERCIO E INDUSTRIA,Manifatture, mercerie, filati,Bertacco Carlo,,505
CEGGIA,COMMERCIO E INDUSTRIA,Materiali da costruzione,Carnieli Virgilio,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mediatori,Andreetta Umberto,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mediatori,Trevisan Natale,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mediatori,Grandin Adollo,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mediatori,Pivetta Giovanni,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mediatori,Ramon Pietro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Pellami,Citron Attilio e Fratello,,505
CEGGIA,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),Pavan Pietro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Profumi, saponi,Sigifresti Cesare,,505
CEGGIA,COMMERCIO E INDUSTRIA,Profumi, saponi,Vanzo Pietro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Sarti,Veronese Giuseppe,,505
CEGGIA,COMMERCIO E INDUSTRIA,Sarti,Marcon Gastone,,505
CEGGIA,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,Sartorello Giuseppe e Jop Giovanni,,505
CEGGIA,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite generi di monopolio dello Stato),Baradel Emilia,,505
CEGGIA,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite generi di monopolio dello Stato),Paricianello Antonia,,505
CEGGIA,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite generi di monopolio dello Stato),Pasquo sorelle,,505
CEGGIA,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite generi di monopolio dello Stato),Casarin Giuseppe,,505
CEGGIA,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite generi di monopolio dello Stato),Rosalen Emilia,,505
CEGGIA,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite generi di monopolio dello Stato),Ronchesc Ignia,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mobili,Pavan Pietro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mobili,Baradel Alessandro,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mollini e pilerie,Variola Luigi,,505
CEGGIA,COMMERCIO E INDUSTRIA,Mollini e pilerie,Gionocvc Augusto,,505
