Name,Address,Location,Category,Additional Info,page,location_cleaned
Arduini Achille,San Marco 3001,,Agenzie di trasporto,",",294,True
Baradel Egidio e C.I.,"San Marco 3001, 2053",,Agenzie di trasporto,"Imbarchi Sbarcbi,  Spedizioni e Trasporti,  Tel. 25-284,  Marittima,  Tel. 25-592 Abbatizione Telefono 29-291 | S. Molè",294,True
Barbato Giuseppe,"San Marco 3001, 2053",,Piazz. 27 Ottobre,",",294,True
Barbon Italo e C. Soc. a r. I.,S. Marco 2460,,Agenzie di trasporto,",",294,True
Bauro Gennaro,Castello 4973,,Agenzie di trasporto,",",294,True
Bembo Marco di Alzetta Francesco,Castello 3810,,Agenzie di trasporto,",",294,True
Boldrin & Masin,"Castello 3810, 132",,Agenzie di trasporto,Tel. 25-101 | Salizzada S. Pantalon,294,True
Borghi A.,S. Polo 1963,,Agenzia Trasporti,",",294,True
Borghi & Orioli,"S. Polo 1963, 2525",,Agenzie di trasporto,"Casa di Spedizioni,  Trasporti Internazionali e Depositi,  Tel. 20-781 | D. Duro",294,True
Borto Attilio,S. Marco 4400,,Agenzie di trasporto,",",294,True
Caburlotto Silvio e C.,S. Croce 2070,,Agenzie di trasporto,",",294,True
Caleb M.,S. Polo 9801,Murano,Agenzie di trasporto,",",294,False
Campesan Filippo e Figlio,S. Polo 9801,Mestre,Via Rosa,",",294,False
Canova F. F. lli,Porto Maghera Vla Clementi 6,Murano,Agenzie di trasporto,",",294,False
Canuccio Gabriele e C.,S. Marco 2558,,Agenzie di trasporto,",",294,True
Carrio Alessandro,Mestre Via Dante 108-110,Murano,Agenzie di trasporto,",",294,False
Cecconi Aldo,Dorsoduro 2865,,Agenzie di trasporto,",",294,True
Celle Serveri G.,San Marco 1341,,Agenzie di trasporto,",",294,True
Ciani Mario,S. Marco 3051,,Agenzia Marittima e spedizioni internazionali,",",294,True
Cibinel Tullio,S. Polo 862,,Agenzie di trasporto,",",294,True
G.I.T.I.,S. Polo 862, calle Triaghetto Madonnetta, 1428,"Compagnia Italiana Trasporti Internazionali,  Filiale di Venezia,  Telefono 27-778,  Sede Centrale,  Milano,  Vía Correggio N. 31 | S. Polo",294,False
Cantarini Luigi,S. Marco 860,,Agenzie di trasporto,",",294,True
Contarini Aldo,CI. dei Fabbr 4670,Murano,Agenzie di trasporto,",",294,False
De Carli Aldo,Dorsoduro 2893,,Agenzie di trasporto,",",294,True
Docks Cotoni,Calle della Fava 5589,Murano,Venezia," Sbarchi,  Imbarchi,  Spedizioni,  Assistenza e Controlli Autotrasporti,  Immagazzinamenti,  Agenzia Marittima,  Telefono 24-565,  22-631,  Casella Post. n. 361",294,False
Farinato Pietro,Zante 1419,Murano,Agenzie di trasporto,",",294,False
Ferroni Francesco,S. Marco 1341,,Agenzie di trasporto,",",294,True
Fiorini B. Luigi,Casello 5513,Murano,Agenzie di trasporto,",",294,False
Franceschini Federico,Casello 5513,Marghera,Via A. Pacinotti,",",294,False
Franzolini Luciano,S. Severo 5004,Murano,Agenzie di trasporto,",",294,False
Giacomi Paolo,S. Polo 1795,Murano,Agenzie di trasporto,",",294,False
G.I.S.A.S.,Fantin 2554,Murano,Agenzie di trasporto,",",294,False
Gondrand Fratelli & Soc. Naz. di Trasporti,Palazzo Morosini 2803,Murano,Succ. di Venezia," S. Stefano,  Tel. 25-230; 25-384; 24-700",294,False
Graziani Bruno,San Marco 1343,,Agenzie di trasporto,",",294,True
Gruden Archimede,San Marco 1341,,Agenzie di trasporto,",",294,True
Guida Martino Guido,San Marco 2500,,Agenzie di trasporto,",",294,True
Imprese Marittime Adriatiche di Donati Raimondo,Dorsoduro 1392,,Agenzie di trasporto,",",294,True
Imprese Marittime Adriatiche e IMA è,Znt telefono 4392,Murano,Agenzie di trasporto,",",294,False
La Marittima S. A.,S. Marco 3941,,di spedizione,",",294,True
L'Ausiliare Organizzazione Trasporti,San Marco 2554,,terrestri," fluviali,  marittimi aerei,  servizi ausiliari,  Commercio e industria",294,True
Iabarna agenzia Commerciale Marittima,S. Marco 3650,,Lussero Cl. rag. Cesare,",",294,True
Longobardi L. e F.,San Marco 1577,,Agenzie di trasporto,",",294,True
Marangoni Gianni,San Marco 553,,Telefono 22-534, (fuori orario) 24-938,294,True
Marsili Giuseppe,Riva del Carbon 4642,Murano,Agenzie di trasporto,",",294,False
Marzollo Calo e Figlio,S. Polo 1022,,Agenzie di trasporto,",",294,True
Masin Antonio,S. Polo 1022,,Via Acquileia,",",294,True
Matauracco Aldo e C.,Cann. 6131,Murano,Agenzie di trasporto,",",294,False
Meozzi Aurelio e C. acc. sempl.,San Marco 4147,,Agenzie di trasporto,",",294,True
Medali dr. Giorgio,San Marco 2670 A,,Agenzie di trasporto,",",294,True
Merzario Andrea S. A.,"Corte Contarini del Bovolo, 4308",Murano,Agenzie di trasporto,"S. Luca,  Telefono 23-748; 25-484,  Spedizioni Terrestri Marittime e Fluviali per l'interno e per l'Estero. Filiali e Corrispondenti nelle principali località Italiane ed Estere. Servizi spedizioni di spedizione a mezzo autocarro anche per Lombardia,  Piemonte,  Liguria,  Emilia Toscana,  Lazio,  Italia Centrale,  Meridionale e Insulare.",294,False
Olivieri Bellini e Michelini,S. Marco 357,,Agenzie di trasporto,",",294,True
Parisi Francesco,S. Chiara 511,Murano,Agenzie di trasporto,",",294,False
Paolari Diogene,S. Marco 549,Murano,Agenzie di trasporto,",",294,False
Pellanda Mario,S. Marco 3608,,Agenzie di trasporto,",",294,True
Pellerano Alberto,S. Marco 5396,,Agenzie di trasporto,",",294,True
Piasentin Guido,Cannaregio 3143,,Agenzie di trasporto,",",294,True
Radiello Almerino,Giudecca 724-85,,Agenzie di trasporto,",",294,True
Raineri Salvatore Leone,S. Marco 2013 A,,Agenzie di trasporto,",",294,True
Rizzato Giovanni,Giudecca 40,,Agenzie di trasporto,",",294,True
Roncadello Et.,"Giudecca 40, V Rizzardi 18a",,Agenzie di trasporto,Marghera,294,True
Rosada Antonio e Figli,Dorsoduro 202,,Agenzie di trasporto,",",294,True
Rossi e C.,S. Marco 1497,,S. A.,",",294,True
S. A. Fratelli Salvadori,S. Luca 4022,,Agenzie di trasporto,",",294,True
Salmini Angelo,Castello 3675,,Agenzie di trasporto,",",294,True
Salvadori F.lli,S. Marco 4022,,S. A.,",",294,True
Salvagno Gino Egidio,S. Marco 1463,,Anonima di Navigazione, Tel. 24-389; 24-370,294,True
Samsaa dr. Ettore Antonio,S. Polo 3082,,Agenzie di trasporto,",",294,True
Sambo Italo,Santa Croce 323,Murano,Agenzie di trasporto,",",294,False
Sarfatti Enrico,S. Marco 3941,,Agenzie di trasporto,",",294,True
S. A. Veneziana Spedizioni contini,San Marco 3231,,Agenzie di trasporto,",",294,True
Scarpa Angelo,S. Marco 658,,Agenzie di trasporto,",",294,True
Scarpa F.lli,S. Marco 658,,Agenzie di trasporto,cli. Vallaresco,294,True
S.I.T.),Zattere 920,,Spedizioni e Trasporti," Servizi per tutte le località a Collettame e Carichi completi,  Vagoni scortati,  Spedizioni via mare",294,True
Società Abruzzese di navigazione,S. Marco,Murano,Addetta alla Navigazione Fluviale e Marittima SANFEM," Soc. Contarini,  San Marco 2425",294,False
Soc. An. Contarini,San Marco 599,,Agenzie di trasporto,",",294,True
Soc. An. Fornitura approvvigionamenti,S. Marco 3848,,S.A.F.A.,",",294,True
