Name,Address,Location,Category,Additional Info,Profession,Role,page
Immobiliare Agricole Industriali Veneta,S. Marco 2568,,Character: Il Gazzettino,acquisto, fabricati e aziende agricole,",",406
Impieghi Conduzioni Immobiliari e Mobiliari,S. Marco 2569,,Character: Il Gazzettino,navi (compravendita),Telephone: 25-889,",",406
Impieghi Conduzioni Immobiliari e Mobiliari Soc. per Az.,S Marco 4232,,Character: Il Gazzettino,compra-vendita immobili,Telephone: 25-889,",",406
Importazione medicinali e affini,"S Marco 4232, San Marco 2887",,Character: Il Gazzettino,Soc. a.r.l.,importazioni ed exportazioni varie,",",406
Impresa Costruzioni Adria I.C.A.,"S Marco 4232, San Marco 2887, Castello 2720",,Character: Il Gazzettino,Società a.r.l.,imprese ed appralti vari,",",406
Impresa Costruzioni d' ing. Enrico Pasquali,S. Marco 2583,,Character: Il Gazzettino,impresa edile,Telephone: 25-889,",",406
Impresa edile Zoismo Minucci & C.,Lista di Spagna 1924,,Character: Il Gazzettino,Impresa Lavori Navali ed Affini Soc. An.,Telephone: 25-889,",",406
Impresa Ing. Mario Scavrari,S. Croce 1992,,Character: Il Gazzettino,impresa di costruzioni,Telephone: 25-889,",",406
Impresa Lavori Stradali edili,"S. Croce 1992, Cannaregio 97",,Character: Il Gazzettino,falegnameria ILSSEF di Vittorio Caunpara,impresa edile,",",406
Impresa Trasporti Pesci di Fruneto,"S. Croce 1992, Cannaregio 97", Augusto, Silvio. Giovanni e Mario,Mestre Via Pepe 110 | Guido,Telephone: 25-889,"impo-trasporti, ,",406
Impresa Veneta ripristino trasporti,D. Dura 3593,,Character: Il Gazzettino,trasporti (ripristino mezzi),Telephone: 25-889,",",406
Impresa Giuseppe Vettore e Figli S.A.S.,S. Girolamo 3010,,Character: Il Gazzettino,impresa edile,Telephone: 25-889,",",406
Impresa Demolizioni Navi di Alessio Follidore,S. Girolamo 3010,Marghera,Character: Il Gazzettino,navi (demolizione),Telephone: 25-889,",",406
Imprese Marittime Adriatiche di Donati Raimondo,D. Duro 1392,,Character: Il Gazzettino,spedizioni e trasporti,Telephone: 25-889,",",406
Imprese Marittime Adriatiche (IMA),Tatatore 4392,,Character: Il Gazzettino,spedizioni e trasporti,Telephone: 25-889,",",406
Imprese Marittime e Combustibili IMP.I,S. Polo 1364,,Character: Il Gazzettino,compra-vendita immobili,Telephone: 25-889,",",406
I.NA Soc. Ind. Naz. Alluminio,S. Polo 1364,Porto Marghera,Character: Il Gazzettino,fonderie meccaniche,Telephone: 25-889,",",406
Innari Pietro,Castello 681,,Character: Il Gazzettino,bottiglieria,Telephone: 25-889,",",406
Incardona di Attilio,S. Marco 3831,,Character: Il Gazzettino,frutta e verdura (grossista),Telephone: 25-889,",",406
Incherisso Amelia,S. Marco 2690,,Character: Il Gazzettino,lavanderia e stireria,Telephone: 25-889,",",406
Indiaman S. A.,S. Severo 4990,,Character: Il Gazzettino,droghe (lavorazione),Telephone: 25-889,",",406
INDIANA,S. Severo 4990,,Marghera,Goosen & C.,prodotti chimici,",",406
Indovino Maria (ditta),S. Marco 1529,,Character: Il Gazzettino,fiori,Telephone: 25-889,",",406
Indri Mario,S. Marco 501,,Character: Il Gazzettino,mobili artistici,Telephone: 25-889,",",406
Industria del Barile e. S. i.,San Marco 3929,,Character: Il Gazzettino,legnami e pali da costruzioni,Telephone: 25-889,",",406
Industria Chimica dr. Seonio Pietro,Cann 8991,,Character: Il Gazzettino,prodotti chimici (commercio),Telephone: 25-889,",",406
Industria Conserviera Pesce e Affini di Gamariani Romeo,Santa Croce 2149,,Character: Il Gazzettino,pesce conservato,Telephone: 25-889,",",406
Industria Droghe Olelumi ai affini,San Marco 3575,,Character: Il Gazzettino,droghe (lavorazione),Telephone: 25-889,",",406
Industria Ghiala Barina Camillo,"San Marco 3575, Ca d'Oro 3035",,Character: Il Gazzettino,Casec su Silic,Telephone: 25-889,",",406
Industria Laterial affini SAILA,San Marco 3380,,Character: Il Gazzettino,materiale per costruzioni edilizie,Telephone: 25-889,",",406
Industria Laterici ed affini S. A. «IIASA»,S. Marco 5074,,Character: Il Gazzettino,materiali refrattari e laterizi,Telephone: 25-889,",",406
Industria Laterizi S. A.,San Marco 3416,,Character: Il Gazzettino,materiali refrattari e laterizi,Telephone: 25-889,",",406
Industria Laterizi Piazza Giuseppe,S Croce 902A,,Character: Il Gazzettino,industria laterizi,Telephone: 25-889,",",406
Industria Laterizi S. A. «ILM»,San Marco 3380,,Character: Il Gazzettino,forni da calce e laterizi,Telephone: 25-889,",",406
Industria Nazionale Alluminio INA,San Marco 3380,Porto Marghera,Character: Il Gazzettino,Alluminio,Telephone: 25-889,",",406
Industria Prodotti Inetti Conservati ed Alfini,San Marco 3380,,"Pellestrina, S. Pietro in Volta",Soc. an.,alimentari (dett),",",406
Industria Torrone,San Marco 3380, affini MAT. MA a,S. Marco 5042,marmellate,Telephone: 25-889,"alimentari (dett), , ",406
