Name,Address,Location,Category,Additional Info,Profession,Role,page
Xausa e Zanonagli, San Polo 1690,,Soc. in n. colI.,mobili artistici,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zabarro Beniamino,S. Marco 4767-A,,Forniture complete MOBILI e ACCESSORI per UFFICIO,levico,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaba Elvira,Via Miranese 160,Chirignago,alimentari (dett.),duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zacchello F.lli,Via Catania 9,Mestre,edilizia,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zacchelo Giulio,S. Crore 1695-B-C,,scuderia,ed affuni,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zacchelo Giuseppe,Piazza 27 Ottobre,Mestre,Agenzia Trasporti,duse.,Casa di Spedizioni," Trasporti Terrestri e Fluviali di qualsiasi specio,  Magazzini per Deposito Merci,  Trasporti Masserizie con carri speciali ed autofurgoni,  Presa e Consegna merci a domicilio per qualsiasi destinazione",483
Zacchello Guglielmo,Carpenedo 27,,impresa edile,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zacchello Massimo,Castello numero 6402,,alimentari (ditta),duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaccheo Marina,Castello numero 6402,,fiori artificiali,Torello,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zacchino Vito,Castello numero 6402,,calzature,Rialto,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaddei Teodoro,Canatiglio numero 1455-A,,ferramenta e metalli,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zafaroni Antonio,Cann. 2713,,impresa edile,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zafaroni Ernesto,Cann. 2716,,impresa edile,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zafaroni Giuseppe,Castello 5987,,panificio,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaffalon Olivo,Cann. 5548,,profumeria,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaffaroni Giosefla,Rialto 2346,,bottigliaia,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaffaroni Ulderico,Piazza Umberto l. 64,Mestre,fotografie (spavinenti)dosa),duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
Zaghini Renato,S. Marco 5848,,molto da uomo,duse.,Agente principale di Venezia: Soc. Rappresentanza Generali,",",483
