Name,Address,Location,Category,Additional Info,page
Lustig Giov.,Via Dalmazia 9,Lido,Camicerie da uomo,"filati ed affini,",249
Malevolti,Frari 3005-06,Murano,Camicerie da uomo,"filati ed affini,",249
Martinuzi F. li e Marta,S. Marco 67 A,Murano,Camicerie da uomo,"filati ed affini,",249
Mazza o Lima,S. Elena 11,Murano,Camicerie da uomo,"filati ed affini,",249
Memo Angela,S. Elena 11,Burano,Camicerie da uomo,"filati ed affini,",249
Nardi Giulio,San Marco 143,Murano,Camicerie da uomo,"filati ed affini,",249
Pignaton Luigi,Piazza S. Marco 80 (Procuratie Vecchie),Murano,Ricami artistici a mano - Laboratorio proprio - Negozie di vendita,"filati ed affini,",249
Quintavalle Emilia (ditta),Via Galuppi 15,Burano,Camicerie da uomo,"filati ed affini,",249
Scuola dei merletti di Burano Soc. An. Cooperativa a r. l.,San Marco 3666,Murano,Camicerie da uomo,"filati ed affini,",249
Sferra Bros,S. Severo 5007,Murano,Camicerie da uomo,"filati ed affini,",249
S. A. Jesurum o. C.,Castello 4310,Murano,Camicerie da uomo,"filati ed affini,",249
S. A. Coop. Scuola Merletti di Burano,S. Marco 91 - 3666,Murano,Camicerie da uomo,"filati ed affini,",249
Speri Luigi,San Marco 5013 - 4851,Murano,Cannaregio 1958,"filati ed affini,",249
Trevisan Teresa,San Marco 5013 - 4851,Lido,Camicerie da uomo,"filati ed affini,",249
Trevisan Teresa e Carmen Camilla,San Marco 75-76 Bis,Murano,Camicerie da uomo,"filati ed affini,",249
Vianello Giovanni,Castello 4697,Murano,Camicerie da uomo,"filati ed affini,",249
Viva Ines,S. Marco 3065,Murano,Camicerie da uomo,"filati ed affini,",249
Volpe Amalia,S. Polo 1345,Murano,Camicerie da uomo,"filati ed affini,",249
Voltolina Emo,Cannaregio 2336,Murano,Camicerie da uomo,"filati ed affini,",249
Ratti Enrico (ditta),Castello 5381,Murano,Camicerie da uomo,"filati ed affini,",249
Soc. Adriatica, S. Maria Formosa 5886,Murano,Ferramenta e Metalli (S.A.F. E.M.),"filati ed affini,",249
S.A. Ferramenta Utensili Metalli,“Mestre Via 20 settembre 10”,Murano,Camicerie da uomo,"filati ed affini,",249
Soc. An. Veneta Metalli ed Affini,Via Galiani 20,Marghera,Camicerie da uomo,"filati ed affini,",249
Venuti Antonio,Cannaregio 3707,Murano,Camicerie da uomo,"filati ed affini,",249
Zanocco Emanuel,S. Marco 978,Murano,Metalli d’Arte, Tel. 20-482,249
Bruna Francesco,"Cannaregio - Fond. Abbazia, 3568",Murano,Magazzino Ferro, Ghisa e Metalli Nuovi e Usati - Tel. 20-780,249
Ferrami Giusto,Cannaregio 2888,Murano,Metalli usati,"filati ed affini,",249
Loj Pietro,Cannaregio 1220,Murano,Metalli usati,"filati ed affini,",249
AMGA,Castello 5313,Murano,ac. sempl. Metano Gas Autarchici di M. Cavallarin,"filati ed affini,",249
Arde di S. Arcangeli e Bellitano,Cannaregio 2138,Murano,Metano (commercio),"filati ed affini,",249
S.C.I.A. Soc Carburanti Italiana Anonima,San Polo 2580,Murano,Metano (commercio),"filati ed affini,",249
Toti Emilio Latierzi Metano Soc. per az.,San Marco 3880,Murano,Metano (commercio),"filati ed affini,",249
Cominet,San Marco 4090,Murano,Commercio Minerali e metalli Soc. im acc. sempl. Ing. Alessandro e Marcello Barnabeo o. C.,"filati ed affini,",249
Grilli G. di Emma Pedani,Castello 6457,Murano,Minerali (commercio),"filati ed affini,",249
Lessana Antonia,S. Marco 1073,Murano,Minerali (commercio),"filati ed affini,",249
Presabaona Società Anonima Mineraria,San Marco 4090,Murano,Minerali (commercio),"filati ed affini,",249
S.C.I.A.,S. Polo 2580,Murano,Soc. Carburanti Italiana Anonima,"filati ed affini,",249
Universale Commercio Generale di Mario Verozzi,Via Iemmo 1,Lido,Minerali (commercio),"filati ed affini,",249
Viali M. e C.,Via Iemmo 1,Murano,Minerali (commercio),"filati ed affini,",249
Messaggerie venete S. A,"San Marco, calle Stagneri 5238",Murano,Distribuzione e l'ispezione di giornali e riviste, Tel. 26-784,249
Messaggerie venete S. A,"Venezia, Ponte dei Pignoli 4890",Murano,Distribuzione giornali, Tel. 20-463,249
Messaggerie venete S. A,"Venezia, S. Marco 4895",Murano,Distribuzione Libri, Tel. 20-227,249
Baro Olindo,San Marco 5407,Murano,Metalli greggi e lavorati,"filati ed affini,",249
Bottacin Angelo (ditta),S. Ivo 5821,Murano,Metalli greggi e lavorati,"filati ed affini,",249
Cominet,San Marco 4090,Murano,Commercio Minerali e Metalli Soc. im acc. sempl. Ing. Alessandro e Marcello Barnabeo e C.,"filati ed affini,",249
FIAT,"San Marco 4090, S. Marco 1814",Murano,Metalli greggi e lavorati,", | Ufficio di Venezia",249
Gallimberti Jone,Castello 6534,Murano,Metalli greggi e lavorati,"filati ed affini,",249
