Name,Address,Location,Category,Additional Info,page,location_cleaned
PROFUMERIA “ADUA„ di GIUSEPPE VETTOR,Cannaregio N. 1984,,Profumerie,Bigiotterie - Specialità veneziane - Articoli per regalo,274,True
Scarpa Luigi,Castello 3673,,Profumerie,"motopompe,  elettropompe,",274,True
Secco Angelo,Calle della Mandola 3729,Murano,Profumerie,"motopompe,  elettropompe,",274,False
Stefanutti Stefano,Cannaregio 1374,,Profumerie,"motopompe,  elettropompe,",274,True
Tonello Anna,Ponte del Lovo 4772,Murano,Profumerie,"motopompe,  elettropompe,",274,False
Tonin Lucia,Via Piave 73-A,Mestre,Profumerie,"motopompe,  elettropompe,",274,False
Trevisan Ferdinando,S. Marco 42,,Profumerie,"motopompe,  elettropompe,",274,True
Turolla Luigia,D. Duro 2751,,Profumerie,"motopompe,  elettropompe,",274,True
Valier Alberto,D. Duro 2751,,Lavorazione profumerie,Canna-regio 654,274,True
Vio Giuseppe,Castello 5665,,Profumerie,"motopompe,  elettropompe,",274,True
Vettor Giuseppe,Canna-regio 1984.85,,Profumerie,"motopompe,  elettropompe,",274,True
Vianello Giacomo,Castello 4299,,Profumerie,"motopompe,  elettropompe,",274,True
Vianello Giuseppe,Cannaregio 228,,Profumerie,"motopompe,  elettropompe,",274,True
Zafalon Olivo,Cannaregio 5648,,Profumerie,"motopompe,  elettropompe,",274,True
Zafalon Romano,S. Polo 2099,,Profumerie,"motopompe,  elettropompe,",274,True
Zandegiacomo Erminio,S. Marco 265,,Profumerie,"motopompe,  elettropompe,",274,True
Zanon Maria,S. Polo 696,,Profumerie,"motopompe,  elettropompe,",274,True
Bertini A. G.,S. Marco 276,,Profumi e affini,fabbriche,274,True
Costantini Ferruccio,Doroduro 1684,Murano,Profumi e affini,fabbriche,274,False
Linetti Profumi Soc. p. Az.,Doroduro 1684,Murano,Profumi e affini,fabbriche | Rio Terrà Barba Frà-tol,274,False
Vidali Angelo,Doroduro 1684,Murano,Profumi e affini,fabbriche | Porto Marghera,274,False
Monselean Rina,Cannaregio 4459,,Profumi e affini,ingrosso,274,True
Neo Farma,Cannaregio 4459,,Profumi e affini,Utilizzazione Prodotti Officina li. S. Polo 2995,274,True
Robassa Amelia,Via Circonvallazione 1,Mestre,Profumi e affini,ingrosso,274,False
Eibestein Gustavo,S. Marco 1470,,Provveditori marittimi,"motopompe,  elettropompe,",274,True
Scarpa Aldo e C.,"Provveditoria Marittima, Zattere 788-B",,Provveditori marittimi,"motopompe,  elettropompe,",274,True
Strambaci Giovanni,S. C'coce 2600,Murano,Provveditori marittimi,"motopompe,  elettropompe,",274,False
A.P.R.E.A.,"S. Luca, Calle Bembo 4779",,Pubblicità,agenzie,274,True
S.I.C.A.P.,Piazza S. Marco 50,,Pubblicità,Società per la Pubblicità in Italia S.P.I.,274,True
Società per la Pubblicità in Italia,"Piazza S. Marco 50, Piazza S. Marco 144",,Pubblicità,S. P. I.,274,True
Società Veneta di pubblicità,S. Croce 1388,,Pubblicità,«Pubblicine»,274,True
Amelia Radia,Campiello Mosca N. 4 B,Santa Croce,VENEZIA,"motopompe,  elettropompe,",274,False
Bonotto Fortunato,S. Croce 101,Murano,Pulizia uffici,"motopompe,  elettropompe,",274,False
Conciato Clotilde,S. Marco 5295,Murano,Pulizia uffici,pulizia locali RR. PP.,274,False
