Name,Address,Location,Category,Additional Info,page,location_cleaned
Birreria Orsoelo - S.A.P.E.,S. Marco - Call. Tron 1185,Murano,Birrerie,Category: Barbieri,159,False
Luciani Arturo,S. Marco 1520,,Birrerie,Category: Barbieri,159,True
Luciani Gino,Cannaregio 57,,Birrerie,Category: Barbieri,159,True
Luciani Giovanni,S. Marco 5148,,Birrerie,Category: Barbieri,159,True
Falcinai Edgardo,S. Marco 353,,Birrerie,Category: Barbieri,159,True
Pelosin Rino,Via Poerio 36,Mestre,Birrerie,Category: Barbieri,159,False
Possiedi Igino (S. A. P. E.),S. Marco 1131,,Birrerie,Category: Barbieri,159,True
Colussi Angelo,S. Caterina 4132,Murano,Biscotti,Category: Barbieri,159,False
Canzani dr. Aldo e C.,Via della Pila 4,Marghera,prod. bitume per asfalti stradali,Category: Barbieri,159,False
Caprioglio Giovanni (ditta),Via Elettricità 1,Marghera,ind. Emulsione di bitume «solobit»,Category: Barbieri,159,False
Idrobitume S. A.,Canale Ovest 6,Porto Marghera,prodotti bituminosi per pavimentazioni stradali,Category: Barbieri,159,False
Prada Giuseppe,Via Galvani,Porto Marghera,Bitumi,Category: Barbieri,159,False
Raffineria di Olii Minerali,"Via Galvani, S. Marco 2465",,Bitumi,R.O.M.S.A.,159,True
Società Italo Americana pel Petrolio,San Marco 2513,,Bitumi,Category: Barbieri,159,True
Adolfo Angelo,Cannaregio 2420,,Bottigliere,Category: Barbieri,159,True
Assante Giuseppe,Castello 1131,,Bottigliere,Category: Barbieri,159,True
Azienda Agricola Piave,"Castello 1131, San Marco 4364",,Bottigliere,Isonzo S. A.,159,True
Bardella Luigi,"S. Elena, via 4 Novembre, 14-15-16",Murano,Bottigliere,Category: Barbieri,159,False
Barina Giacomo,Castello 3452,,Bottigliere,Category: Barbieri,159,True
Bertelloni Lodovico,Cannaregio 2232,,Bottigliere,Category: Barbieri,159,True
Biddola Climene ved. Lazzari,Cannaregio n. 3847,,Bottigliere,Category: Barbieri,159,True
Borani cav. Domenico,S. Marco 813,,Bottigliere,Category: Barbieri,159,True
Borsetto Vittorio,S. Marco 3648,,Bottigliere,Category: Barbieri,159,True
"Bottiglieria Coleoni"""" di Indri Giovanni",Castello 6810,,Bottigliere,Category: Barbieri,159,True
Camin Emilio,S. Polo 1694,Murano,Bottigliere,Category: Barbieri,159,False
Carettrin Vittorio,Dorsoduro 19,,Bottigliere,Category: Barbieri,159,True
