Name,Address,Location,Category,Additional Info,page,location_cleaned
Rusconi Antonio,Castello 4154,,Fotografie,Fornitori di bordo,208,True
Salvagno Egidio e Gino,S. Marco 1463,,Fotografie,Fornitori di bordo,208,True
Zanon Ferruccio,S. Marco 1463,,"Importazione, Esportazione Frutta e verdura","Forniture Marittime Alberghiere, Telegrammi: Zanonfe, Albo Esportatori n. 81, Rialto, 544, Uffici Tel. 25-924, Deposito, Tel. 25-335",208,True
Zanon Ferruccio,S. Marco 1463,,"Importazione, Esportazione Frutta e verdura","Forniture Marittime Alberghiere, Telegrammi: Zanonfe, Albo Esportatori n. 81, Rialto, 544, Uffici Tel. 25-924, Deposito, Tel. 25-335",208,True
Ditta Cecoli,S. Polo 2799-2776,,Forniture enti vari,Fornitori di bordo,208,True
Bizzarini A. G. di Fulvio Bizzarini,"S. Maria Formosa; Ponte Tetta, 6378a",,Idraulica e sanitaria,"Articoli da bagno, Forniture di Idraulica e Sanitaria, Rubinetteria, Articoli sanitari, Rappresentanze, Telefono, 24-087",208,True
Fanello Adolfo di Fanello rag. Mario,Ponte della Guerra 5368-70,Lido,Idraulica,"Gas, Plastielle, Metalli, Telef. 24-531",208,False
Cinti Berardo,"Giudecca, fdm. S. Giov. 10",,Forniture per imbarcazioni,Fornitori di bordo,208,True
F.E.R.A.T,Via Circonvallazione 2/F,Mestre,Forniture e rappresentanze articoli tecnici,Actis Caporale Letizia,208,False
Bortcarelo Antonio,S. Marco 3085,,Forniture marittime,Fornitori di bordo,208,True
Cinti Bernardo,Giudecca fdm. S. Giovanni 10,,Forniture meccaniche,Fornitori di bordo,208,True
Adriatico Panfido e Frelich,S. Marco 1328,,provveditoria marittimo,Fornitori di bordo,208,True
Calzavara Giuseppe,Zattere 1487-A,,forniture navali,"telef, 25-251",208,True
Capovilla Augusto (ditta) di Carlo Capovilla,Rio Marin 853-A,Lido,Forniture navali e industriali,Fornitori di bordo,208,False
Cinti Berardo,Giudecca fdm. S. Giovanni n. 10,,Forniture navali e industriali,Fornitori di bordo,208,True
Dall'Oso e C.,via Durando 2,Mestre,Forniture navali e industriali,Fornitori di bordo,208,False
Scarpa Aflo,Zattere 768 B,,Forniture navali e industriali,Fornitori di bordo,208,True
Scavone Giacinto (Ditta),Riva Schiavoni 4132,Lido,Forniture navali e industriali,Fornitori di bordo,208,False
Rossi Marco Isidoro e Figlio,S. Moisè 1359-50,,"Imprese Lavori, Commercio Legnami, Forniture, Demolizioni, Costruzioni in Legno, Appalti","Tel, 24-835",208,True
Böhm Osvaldo,S. Moisé 1359-50,Lido,riproduzioni d'arte,Fornitori di bordo,208,False
Fotografie Alinari,S. Moisé 1349-50,Lido,Fotografie artistiche,Fornitori di bordo,208,False
Gaggio Maria fu Federico in Bhom,San Moisé 1349-50,Lido,Fotografie artistiche,Fornitori di bordo,208,False
Aguiari Foto,Strada Nuova 4302-4309-4460,Lido,"Lo Studio del Ritratto Artistico, Tutto per la Fotografia","Tel. 24-031, 25-192 25-476",208,False
Barbieri Pierina Faustinelli,S. Marco 4849,,Fotografie,Fornitori di bordo,208,True
Bertaeio Guido,Dorsoduro 3110,,Via Piave 86,Fornitori di bordo,208,True
Bianchetti Angelo,Via Bragadin 12,Lido,Fotografie,Fornitori di bordo,208,False
