Name,Address,Location,Category,Additional Info,page,location_cleaned
Aster Detective,"San Stefano, Corte Pizzocchere 3515",,Istituti d'informazioni e di investigazioni,"Istituto di Investigazioni, Informazioni, Ricerche",231,True
Cav. Rag. CIOCCI GIUSEPPE,"San Stefano, Corte Pizzocchere 3515",,Istituti d'informazioni e di investigazioni,Direttore,231,True
S.A. Stabilimenti per l'industria della Juta,S. Bartolomeo 5254,Mestre,Juta e affini,Section: Murano,231,False
Bottacin Angelo (ditta),S. Lio 5821,,Lamiere,Section: Murano,231,True
R.I.C.A. Rappresentanze Industriali Commerciali ed affini di Derencin Ferruccio,Castello 6817,,Lamiere,Section: Murano,231,True
Società Adriatica Ferramente e Metalli,Castello 5836,,Lamiere,Section: Murano,231,True
S.A. Super Lux,Telefoni 22-520 26.996,Mestre,Lampadari,"Impianti elettrici di qualsiasi tipo, Lampadari, Complesi Illuminanti, Apparecchi e materiale elettrico",231,False
"Vetreria Vistosi, Barbirni e C.","fdm. S. Lorenzo, 18",Murano,Vetrerie per Illuminazione,"Decorate, Satinato, Setticato, Lampadari di distinzione artistici",231,False
Nardello Natale,Dorsoduro 1252,,Lane e crine,Section: Murano,231,True
Perego A. (Ditta),Salizada S. Luca 4150,,Lane e crine,Section: Murano,231,True
Ceschin Pietro,Merceria S. Giuliano 727-31,Mestre,Lanerìe e seterie,Section: Murano,231,False
Fusello Luigi,"S. Marco, Mercerie S. Zulian 703-738",,Lanerìe e seterie,Section: Murano,231,True
Mander e Feiffer,Cannaregio 8451.13,Mestre,Lapidi,Section: Murano,231,False
Sguario Armando,"Fondamenta Nuove, cl. Botteri 5113-A",Mestre,Lapidi,"marmista, lapidi",231,False
Consorzio Produttori Latte della Provincia di Venezia,S. Pantaton 3707,Mestre,Latte (produzione),Section: Murano,231,False
"SARLEA, S. A.",S. Caterina 4974,Mestre,Latte (produzione),Rivenditori latte ed affini,231,False
Campigotto Domenico,Cannaregio 5576 A,,Latte (grossisti),Section: Murano,231,True
Consorzio Produttori latte della Provincia di Venezia,S. Pantaton 3707,Mestre,Latte (grossisti),Section: Murano,231,False
"PLIP, Soc. per Az. Prod. latte e caseificio",S. Pantaton 3707,Mestre,Latte (grossisti),Carpenedo,231,False
Rivendito: i latte Soc. a r. l.,"Mestre, Via Manin 18",Mestre,Latte (grossisti),Section: Murano,231,False
S.A. Latteria Bianchi e SALB,"Mestre, Via Manin 18",Mestre,Calle dei Fabbri,Section: Murano,231,False
Soc. di Esportazione Polenghi Lombardo,Piazzale Stazione 10,Mestre,Latte (grossisti),Section: Murano,231,False
Vianelli e Majno,Castello 5273,,Latte (grossisti),"Latte condensato, Lombardo, latte in polvere",231,True
Aliani Albino,S. Polo 214,,Latterie,Section: Murano,231,True
Balestra Andrea,S. Marco 1160,,Latterie,Section: Murano,231,True
Baroni Giovanni,Castello 3473,,Latterie,Section: Murano,231,True
Baroni Teresa,S. Polo 1053,,Latterie,Section: Murano,231,True
Bergamin Giulio,Cann. 1977,,Latterie,Section: Murano,231,True
Biadene Ines,S. Croce 102,Mestre,Latterie,Section: Murano,231,False
Bianchi Giovanni,San Polo 77,,Latterie,Section: Murano,231,True
Bianchi S. A.,S. Marco 933,,Latterie,Section: Murano,231,True
Bianchi S. A.,Cann. 55,,Latterie,Section: Murano,231,True
Bianchi S. A.,San Polo 3028,,Latterie,Section: Murano,231,True
