Name,Address,Location,Category,Additional Info,page,location_cleaned
Franzini Giuseppina,"Castello 1771, Murano",,Agenzie di trasporto,Pescheria,241,True
Franzoni Angela,Cannaregio 4659,,Agenzie di trasporto,",",241,True
Gaggio Arturo,Dorsoduro 2932,Murano,Agenzie di trasporto,",",241,False
Gherlenda Sante,Via Rizzardi n. 27,Marghera,Agenzie di trasporto,",",241,False
Girardi Ernesto,S. Marco 4375,,Agenzie di trasporto,",",241,True
G. ardegno Costanza ved. Caldura,Ex Campo di Marte 950,Guidecca,Agenzie di trasporto,",",241,False
Grassini Raffaele,"Ex Campo di Marte 950, Canareggio 2886",Murano,Agenzie di trasporto,",",241,False
Grison Antonia,Castello 5800,,Agenzie di trasporto,",",241,True
Guadagni Giuseppe,S. Polo 2587,,Agenzie di trasporto,",",241,True
Habeler Salvatore,S. Polo 217,,Agenzie di trasporto,",",241,True
Lazzarini Alessandrina,Via Asilo n. 18,Cavallino,Agenzie di trasporto,",",241,False
Mainardi Lia,"Via Asilo n. 18, Castello 6400",,Agenzie di trasporto,",",241,True
Marchi Giuseppe,Giudecca 445,,Agenzie di trasporto,",",241,True
Marchi Andrea,Dorsoduro 1752,,Agenzie di trasporto,",",241,True
Marella Maria,Castello 3592,,Agenzie di trasporto,",",241,True
Matuccicci Dante,S. Marco 2028,,Agenzie di trasporto,",",241,True
Mazzoli Attilio,Castello 4946,,Agenzie di trasporto,",",241,True
Mendola Amedea Luigia,"S. Croce, 1539-A",,Agenzie di trasporto,",",241,True
Montagner Ermeuegliido,Cannaregio 3384,,Agenzie di trasporto,",",241,True
Moro Eugenio,Cannaregio 1698,,Agenzie di trasporto,",",241,True
Nalesco Luigi,S. Polo 90,,Agenzie di trasporto,",",241,True
Nogarin Benvenuto e Ferdinando,Zelarino Trevisgnno 448,Murano,Agenzie di trasporto,",",241,False
Ongaro Regina ved. Fassetta,"Zelarino Trevisgnno 448, S. Polo 1255",,Agenzie di trasporto,",",241,True
Ottolin Germano,S. Marco 477,,Agenzie di trasporto,",",241,True
Ottolin Otello,"Dorsoduro, 370",,Agenzie di trasporto,",",241,True
Palazzi Teresa,Castello 1817,,Agenzie di trasporto,",",241,True
Panisson Amelia,Canareggio 1690,,Agenzie di trasporto,",",241,True
Panisson Angelo,S. Polo 2813,,Agenzie di trasporto,",",241,True
Panisson Attilio,"Zelarino Trevisgnno 448, S. Polo 1255, S. Marco 477, Dorsoduro 370, Castello 1817, Canareggio 1690, S. Polo 2813, Castella 1335",,Agenzie di trasporto,",",241,True
Panisson Bruno,Cannareggio 280,,Agenzie di trasporto,",",241,True
Panisson Giovanni,"San Polo 231-32, Castello 771-A",,Agenzie di trasporto,",",241,True
Panisson Marco,Via Tiro 14-R,Lido,Agenzie di trasporto,",",241,False
Paresi Giovanna,Via Tiro 14-R,Murano,Macello comunale,",",241,False
Patron Guido,Via Cavalletti 67,Mest.,Agenzie di trasporto,",",241,False
Pellarin Francesco,"Via Cavalletti 67, S. Polo 1720",,Agenzie di trasporto,",",241,True
Pelliccicci Giuseppe,Cannaregio 478,Murano,Agenzie di trasporto,",",241,False
Pesenti Francesco,S. Polo 1226,Murano,Agenzie di trasporto,",",241,False
Pesenti F.lli,"S. Marco 3455, San Polo 1069-1226",,Agenzie di trasporto,",",241,True
Pettenò Antonio,Mestre. Piazxz 27 Ottobee 60,,Agenzie di trasporto,",",241,True
Piazza Vanda in Bor.-din,Piaxz Piazza 27 Ottobee 60,Mestre,Agenzie di trasporto,",",241,False
Polo Gaetano,"Piaxz Piazza 27 Ottobee 60, S. Marco 2357",Murano,Agenzie di trasporto,",",241,False
Reatti Umberto,S. Polo 32,Murano,Agenzie di trasporto,",",241,False
Regalin Margherita,Canna. 657,Murano,Agenzie di trasporto,",",241,False
Revolto Amedea,S Elena,Murano,S. Elena,",",241,False
Revoltelta Ettore,Cann 5240,Murano,Agenzie di trasporto,",",241,False
Rinaldi Ugo,Dduro 2782,Murano,Agenzie di trasporto,",",241,False
