Name,Address,Location,Category,Additional Info,page
Soc. An. Innocente Mangilli Adriatica c. S.A.,"San Luca, 4152 a, 1478 a""",Cantieri Navali,Cantieri Navali,"Cantieri Navali, Telef. 23-905; 23-427; 23-741, Casella Postale 349, Telegrammi: Salmaped | ""Zattere",295
Soc. An. Trasporti Industrie a T. I.," ""San Marco 1925""",Cantieri Navali,Cantieri Navali,",",295
Società Anonima Trasporti e Spedizioni Internazionali S.A.T.E.S.I.," ""San Marco 181-A""",Cantieri Navali,Cantieri Navali,",",295
Società Veneta Esercizio Magazzini Generali,"""San Marco 181-A"", Giudecca 21""",Cantieri Navali,Cantieri Navali,"Cantieri Navali, Penale Baccioni | ""Burano",295
Albanese Giuseppe," ""Cannaregio 6356""",Cantieri Navali,Cantieri Navali,",",295
Adamii Amerigo,"""Cannaregio 6356"", Giudecca 21""",Cantieri Navali,Cantieri Navali,"Cantieri Navali, | ""Burano",295
Albansese Biuptoape," ""Cannaregio 6365""",Cantieri Navali,Cantieri Navali,",",295
Villavecchia Orlando e C.," ""S. Marco 1470""",Cantieri Navali,Cantieri Navali,",",295
Zaccolin Giuseppe,"""S. Marco 1470""",Cantieri Navali,Cantieri Navali,"Casa di Spedizioni, Trasporti Terrestri e Fluviali | Agenzia Traaportsi",295
Zamboni e C.,"""S. Marco 1470""",Cantieri Navali,Cantieri Navali,Tronchetto,295
Zamboni Giuseppe e Figli," ""Dorsoduro 1294""",Cantieri Navali,Cantieri Navali,",",295
Zenoncarlo,"""Dorsoduro 1294"", ""S. Marco 4366-66""",Cantieri Navali,Cantieri Navali,"Cantieri Navali, | Armatore",295
Auban Giovanni Marina,"""Dorsoduro 1294"", ""S. Marco 4366-66""",Squero,Squero,",",295
Carron Pietro,"""Dorsoduro, 2424""",Squero,Squero,"Squero, ",295
Casal Angelo,"""Dorsoduro, 2424"", 1545""",Squero,Squero,"Squero, | ""S. Sebastiani",295
Costantini Angelo," ""Burano 240""",Squero,Squero,",",295
Costantini Emilio,"""Burano 240""",Giudecca,Squero,",",295
Dal Zenaro Leone," ""S. Girolamo 2972""",Squero,Squero,",",295
Farbis Pietro," ""v. Sofia 4140""",Squero,Squero,",",295
Favarin Giov.,"""v. Sofia 4140""",Squero,Squero,Mazzorbo,295
Feltrinelli Giov.," ""Murano v. Barovero 3""",Squero,Squero,",",295
Franceschi Alv.," ""Cannaregio 6356""",Squero,Squero,",",295
Mazzaroli Augusto," ""Calle della Testa", Roggia, Mestre," Via Pepe 198"",  , Squero, ",295
Rossai Giuseppe," ""Cannaregio 3452""",Squero,Squero,",",295
Rossai Romano," ""Giudecca 372""",Squero,Squero,",",295
Schiavi Bened.," ""S. Pietro in Volta""",Squero,Squero,",",295
Tagliapietra Marco," ""Giudecca"," S. Eufemia""",Squero,"Squero, ",295
Bevilacqua Luigi Soc. An.,"""S. Giovanni Decolletto, 1320""",Stabilimenti bagni e doccie,Stabilimenti bagni e doccie,"Stabilimenti bagni e doccie, Stabilunento serio, Velluti damaschi broccati per arredamento e arredi sacri, Tel. 23-384.",295
Haas & Figli (Soc. An. succ. di Filippo Haas),"""Campo S. Moisè, 1481""",Stabilimenti bagni e doccie,Stabilimenti bagni e doccie,"Stabilimenti bagni e doccie, Stoffe per arredamenti, tendaggi e tappeti, Tel. 24-209. Filiali a Roma, Milano, Torino, Firenze.",295
Rubelli Lorenzo e Figlio S.A.,"""Campo S. Moisè, 1481""",Stabilimenti bagni e doccie,Stabilimenti bagni e doccie,"Stoffe per arredamenti, tendaggi, Direzione: Campo S. Gallo Negoz : Piazza San Marco Portecale Nuove 65, Tel. 23-461. | Suoc. a G. Trapolin",295
Delegazione FF. SS. I.N.T.," ""Vial Lepanto 1"," H""", Lido,"Lido,",295
"T.I.M.E.T., Spedizioni e Trasporti, S. Mar","""Vial Lepanto 1"," Piazzale Roma""", Lido,"""Segretario",295
