Provincia,Section,Role_or_Profession,Name,Address,page
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Lavorazione legno,Bortolato Fratelli,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Lavorazione legno,Calzavara Gino,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Lavorazione legno,Brigo Luigi,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Lavorazione legno,Giordani Ugo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Macchine agricole,Mazzaro Isidoro,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Macchine agricole,Artusi Arturo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Macchine agricole,Muffato Fratelli fu Vitale,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Macchine agricole,Dal Bianco Adriano,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Macchine agricole,Amm.ne Granata Selvatico,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Artusi Pietro,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Bugin Vittorio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Coi Primo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Marzo Gabriele,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Gallo Pilinio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Rossato Ettore,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Madellerie,Bellavere Arturo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, e filati",Fassina Virginio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, e filati",Longhin Giuseppe,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, e filati",Bolzonella Arturo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, e filati",Zanzotto Angelo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, e filati",Maso Giulio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Mediatori,Cararo Alessandro,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Mediatori,Pinton Ferdinando,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Mediatori,Scattolin Natale,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Mediatori,Rocco Ruggero,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Mediatori,Zamengo Riccardo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Molini e pilierie,Coin Carlo,Caltana,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Molini e pilierie,Eredi Montagna Lodovico,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Molini e pilierie,Toffano Marcello,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Molini e pilierie,Coin Carlo,Caltana,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Molini e pilierie,Vittorio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Molini e pilierie,Simonetto Francesco,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Officine meccaniche,Bozza Natale,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Officine meccaniche,Carraro Luigi,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Officine meccaniche,Carraro Giovanni,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Panifici,Campagnaro Giuseppe,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Panifici,Paggiaro Antonio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Panifici,Zampieri Napoleone,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Panifici,Pasqualetto Genevesfa,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Pollerie (Grossisti),Coin Carlo e figli,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Pollerie (Grossisti),Maso Giulio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Pompe per vini (Fabbrica),Goleto Sante,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Salumerie,Libralato Silvio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Salumerie,Artusi Pietro Giulio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Salumerie,Borsetto Resi,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Selvaggina - Pelli (Commercio),Mazzaro Attilio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Selvaggina - Pelli (Commercio),Rossato Giovanni,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Semenzí e piante,Calzavara Angelo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Agostinelli Giovanni,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Artusi Pietro Giulio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Basso Antonio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Bolzancella Ignazio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Eredi Bevilacqua Primo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Borsetto Resi e de Gasperi,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Bortolato Fratelli,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Ortolani Anna,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Coin Carlo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Moruzzi Lauretta,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Favaro Italia,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Libralato Silvio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Moggian Caterina,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Malgarin Girolamo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Merlo Pasquale,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Pasqualetto Genoveffa,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Tabacchi (Vendite generi di monopolio dello Stato),Petrin Francesco,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Terraglie,Artusi Pietro Giulio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Terraglie,Bai Elena,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Terraglie,Coin Carlo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Terraglie,Tando Pellegrino,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Terraglie,Petrin Giuseppe e Fratelli,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Bozza Arcangelo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Artusi Pietro Giulio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Bai Elena,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Borsetto Resi,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Bortolato Fratelli,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Coin Onesia,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Favaretto Domenico,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Bozza Arcangelo,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Rigo Albina,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Penello Giovanni,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Libralato Silvio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Moggian Caterina,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Mazzaro Antonio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Zampieri Napoleone,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trattorie e osterie,Socion Pietro,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trebbiaílori (Noleggio),Mazzaro Isidoro,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trebbiaílori (Noleggio),Dei Corso Albano,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Trebbiaílori (Noleggio),Amm.ne Granata Selvatico,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Vini (Negoziante - Produttori),,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Zoccolifici,Marchi Antonio,,562
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Zoccolifici,Sartore Casinimo,,562
SCORZE',UFFICI AMMINISTRATIVI,Sindaco,Fabris Lodovico,,562
SCORZE',UFFICI AMMINISTRATIVI,Segretario Comunale,Rolandi Giacomo Alfredo,,562
SCORZE',UFFICI AMMINISTRATIVI,Esattore Comunale,Carlato Carlo,,562
SCORZE',UFFICI AMMINISTRATIVI,Ingegnere Municipale,Munerati ing. cav. Uff. Giovanni,,562
SCORZE',UFFICI AMMINISTRATIVI,Ufficiale Sanitario,Milin sena dott. G.,,562
SCORZE',ISTITUZIONI,Parroci,Cercariolo Don Antonio,,562
SCORZE',ISTITUZIONI,Parroci,Caon  Don Cesare Augusto,,562
SCORZE',ISTITUZIONI,Parroci,Longo Don Carlo,,562
SCORZE',ISTITUZIONI,Parroci,Lorenzon Don Giovanni,,562
SCORZE',ISTITUZIONI,Nucleo Famiglie Numerose,Vasti Guido,,562
SCORZE',ISTITUZIONI,Fed. Prov. Comm. Presidente,Michieletto Romano,,562
SCORZE',ISTITUZIONI,Ass. Combattenti, Nardin Antonio,,562
SCORZE',ISTITUZIONI,Assoc. Reduci, Giusto Ernesto,,562
SCORZE',ISTITUZIONI,S.E.N.A.L, Fabris Leonildo,,562
SCORZE',ISTITUZIONI,Associazione Commerciali, Zanetti Rinaldo,,562
SCORZE',ISTITUZIONI DI BENEFICENZA,Ente Comunale di Assistenza,,,562
