Name,Address,Location,Category,Additional Info,Profession,Role,page
Piazza Giuseppe,S. Marco 4156,Via XXII Marzo,Paganotto Elsa,agenzia d’affari,informazioni comm.,",",437
Piazza Giorgio,S. Croce 1207,Via XXII Marzo,Paganotto Elsa,materiale per costruzioni ed edilizie,Fondata nel: 1877,",",437
Piazza Giovanni fu Antonio,S. Croce 2283,Via XXII Marzo,Paganotto Elsa,impresa edile,Fondata nel: 1877,",",437
Piazza Giovanni,"venezia, S. Croce 1702. P. Marghera, Via Elettricità 18",Via XXII Marzo,Materiali per l’Edilizia,"Eternit, Saloni, Fascioti, Eracliti, Pavimentazioni e Rivestimenti, Cementi o Calci",Fondata nel: 1877,",",437
Piazza Giovanni,Ggnissanti num. 1439,Via XXII Marzo,Paganotto Elsa,impresa edile,Fondata nel: 1877,",",437
Piazza Maddalena,D. Duro 2861,Via XXII Marzo,Paganotto Elsa,ferramenta e colori,Fondata nel: 1877,",",437
Piazza Marco,San Marco 4979,Via XXII Marzo,Paganotto Elsa,rappresentante pellami,Fondata nel: 1877,",",437
Piazza Dr. Romualdo,D. Duro 3462,Via XXII Marzo,Paganotto Elsa,medicina generale,Fondata nel: 1877,",",437
Piazza Vanda in Bordin,Piazza 27 Ottobre 60,Mestre,Paganotto Elsa,macelleria,Fondata nel: 1877,",",437
Picchini dr. Giovanni,S. Fosa 2252,Via XXII Marzo,Paganotto Elsa,medicina generale,Fondata nel: 1877,",",437
Picchini dr. Girolamo,S. M. Formosa 527,Via XXII Marzo,Paganotto Elsa,medicina generale,Fondata nel: 1877,",",437
Piccini Aristide,S. Croce 2262,Via XXII Marzo,Paganotto Elsa,friggitora e commestibili cisi,Fondata nel: 1877,",",437
Piccini Giovanni,S. Croce 2262,Via XXII Marzo,Paganotto Elsa,carbone e legna (dettagli),Capo uff. Amministr., Esposizione Biennale Int. d’Arte,437
Piccini Mario,S. Croce 2262,Via Ballardi,Paganotto Elsa,farmacia | Mestre,Fondata nel: 1877,",",437
Piccini Pietro Costante,D. Duro 3737,Via XXII Marzo,Paganotto Elsa,friggitora e commestibili cotti,Fondata nel: 1877,",",437
Piccini Giacomo,"Marghera, V. G, Pepe 5",Via XXII Marzo,Paganotto Elsa,sartoria uomo,Fondata nel: 1877,",",437
Piccinin Giuseppe fu Domenico,Castello 4474,Via XXII Marzo,Paganotto Elsa,elettricità idraulica e gas,Fondata nel: 1877,",",437
Piccinini Maria,S. Polo 1339,Via XXII Marzo,Paganotto Elsa,bottiglieria,Fondata nel: 1877,",",437
Piccola Galleria,Calle Larga XXIII Marzo 2423,Via XXII Marzo,Paganotto Elsa,galleria d’arte,Fondata nel: 1877,",",437
Piccoli Angelo,"Corm. penner', Via Cà Rossa",Via XXII Marzo,Paganotto Elsa,rappresentanze varie,Fondata nel: 1877,",",437
Picolomeni Giuseppina,S. Polo 580,Via XXII Marzo,Paganotto Elsa,dolciumi, ingrosso,",",437
Pierino V. A. e C.,Lido Riviera S. Nicolo 1-D,Via XXII Marzo,Paganotto Elsa,importazioni ed esportazioni varie,Fondata nel: 1877,",",437
Pioctti Paolo,Campo S. Marino num. 5887,Via XXII Marzo,Paganotto Elsa,dentaur,Fondata nel: 1877,",",437
Pierazza Pietro,Castello 3237,Via XXII Marzo,Paganotto Elsa,mediatore,Fondata nel: 1877,",",437
Pieretti Emilia,D. Duro 1169,Via XXII Marzo,Paganotto Elsa,polleria,Fondata nel: 1877,",",437
Pieri Carlo,Canneggio 5345/-A,Via XXII Marzo,Paganotto Elsa,droghe laborazione,Fondata nel: 1877,",",437
Pieruz Vittorio,Castello 3593,Via XXII Marzo,Paganotto Elsa,carbone e legna dettaglio,Fondata nel: 1877,",",437
Pietroli f.lli,Campo Mani,Via XXII Marzo,Paganotto Elsa,Tipografia,Fondata nel: 1877,cartoleria e oggetti di cancelleria,437
Pietrobini Ernesto,S. Benedetto 3999,Via XXII Marzo,Paganotto Elsa,avvocato,Fondata nel: 1877,",",437
Pietrobini Lina,S. Vio 380,Via XXII Marzo,Paganotto Elsa,pittrice,Fondata nel: 1877,",",437
Pietropopuli Charnet Giorgio,Cannaregio 1416,Via XXII Marzo,Paganotto Elsa,medicina generale,Fondata nel: 1877,",",437
Pietroboni Lina,S. Vio 380,Via XXII Marzo,Paganotto Elsa,pittrice,Fondata nel: 1877,",",437
Pignotti dr. Gino,S. Vio 380,Via XXII Marzo,Paganotto Elsa,Ufficio Istruzione Municip.,Fondata nel: 1877,",",437
