Name,Address,Location,Category,Additional Info,page
Bizzarrini A. e di Fulvio Bizzarrini,"S. Maria Formosa; Ponte Tetta, 6378-a",PORTO MARGHERA,Articoli da Bagno,"Idraulica e sanitaria, Articoli da bagno, Forniture di Vulcania e Sanitaria, Rubinetteria, Articoli sanitari, rappresentanze, Telefono 24-087",146
Fanello Aldo di Fanello rag. Mario,Ponte della Guerra 5366,PORTO MARGHERA,Articoli da Bagno,"Idraulica, Gas, Piastrelle, Metalli, Telet. 24-531",146
Mazzocco Cav. Giuseppe,"Palazzo Surian, fond. Cannaregio, 970",PORTO MARGHERA,Articoli per Calzolai,"Premiata Sugherificio Veneto, Stab. Anme., Tel. 23-016",146
Aldrighetti Luigi,"Cannaregio, 5671",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Becca Antonio,Dorsoduro 3754,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Bisco Virgilio,"S. Polo, 5061",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Bonaldo Giovanni,Castello 981 A,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Bottacin Angelo,Castello 5821,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Bruschi Ezio,"Castello, 1764",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Campagnol Giuseppe,"Castello, 5540",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Campagnol Giuseppe,Cannaregio 6695,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Cargaro Cesare,"Cannaregio, 1615",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Centose Gino,"S. Leonardo, 1353 A",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Centofanti Angelo,"Cannaregio, 5323",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Cesena Elice,"S. Marco, 5656 C",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Cittad Luigi,"S. Marco, 5656 C, Manin 50",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Cittina Pietro,Castello-3848,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Covato Eremio,S. Marco,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Di Lupo Augusto,"Cannaregio, 1449",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Dorigo Umberto,"S. Marco, 4715",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Fabreuzzo Antonia,"Cannaregio, 2380",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Fasani Federico,Cannaregio 1002-03,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Favaro Elisabetta,Cannaregio 5919,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Fazzini Alfredo,"S. Marco, 3427",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Forino Gino,Cann. 108,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Fumagalli Giuseppe,Cann. 108,PORTO MARGHERA,"Articoli casalinghi e oggetti diversi, Fondamenta Ormesini","Pensioni e Locande,",146
Gamba Giorgio,Castello 3759,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Gerarduzzi Giacinto,"Castello, 2324",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Girardi Giuditta,"Cannaregio, 2769",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Greco Lucia in Matteo,"Dorsoduro, 3491",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Grandi Magazzini è La Casa n) di Biburzo Giovanni,"S. Marco, 4752-45",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Iorio Gino,"Cannaregio, 103",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
à La Casa n Di Crumilioni Gino,Saur Marco 7692 A: Castello 3968,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Mariutti Francesco,"S. Luca, 4752-3-1",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Malusa Augusto,"S. Luca, 4752-3-1",Corte Real B,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Matelli Luigi,"S. Marco, 3819",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Masin Pietro,"S. Croce, 912",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Michel Clementina,"S. Croce, 912",Calle Targa S. Marco,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Motuzzi Gastone,S. Polo 2919,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Nason Angelo C.,San Marco 466,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Paluetti Rino,Castello 1798,PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
Pettencelle Luigi,"Castello, 1773-75",PORTO MARGHERA,Articoli casalinghi e oggetti diversi,"Pensioni e Locande,",146
