Name,Address,Location,Category,Additional Info,page,location_cleaned
DITTA GIANNI MARANGONI,"S. Marco, 553",VENEZIA,Trasporti,"Autotrasporti, Spedizioni, Depositi, Speciale Organizzazione Trasporti Vetrerie, Trasporti con proprie motobarche per la Città e l'Estuario",304,False
,"Via Nizza, 2",PADOVA,TRASPORTI FLUVIALI E LAGUNARI,Filiale,304,False
Maddalena Sergio,S. Marco 1264,,TRASPORTI FLUVIALI E LAGUNARI,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",304,True
Marangoni Gianni,S. Marco 553,,TRASPORTI FLUVIALI E LAGUNARI,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",304,True
SANFEM,"Castello, 4483",,TRASPORTI FLUVIALI E LAGUNARI,Trasporti,304,True
SIT,Zattere 920,,TRASPORTI FLUVIALI E LAGUNARI,Trasporti,304,True
Soc. Mantovana Barcari,S. Marco 913,,Trasporti,"Nelle regioni: Lombardia, Veneto, Emilia",304,True
Impresa Veneta,Dorsoduro 3593,Lido,Trasporti,ripristino mezzi,304,False
Pagliarin Francesco,"Via Giacinto Gallina, 6145",Lido,Trasporti funebri,"Impresa Pompe Funebri, Autorizzata dalla Questura, Premiata Fabbrica Casse Mortuarie Comuni e di Lusso, Assortimento Fanali e Portafiori in Bronzo, Croci in Marmo per Campi Comuni",304,False
Rallo Antonio,"Via Cesare Battisti, Strada Ospedale, 4",Lido,Trasporti Funebri,"Ditta, Fabbricazione propria Casse mortuarie comuni, di lusso, zincate, Arredi funebri ed affini, Servizio puntuale, Prezzi modici, Assume ogni incarico per pratiche di Legge e trasporti funebri per Città e Provincia e per l'Estero",304,False
Servizio Municipalizzato dei trasporti funebri,"Campo SS. Apostoli, 4463",,TRASPORTI FLUVIALI E LAGUNARI,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",304,True
ARMIDA,S. Marco 232,,Trasporti marittimi,"SERVIZI PER TUTTE LE VIE INTERNE E NAVIGABILI, Telefoni 27-373 - 26-430 - 27-387",304,True
A.R.M.I.D.A.,"Merceria S. Zulian, 232",VENEZIA,Trasporti marittimi,"Soc. a r. l., trasporti con motanavi e motovelieri, noleggi, compravendita navi e natanti",304,False
Servizio Municipalizzato Trasporti Funebri,"Campo Ss. Apostoli, 4463",,TRASPORTI FLUVIALI E LAGUNARI,"Tel. 20-637, Il nostro Servizio sbriga pure sollecitamente tutte le pratiche relative a trasporti di salme sia in Italia che all’Estero, Si forniscono a richiesta casse mortuarie comuni o di lusso",304,True
