Name,Address,Location,Category,Additional Info,page,location_cleaned
Amministrazione Imposte Consumo del Comune,"Riva di VI, 1098",Marghera,Imposte di consumo,Category: Ghiacciaie,220,False
Basaglia cav. uff. Vittorio (Ditta),San Polo 2947,,Imposte di consumo,Category: Ghiacciaie,220,True
Bruscagin Alessandro,Cannaregio 3434,,Imprese di Costruzioni,Category: Ghiacciaie,220,True
Dal Maschio Valentino,S. Croce 267 A,,Imprese di Costruzioni,Category: Ghiacciaie,220,True
Giuseppe e Giorgio Piazza,Rio Marin 902-a,Marghera,Imprese di Costruzioni,Category: Ghiacciaie,220,False
Impresa ing. Mario Scarpari,S. Croce 1992,,Imprese di Costruzioni,Category: Ghiacciaie,220,True
Piazza Giuseppe e Giorgio,"S. Simone Grande, Rio Marin 902",Marghera,Imprese di Costruzioni Edilizie,"magazzino Deposito Materiali da Costruzioni, Uffici: Telefono 22-398, Mestre; Via Castellana (Quattro Cantoni)",220,False
Missaglia Marco,Castello 66,,Imprese di Costruzioni,Category: Ghiacciaie,220,True
Scattolin Angelo (Ditta) di Leone Umberto Scattolin fu Angelo,S. Croce 597 A,,Imprese di Costruzioni,Category: Ghiacciaie,220,True
Società Veneta Gestione Cave,S. Marco 3231,,Fornitura per lavori ed opera edilizia stradali,"canali, porti e vie di comunicazione.",220,True
Spagnoli Otello,S. Marco 3932,,Imprese di Costruzioni,Category: Ghiacciaie,220,True
Bellotto Bruno,San Polo 1733,Marghera,Imprese ed appalti vari,"Carpenter, in legno, palafitte",220,False
Borin Clemente,"SS. Apostoli, 4838",,Imprese ed appalti vari,picchettaggio e coloritura navi,220,True
Cardazzo Vincenzo,"S. Girolamo, 2927 A",Marghera,Imprese ed appalti vari,manutenzione strade,220,False
Cattelan Rino,Cannaregio 2582,,Imprese ed appalti vari,manutenzione strade,220,True
Cecchinato Enrico,Via G. Puccini 3,Mestre,forniture stradali,Category: Ghiacciaie,220,False
De Berna: di Domenico,San Marziale 2446,,Imprese ed appalti vari,asfalti,220,True
Dotto Domenico,S. Baseggio 1908,Marghera,Imprese ed appalti vari,pavimentazione stradale,220,False
Facchinetti Giuseppe,Lido Via F. Duodo 8,Marghera,Imprese ed appalti vari,manipolazione carboni FF. SS.,220,False
Foccardi Giovanni,Castel 1455,Marghera,Imprese ed appalti vari,Puliciazioni,220,False
Garbelgio Vittorio,Castello 1579,,Imprese ed appalti vari,picchettatura navi,220,True
I.L.N.E.A.," ""S. Marco 1475""",,Imprese ed appalti vari,"Impresa Lavori Navali ed Affini Soc. An., Telef. 24-832",220,True
Impresas Costruzioni Adria I. C. A.," ""Castello 2720""",Marghera,Imprese ed appalti vari,Società a. s. l.,220,False
Missaglia Marco,Castello 66,,Imprese ed appalti vari,palafitte e scavi,220,True
Mononi Tito e C.,"Mestre, viale stazione 14",Marghera,Imprese ed appalti vari,manip. carboni e pulizia piazzali FF. SS.,220,False
Perini cav. Tito,Cannaregio 3598,,Imprese ed appalti vari,appalto carcera:10,220,True
Rigoni Arcadio,Cannaregio 3598,,manutenzione strade ferrate,Category: Ghiacciaie,220,True
Ruggeri ing. Ercole,Cannaregio 3598,,costruzioni ferroviarie,Cà Rossè,220,True
S.A.C.A.L.M. m.,"el Goldoni, 4410",Marghera,Imprese ed appalti vari,costruzioni marittime,220,False
Scavone Giacinto,Castello 2365,,Imprese ed appalti vari,Category: Ghiacciaie,220,True
Spagnoli Otello,S. Marco 3932,,Imprese ed appalti vari,Category: Ghiacciaie,220,True
S. A. Veneziana Esercizio Bacini di Carenaggio,S. Marco 3232,,Imprese ed appalti vari,Category: Ghiacciaie,220,True
Società Cooperativa Costruzioni Meccaniche a. r. l.,Castello 42,,Imprese ed appalti vari,assume in appalto lavori di costruzione meccanica,220,True
MISSAGLIA MARCO,Castello 42,,COSTRUZIONI PONTILI E OPERE PORTUALI,"CARPENTERIA - EDILIZIA - TRASPORTI, VENEZIA CASTELLO N. 66 TEL. 24-091 CANTIERE: ISOLA DELLE VIGNOLE",220,True
SPAGNOLI OTELLO,Castello 42,,Impresa Lavori Edili e Marittimi,"VENEZIA - UFFICIO S. MARCO 3932 CANAL GRANDE TEL. 53-630, LABORATORIC, SAN MARCO 3931 CANAL GRANDE ROMA - VIA AGRIGENTO 6 TELEFONO 851 - 615 NAPOLI - VIA LORETO 29 TEL. 54-001 - 50-863",220,True
duse,Castello 42,,OFFICINA RIPARAZIONI,MACCHINE per SCRIVERE VENEZIA Via XVIII Marzo n. 2288 Telefono XX-889,220,True
