Provincia,Section,Role_or_Profession,Name,Address,page
STRA, COMMERCIO E INDUSTRIA," """"", De Toni Carlo, ,
STRA, COMMERCIO E INDUSTRIA," """"", Fattori Cesare, ,
STRA, COMMERCIO E INDUSTRIA," """"", Rampazzo Angelo, ,
STRA, COMMERCIO E INDUSTRIA, Sartorie, Marchiori Remigio, ,
STRA, COMMERCIO E INDUSTRIA, Sartorie, Pandolfo Antonio, ,
STRA, COMMERCIO E INDUSTRIA, Saponi e lucido (fabbrica), Buondi Vittorio, ,
STRA, COMMERCIO E INDUSTRIA, Tabacchi (Rivendite generi di monopolio), Ballotta Angelo, ,
STRA, COMMERCIO E INDUSTRIA, Tabacchi (Rivendite generi di monopolio), Gallenda Pasquale, ,
STRA, COMMERCIO E INDUSTRIA, Tabacchi (Rivendite generi di monopolio), Polato Alice in Melato, ,
STRA, COMMERCIO E INDUSTRIA, Tabacchi (Rivendite generi di monopolio), Marcato Maria, ,
STRA, COMMERCIO E INDUSTRIA, Tabacchi (Rivendite generi di monopolio), Vettorel Antonio, ,
STRA, COMMERCIO E INDUSTRIA, Teatri e Cinematografi, Sala da Ballo Casa del Popolo, ,
STRA, COMMERCIO E INDUSTRIA, Teatri e Cinematografi, Sala Comunale, Piazza Vittorio Emanuele II,
STRA, COMMERCIO E INDUSTRIA, Terraglie, Vettoret Antonio, ,
STRA, COMMERCIO E INDUSTRIA, Terraglie, Tonetto Ultimo, ,
STRA, COMMERCIO E INDUSTRIA, Trattorie e Osterie, Babato Vittorio, ,
STRA, COMMERCIO E INDUSTRIA, Trattorie e Osterie, Baldan Sebastiano, ,
STRA, COMMERCIO E INDUSTRIA, Trattorie e Osterie, Bosso Guido, ,
STRA, COMMERCIO E INDUSTRIA, Trattorie e Osterie, Ditadi Alessandro, ,
STRA, COMMERCIO E INDUSTRIA, Trattorie e Osterie, Salmona Luigi fu Giuseppe, ,
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Gabbia Ceremia, 
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Celin Eugenio, 
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Gottardo Luigi e Francesco, 
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Gottardo Attilio, 
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Marin Vittorio, 
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Polato Alice in Melato, 
STRA, COMMERCIO E INDUSTRIA, Vini (negozianti, produttori), Smania Gaetano, 
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Sindaco, Battiston Antonio, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Segretario Comunale, Biancheri Giovanni, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Esattoria Comunale, Cassa di Risparmio di Venezia (Filiale di Portogruaro), ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Ufficiale Sanitario, Pagnacco dr. Oscar, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Veterinario Comunale, Colonna dr. Cornelio, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Maestre elementari, Natalion Geminti Giannina, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Maestre elementari, Barri Maria, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Maestre elementari, Argenton, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Maestre elementari, Grillo Maria, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Maestre elementari, Borghesana Caterina, ,
TEGLIO VENETO, UFFICI AMMINISTRATIVI, Maestre elementari, Colonna Romano Guido, ,
TEGLIO VENETO, UFFICI PUBBLICI, Tribunale, Venezia, ,
TEGLIO VENETO, UFFICI PUBBLICI, Pretura, Portogruaro, ,
TEGLIO VENETO, UFFICI PUBBLICI, Conciliazioni, Pagnacco dr. Oscar, ,
TEGLIO VENETO, UFFICI PUBBLICI, Conciliazioni vice, Bolis Giacomo, ,
TEGLIO VENETO, UFFICI PUBBLICI, Ufficio P. S., Venezia, ,
TEGLIO VENETO, UFFICI PUBBLICI, Ufficio Registro, Portogruaro, ,
TEGLIO VENETO, UFFICI PUBBLICI, Agenzia Imposte, Teglio Veneto, ,
TEGLIO VENETO, UFFICI PUBBLICI, Ufficio Postale, Teglio Veneto, ,
TEGLIO VENETO, UFFICI PUBBLICI, Ufficio Telegrafico, Portogruaro, ,
TEGLIO VENETO, UFFICI PUBBLICI, Telefono Pubblico, Teglio Veneto, ,
TEGLIO VENETO, UFFICI PUBBLICI, Parroci, Carnieli don Antonio, ,
TEGLIO VENETO, UFFICI PUBBLICI, Parroci, Don Osvaldo Pegorer, ,
