Name,Address,Location,Category,Additional Info,page
Warnecker Augusto,S. Marco 3536,Murano,Porcellane,"motopompe,  elettropompe,",272
"Compagnia ""Venezia"" fra Portabagagli e Facchini pubblici di Venezia",Castello 441,Murano,Portabagagli,"motopompe,  elettropompe,",272
Cooperativa Porta - Bagagli nella Stazione di Venezia,Castello 441,Murano,Portabagagli,Stazione S. Lucia,272
Riccato Luigi,Via Rosa 50,Mestre,Potature e taglio alberi,"motopompe,  elettropompe,",272
Mignucci Zosimo & C.,Lista di Spagna 1221,Murano,Costruzioni Prefabbricate con elementi in cemento armato vibrato Brevetto MZ. Telefono 27-886,"motopompe,  elettropompe,",272
Ballin Elio e C.,S. Polo 1364,Murano,Prodotti agricoli,"motopompe,  elettropompe,",272
Commercio Agricolo Industriale,S. Marco 4232,Murano,Prodotti agricoli,"motopompe,  elettropompe,",272
Pistellato Giovanni,V. Biso 1,Carpenedo,Prodotti agricoli,"motopompe,  elettropompe,",272
Azienda Utilizzazione Raffinazione Olio,Castello 6108,Murano,recuperi, affini AURORA,272
Cadel Ernesto,via Miranese 20,Mestre,Prodotti antiparassitari,"motopompe,  elettropompe,",272
S. A. Prodotti Antiparassitari ed affini (S.A. PRA.),San Marco 4102,Murano,Prodotti antiparassitari,"motopompe,  elettropompe,",272
"Zampironi "" Premiato Laboratorio","San Marco 4102, Mestre Carpenedo Via San Donà 5-7",Murano,Prodotti antiparassitari,L.,272
Azienda Utilizzazione Raffinazione Olii Ricuperi Affini AURORA,Castello 6108,Murano,Prodotti antisettifughi,"motopompe,  elettropompe,",272
Paolini,Castello 6108,via Fratelli Bandiera,Mestre,Villani e C. S. A.,272
Regini Luigi (Ditta),Cannaregio 4925,Murano,Prodotti antisettifughi,"motopompe,  elettropompe,",272
"Zampironi "" Premiato Laboratorio",Mestre Carpenedo Via S. Donà 57,Murano,Prodotti antisettifughi,"motopompe,  elettropompe,",272
Wallo Orientale succ.,Castello 4930,Murano,Prodotti antisettifughi,"motopompe,  elettropompe,",272
Marchetto A. & S.,San Moisé 2155,Murano,Telefono 25-926,"motopompe,  elettropompe,",272
Vetrocoke,San Moisé 2155,Marghera,Prodotti ozotici,"motopompe,  elettropompe,",272
