Name,Address,Location,Category,Additional Info,page,location_cleaned
Asteriti Vincenzo,Cann. 1854,,profumi,"Generi alimentari,",279,True
Cappellin Eron di Cappellin Maurizio,Cann. 5995,,profumi,"Generi alimentari,",279,True
Massocco Attilio,S. Marco 2369,,profumi,"Generi alimentari,",279,True
Tito rag. Giovanni,Via Verdi 101,Mestre,profumi,"Generi alimentari,",279,False
Valenti Angelo,S. Polo 2311,,profumi,"Generi alimentari,",279,True
Abbiati Antonio,Castello 4392,,tessuti confezioni filati,"Generi alimentari,",279,True
Bernardi Federico,Via Piave 54,Mestre,tessuti confezioni filati,"Generi alimentari,",279,False
Bianchi Rag. Emilio,S. Marco 274,,tessuti confezioni filati,"Generi alimentari,",279,True
Brunetto Rosino,Cannaregio 4274,,tessuti confezioni filati,"Generi alimentari,",279,True
Elice Alazzai,Castello 5123,,tessuti confezioni filati,"Generi alimentari,",279,True
Bellotto e C. s.a.r.l.,S. Marco 4584,,tessuti confezioni filati,"Generi alimentari,",279,True
Buraulle Carlo,Cannaregio 968,,tessuti confezioni filati,"Generi alimentari,",279,True
Carrero Ferruccio,S. Marco 3966,,tessuti confezioni filati,"Generi alimentari,",279,True
Degan Ferdinando,Castello 5196,,tessuti confezioni filati,"Generi alimentari,",279,True
Fano dr. Renzo,S. Marco 3966,,tessuti confezioni filati,"Generi alimentari,",279,True
FATAM,S. Marco 5708,Lido,tessuti confezioni filati,Forniture Articoli Tessili Artigianato Milano di Pace e C.,279,False
Lazzari Iroma,Via Cengio 6,Mestre,tessuti confezioni filati,"Generi alimentari,",279,False
Ludial Paolo,S. Marco 3384,,tessuti confezioni filati,"Generi alimentari,",279,True
Luzzata Ada,Cannaregio 2004,,tessuti confezioni filati,"Generi alimentari,",279,True
Mecchia Gino e C. Società in nome collettivo,Cannaregio 5435,,tessuti confezioni filati,"Generi alimentari,",279,True
Morpurgo Umberto,Cannaregio 1402,,tessuti confezioni filati,"Generi alimentari,",279,True
Mutineddu Salvatore,Via Giusiniani 4,Mestre,tessuti confezioni filati,"Generi alimentari,",279,False
Pazienti Amedeo,S. Marco 171,,tessuti confezioni filati,"Generi alimentari,",279,True
Ravetta Angelo,S. Croce 139,,tessuti confezioni filati,"Generi alimentari,",279,True
Pirone Salvatore,Via Verdi 103,Mestre,tessuti confezioni filati,"Generi alimentari,",279,False
Rocco Gino,S. Croce 1062,,tessuti confezioni filati,"Generi alimentari,",279,True
Rossia Malani,Via Catapan 54,Mestre,tessuti confezioni filati,"Generi alimentari,",279,False
Rigato Rodolfo,D. Duro 3733 A,,tessuti confezioni filati,"Generi alimentari,",279,True
Russo Romeo,S. Marco 584,,tessuti confezioni filati,"Generi alimentari,",279,True
Sapori Enea,Via G. Bruno 13,Mestre,tessuti confezioni filati,"Generi alimentari,",279,False
Scarda Vittorio,S. Marco 2938,,tessuti confezioni filati,"Generi alimentari,",279,True
Serafin Armando,S. Marco 602,,tessuti confezioni filati,"Generi alimentari,",279,True
Svaluto Cristofolo,Cannaregio 525,,tessuti confezioni filati,"Generi alimentari,",279,True
Toaldo Nicola,Cannaregio 4512,,tessuti confezioni filati,"Generi alimentari,",279,True
Tognon Bruno,Cannaregio 4005,,tessuti confezioni filati,"Generi alimentari,",279,True
Uberti Umberto,Castello 4931,,tessuti confezioni filati,"Generi alimentari,",279,True
Zempt Fadurdo,S. Marco 572,,tessuti confezioni filati,"Generi alimentari,",279,True
Azienda Generale Caricatori s. a. r. l.,San Marco 2569,,Rappresentanze varie,"Generi alimentari,",279,True
Bemba Mauro,Castello 3810,,Rappresentanze varie,"Generi alimentari,",279,True
Bergamo Albino e Ravagnan Giuseppe,Rialto 100,,Rappresentanze varie,"Generi alimentari,",279,True
Besser Reinhold,S. Marco 232,,Rappresentanze varie,"Generi alimentari,",279,True
Bettarin Ada e Giron.,S. Marco 4256,Lido,Rappresentanze varie,"Generi alimentari,",279,False
Bernardi Giacinto,Castello 4482,,Rappresentanze varie,"Generi alimentari,",279,True
Binetti Rosario,S. Marco 994,,Rappresentanze varie,"Generi alimentari,",279,True
Bohm Ennio,Cann. 4576 A,,Rappresentanze varie,"Generi alimentari,",279,True
Boni Luigi,Via G. Gozzi 10,Mestre,Rappresentanze varie,"Generi alimentari,",279,False
Bozzo Fortunato,S. Marco 4913,,Rappresentanze varie,"Generi alimentari,",279,True
Cassa di Rappresent. Nazionali ed Estere,San Marco 913,,Rappresentanze varie,"Generi alimentari,",279,True
Cappellini Mario,Cann. 5739,,Rappresentanze varie,"Generi alimentari,",279,True
Cedolini Emilio,"S. Maria Gloriosa dei Frari, 2700",,Rappresentanze varie,"Cordami, Spaghi, Tessuti",279,True
Centis Giovanni,Cann. 3692,,Rappresentanze varie,"Generi alimentari,",279,True
Colombo Angelo,S. Polo 245,,Rappresentanze varie,"Generi alimentari,",279,True
Coimn Berto,S. Marco 159,,Rappresentanze varie,"Generi alimentari,",279,True
Campagni Glauco,Cann. 5557,,Rappresentanze varie,"Generi alimentari,",279,True
Cadel E-nesto,Castello 2986,Lido,Rappresentanze varie,"Generi alimentari,",279,False
Cecchinato Angelo,Via Miranese 6,Mestre,Rappresentanze varie,"Generi alimentari,",279,False
Conti Gaetano,Via Nernaglia 1,Mestre,Rappresentanze varie,"Generi alimentari,",279,False
Cosma Mario,Cann. 3876,,Rappresentanze varie,"Generi alimentari,",279,True
Costantini Aromatica,Cann. 3876,,Rappresentanze varie,Burano Vigna,279,True
Compagnia Italiana Trasporti Rappresentanze CITRA,S. Marco 1979,,Rappresentanze varie,"Generi alimentari,",279,True
Cipolli Alessandro,Via Piave 125,Mestre,Rappresentanze varie,"Generi alimentari,",279,False
Celle Serra & C. s. a.,S. Marco 1341,,Rappresentanze varie,"Generi alimentari,",279,True
Dalla Bella E-nesto,Piazz. Ctr 7,Mestre,Rappresentanze varie,"Generi alimentari,",279,False
Di Leo Pietro,Via Malamocco 9,Lido,Rappresentanze varie,"Generi alimentari,",279,False
Di Mento Letterio,S. Polo 2840,,Rappresentanze varie,"Generi alimentari,",279,True
Moschini Vittorio,Campo S. Zaccaria,Lido,Rappresentanzo tecnico,"Generi alimentari,",279,False
Salvo rag. Giuseppe,S. Ma-in 6107,Lido,Rappresentanzo tecnico,"Generi alimentari,",279,False
D.R.E.N.E. di Paolo S. Ralli,Calle Vallaresso 1341,Lido,Rappresentanze,"Depositi, Esclusività, Nazionali, Estere",279,False
VITTORIO MOSCHINI S.A.R.L.,Campo S. Zaccaria,Lido,Rappresentanza e Deposito,"M.I.S.A.L. - Macchine Industriali, S.A.V.E.P. - Abrasivi, OLIVETTI - Utensileria, A. MAGNI - Leghe antifrizione",279,False
duse,"Via XXII Marzo, 2288",Lido,Macchine per scrivere - Calcolatrici - Duplicatori,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,279,False
VISTOSI GUIDO,Via ELISAL N. 31,Mestre,Officina per riparazioni,MOTO - NOLEGGI,279,False
