Name,Address,Location,Category,Additional Info,page,location_cleaned
Beraldo Andrea,Via del Prato 40a,Mestre,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,False
De Col Ferdinando,Cannaregio 552,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Fasoli Arturo,Cannaregio 440,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Gasparini Valentino,SS. Apostoli 4462,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Linetti Guglielmo,S. Marco 2245,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Manfren Mario,S. Polo 2756,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Mazzucato Policarpo,Cannaregio 2337,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Michelli Giovanni,"S. Pantalone, 3861",,Camicerie da uomo,"Pellami,  Tomale o Affini",268,True
Panisson Attilio,"Cann. 719-D, 677",,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Pellegrini Arturo,Cann. 2537,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Righetto Giovanni,Circonvallaz. 2,Mestre,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,False
Rosa Riccardo,Via Rosa 1,Mestre,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,False
Valentini Antonio,S. Polo 2876,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Zanchi Luigi,Castello 4966,,Camicerie da uomo,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Achilli Giovanni,S. Marco 644 A,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Betello Bruno,Cannaregio 2336,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Biasin Federico,S. Marco 2016,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Bona G. e Figli,San Marco 5021,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Castellano Ugo e Giorgio,Monte Nero 5b,Mestre,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,False
Giubelli Carlo,"Monte Nero 5b, Cann. 4118",,Pellett erie (fabbriche),s. a. r. l.,268,True
Grano,"Monte Nero 5b, Cann. 4118",,Pellett erie (fabbriche),"Pelletterie di lusso lise e decorato,  Reparto valigeria,  Ombrelli,  Necesaires e articoli da viaggio. Qualunque riparazione borsette,  valigie,  ombrelli,  bauli,  Il 'negozio più centrale,  più moderno e più economico",268,True
Linetti Guglielmo,S. Marco 2245,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Pellegrini Arturo,S. Alvise 3161,Mestre,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,False
Piacenza Ubaldo,S. Marco 2769,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Soc,"S. Marco 2769, Cannaregio 385 C",,Commerciale cuci artistici Veneziani,SACAVE,268,True
Pighin F.lli (ditfa),"Pietro, Cannaregio 1958",,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Vajhti Pietro,Cannaregio 1958,,Pellett erie (fabbriche),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Bona G. e Figlio,S. Marco 5021,,Pelle tterie ed affini (negozi),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Bussola Roberto,S. Marco 5469,,Pelle tterie ed affini (negozi),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Campiello Irma,S. Marco 4924,,Pelle tterie ed affini (negozi),Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Benvenisti Dante,Cann. 1523,,Pelli,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Bonini Pietro,Cann. 628,,Pelli,"salatura,  pelli",268,True
Consorzio Interprovinciale Obbligatorio,"Cann. 628, San Marco 2803",,Pelli,Macelali delle Provincie Venezia-Treviso,268,True
Consorzio Macellatori,Cann. 529-B,,Pelli,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
Rosa Riccardo,Via Rosa 1,Mestre,Pelli,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,False
Antonelli Vittoria,S. Marco 831,,Polliccerie,Forniture complete MOBILI e ACCESSORI per UFFICIO,268,True
