Provincia,Section,Role_or_Profession,Name,Address,page
S. MARIA DI SALA,UFFICI AMMINISTRATIVI,Sindaco,Pasuto Giovanni,,561
S. MARIA DI SALA,UFFICI AMMINISTRATIVI,Segretario Comunale,Testa dr. Gio. Batta,,561
S. MARIA DI SALA,UFFICI AMMINISTRATIVI,Ufficiale Sanitario,De Luca dott. Giacinto,,561
S. MARIA DI SALA,UFFICI AMMINISTRATIVI,Veterinario,Visentini dott. Mario,,561
S. MARIA DI SALA,UFFICI AMMINISTRATIVI,Pastore Comunale,Banca Cooperativa A.,Sede di Mirano,561
S. MARIA DI SALA,UFFICI AMMINISTRATIVI,Imposte Consumo,Pellegrini Luigi,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Conciliatore,De Luca dott. Giacinto,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Vice-conciliatore,Malgarini Girolamo,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Ufficio Postale,S. Maria di Sala,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Ufficio Telegrafico,S. Maria di Sala,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Telefono pubblico,S. Maria di Sala,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Parroci,Gasparini don Giuseppe,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Parroci,Cevaro don Giovanni,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Parroci,Parolin mons, prof. Lodovico,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Parroci,Boetto don Giovanni,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Parroci,Tescarì don Francesco,,561
S. MARIA DI SALA,UFFICI PUBBLICI,Parroci,Bordignon don Pio,,561
S. MARIA DI SALA,ISTITUZIONI DI BENEFICENZA,Asilo Infantile,(Caltana),,561
S. MARIA DI SALA,ISTITUZIONI DI BENEFICENZA,En. III,Solario Vittorio (Sala),,561
S. MARIA DI SALA,ISTITUZIONI DI BENEFICENZA,Asilo Infantile,(S. Angelo),,561
S. MARIA DI SALA,ISTITUZIONI DI BENEFICENZA,Asilo Inf.,(Veternigo),,561
S. MARIA DI SALA,PROFESSIONISTI,Medici,De Luca dr. Giacinto,,561
S. MARIA DI SALA,PROFESSIONISTI,Ostetriche,Zavan Maria in Carraro,,561
S. MARIA DI SALA,PROFESSIONISTI,Veterinari,Visentini dr. Mario,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Abiti fatti,Bagaccin Arturo,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Aratri (Fabbrica),Cacrarro Germano,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Aratri (Fabbrica),Carraro Luigi Attilio,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Articoli casalinghi,Moruzzi Guido,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Articoli casalinghi,Petrin Francesco,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Bandái,Moruzzi Guido,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Barbieri,Bertoldo Umberto,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Barbieri,Boilonella Francesco,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Barbieri,Mao Adriano,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Barbieri,Maso Ugo,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Coloniali ed affini,Artusi Pietro,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Coloniali ed affini,Basso Antonio,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Coloniali ed affini,Bredi Bevilacqua Giuseppe,,561
S. MARIA DI SALA,COMMERCIO E INDUSTRIA,Coloniali ed affini,Boizonella Giuseppe,,561
