Name,Address,Location,Category,Additional Info,page,location_cleaned
Manfren Mario,"S. Croce, Fondamenta Minotto ai Tolentini 152 a",Venezia,IMPERMEABILI,"IMPERMEABILI,  TESSUTI,  LINGERIE",216,False
Moda Viennese,"S. Marco, Merceria S. Zulian, 717",Venezia,IMPERMEABILI,"STOFFE,  IMPERMEABILI,  CONFEZIONI PALEOT,  SOPPABITI ED AFFINI",216,False
Gasparini Giovanni,"S. Zulian, 708",Mestre,confezioni per uomo camiceria," maglierie,  Mercerie,  ",216,False
Manfren Mario,Minotto ai Tolentini 152.A.,Mestre,IMPERMEABILI,Fdm,216,False
Martini Fulvia di Pietro,717,,IMPERMEABILI,Ufficio e negozio (già Filiale Saccheria Ravennate),216,True
Vianello Antonio,"Castello, S.° Lio, 5578",,IMPERMEABILI,"Impermeabili,  Confezioni per Uomo",216,True
Vittadello Alessandro,S. Marco 917-18-19,,IMPERMEABILI,(fabbriche),216,True
Salvo Rag. Giuseppe,"S. Marina, 6107",Mestre,Impianti,Impianti in acciaio inossidabile,216,False
A.F.E.,San Samuele 3857,Mestre,Impianti antifurto,"Concessionario per Le Tre Venezie,  della S. A.,  La Luce RA. Impianti Antifurto « Argoteo »,  Amedeo Fuga",216,False
S.A. Giuseppe De Micheli & C.,"S. Luca, 4590",Mestre,Impianti condizionamento d’aria,"Impianti riscaldamento, Sanitari, Lavanderie meccaniche, Condizionamento d’aria, Cucine, Costruzioni meccaniche, Sede e amministrazione; Filiale di Venezia: S. Luca, 4590",216,False
Automatismi,"S. Tomà fdm, Frescada 3895",,Impianti elettrici,"Azienda Industriale applicazioni Elettroautomatiche,  Impianti terrestri e navali",216,True
Bortoli Comm. Ettore,"Lido, Viale S. M. Elisabetta 31",Mestre,Impianti elettrici,(fabbriche),216,False
Caberlotto Giovanni,"Piazza C. Battisti, 16",Mestre,Impianti elettrici,"Impianti Elettrici,  Illuminazione e Forza Motrice,  Fornitore Materiali Elettrici",216,False
Cargagachi Pietro,Calle della Bissa 5475,Mestre,Impianti elettrici,(fabbriche),216,False
Cimarosti e Fabris,Via Cattaneo 37,Mestre,Impianti elettrici,(fabbriche),216,False
Crovato Antonio,S. M. Formosa 5853.-54,,Impianti elettrici,(fabbriche),216,True
Arti Grafiche Esperia,S. Antonin 3579 a,Venezia,Impianti elettrici,Tel. 23-658,216,False
