Name,Address,Location,Category,Additional Info,Profession,Role,page
Concolato Olimpia,Cann. 1999,Cannaregio,Tabaccheria,1947,Vendita e Mobilizzi,", ,",373
Concolato Pietro,S. Marco 3105,S. Marco,Confezioni per signora,1947,Vendita e Mobilizzi,", ,",373
Conducto,S. Marco 3105,automologerie e autorimesse,Sartoria e confezioni per signora,Ponte del Cavalletto,Vendita e Mobilizzi,", ,",373
Concordia,Calle Larga. S. Marco numero 367,automologerie e autorimesse,Albergo,1947,Vendita e Mobilizzi,", ,",373
Congo Virginio,San Giovanni e Paolo 6316,automologerie e autorimesse,Noleggio imbarcazioni,1947,Ditta,", ,",373
Conduzioni Immobili Rustici Urbani Soc. Acc. C.I.R.U.S.A.,San Elena 11,automologerie e autorimesse,Compravendita immobili,1947,Vendita e Mobilizzi,", ,",373
Confezioni Diana,Cannareggio 1317,Cannaregio,Stole e tessuti,1947,Vendita e Mobilizzi,", ,",373
Congregazione Armena Mechitaristi,"Burano, San Martino Destra 5, S. Polo 187",automologerie e autorimesse,Frutta e verdura, Vini (grossisti),Vendita e Mobilizzi,", ,",373
Conna Maddalena,Via Cattafian 107,Mestre,Macelleria,1947,Vendita e Mobilizzi,", ,",373
Console Quglieno,Via Cattafian 107,Materiale elettrico,Via M. Sabotino 8,Mestre | Gugo,Vendita e Mobilizzi,", ,",373
Consolo cav. uff.,Via Cattafian 107,automologerie e autorimesse,Guida Commerciale di Venezia e Provincia,1947,Direttore locale,Dogana Principale,373
Consorzio Agenti Marittimi,San Marco 877,S. Marco,Marittimi,(Castello 2288),Vendita e Mobilizzi,", ,",373
Consorzio Agrario della Provincia di Venezia,S. Marco numero 4218,S. Marco,Materiale per agricoltura,1947,Vendita e Mobilizzi,", ,",373
Consorzio Cooperative Venezia di Consumo,S. Marco 4733,S. Marco,"Soc. Coop. a r. l, alimentari (det.t.)",1947,Vendita e Mobilizzi,", ,",373
Consorzio Fluviale Marittimo Padano,S. Polo 2839,S. Polo,Navigazione fluviale,1947,Vendita e Mobilizzi,", ,",373
Consorzio Industriale Manufatti,S. Marco 4410.A,S. Marco,Manifatture,1947,Vendita e Mobilizzi,", ,",373
Consorzio Interprovinciale Obbligatorio Matellani delle Provincie di Venezia-Treviso,San Marco 2803,S. Marco,Pelli,1947,Vendita e Mobilizzi,", ,",373
Consorzio Luganogheri,S. Marco 2633,S. Marco,Salumi (negozio),1947,Vendita e Mobilizzi,", ,",373
Consorzio Macellatori,Cann. 5292-B,Cannaregio,Pelli,1947,Vendita e Mobilizzi,", ,",373
