Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Rizzato cap. Giovanni,Giudecca numero 40,S. M.oise,spedizioni, trasporti, agenzia marittima,"Phone: 25.889,",445,False
Rizzetto Francesco,Castello numero 169,S. M.oise,carbone e legna (dettaglio),OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzetto Guido,"Lido, Piazzale S. M. Elisabetta (edicola)",S. M.oise,giornali (rivendita),OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzetto Pietro,Santa Croce numero 1728,S. M.oise,decoratore e pittore,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzetto Vespasiano,S. Marco numero 5242,S. M.oise,trattoria,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzio Vittorio,"Via F.lli Bandiera, 12",S. M.oise,Autotrasporti, spedizioni,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi Bianca,Cannaregio 1432,S. M.oise,ostetrica,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi dr. Guido,Frari numero 2934,S. M.oise,medico generale,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi Luigia,Cannaregio 5577,S. M.oise,macelleria,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi Luigia,Dorsoduro 2997,S. M.oise,macelleria,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi Luigia,3681,S. M.oise,macelleria,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi Paolo,Cann. 2346,S. M.oise,sarto da uomo,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzi di Venier Erdui,S. Marco numero 1080,S. M.oise,tipografia,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzo Andrea,"Lido, Gran Viale",S. M.oise,trattoria,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
Rizzo Antonio e Vittorio,S. Polo numero 219,S. M.oise,pasticcio,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,Rappresentante di case produttrici di medicinali,"Phone: 25.889,",445,False
