Name,Address,Location,Category,Additional Info,page,location_cleaned
Ultimoda,S. Marco 741,,Cornici,confezioni,191,True
Vidali Giorgio,S. Marco 1470,,Cornici,e liquidi,191,True
Vittadello Alessandro,S. Marco 914,,Cornici,e liquidi,191,True
Volpato Eugenio,S. Polo 475,,Cornici,e liquidi,191,True
Zecchini Glauco,S. Marco 4485,,Cornici,e liquidi,191,True
Del Gaizo,S. Marco 4485,,Conserve,Soc. Industria Conserve Alimentari,191,True
I.T.A.M.,via dell'Elettricità 4,Marghera,Conserve,"Industrie Torroni,  marmellate ed Affini",191,False
Missana Matteo,via dell'Elettricità 4,Mestre,Conserve,S. M. Formosa,191,False
Soc. Gen. Conserve Alimentari «Iri»,via dell'Elettricità 4,Mestre,Marghera,"Marmellate ed affini,",191,False
Arte Veneziana di Garizzo Isabella,S. Leonardo 1512,Mestre,Conterie e Perle,"(fabbriche),",191,False
Brovasco L.,Cannaregio 3278,,Conterie e Perle,"(fabbriche),",191,True
Costantini Melloni e Masetti,Cannaregio 3278,,Murano, Cale del Misto,191,True
Fabris Giuseppe,S. Marco 13,,Conterie e Perle,"(fabbriche),",191,True
Grilli G.,Castello 6457,,Conterie e Perle,"(fabbriche),",191,True
Mazzega F.lli,Castello 6457,,Murano, fdm. Vetrai 148,191,True
Marzega Romano,Rio Marin 913-A,Mestre,Conterie e Perle,"(fabbriche),",191,False
Morassi Luigi,Rio Marin 913-A,Mestre,Murano, fdm. Vetrai 15,191,False
Moretti F.cco e F.lli,Rio Marin 913-A,Mestre,Murano, fdm. Navagero 42,191,False
Moretti Ulderico e C.,Rio Marin 913-A,Murano, fdm. Cavori,"(fabbriche),",191,False
S. A. Costantini Vistosi Canuzzo,"S. Marco 4322, Pal. Da Mula",,Conterie e Perle,"(fabbriche),",191,True
S. A Talnina.,"S. Marco 4322, Pal. Da Mula",, fdm. Navagero 34, Perle e Conterie,191,True
S. A. Paulv e C.,"S. Marco 4322, Pal. Da Mula",,Conterie e Perle,"(fabbriche),",191,True
Società Veneziana Conterie Cristallerie,"S. Marco 4322, Pal. Da Mula",, fdm. Navagero 34,"(fabbriche),",191,True
Vaccari Augusto,Cannaregio 2528,,Conterie e Perle,"(fabbriche),",191,True
Soccheria F.lli Ja'acch,Dorsoduro 467,,Copertoni,",",191,True
Soc. An. Nicolai Natale,S. Canciano 5412,Mestre,Copertoni,",",191,False
Vittadello Alessandro,S. Marco 917,,Copertoni,",",191,True
Zaccariotto Giulio,S. Croce 468-B.C.,,Copertoni,",",191,True
A.B.C. di Giuseppe Busanel,"Cannaregio, Rio Terra Maddalena, 2054",,Copisterie,"Tutti i Lavori di Copisteria per Uffici,  Enti,  Privati,  Agenzia d'Affari,  Assistenza Pratiche Amministrative,  Tel. 26-384",191,True
Chitarin Giovanni,Campo S. Bartolomeo n. 5881,Mestre,Cordami e Spaghi,",",191,False
Cedolini Emilio,"S. Maria Gloriosa dei Frari, 2700",,Cordami e Spaghi,"Cordami e Spaghi,  Tel. 27-459",191,True
Bellemo Mario,Via Ospedale 37,Mestre,Cordami e Spaghi,",",191,False
Donaggio G. e Figli,Castello 2121,,cordami," spaghi flatti vetti,  tel 26.633",191,True
Gneiz Cav. Vincenzo e Figlio,Cannaregio n. 3729,,Cordami e Spaghi,",",191,True
Inio Paolo,Giudecca 595,,Cordami e Spaghi,",",191,True
Rallo Giuseppe,Via Caneve 35,Mestre,Cordami e Spaghi,",",191,False
Rusconi Antonio,Castello 4154,,di Guido Rusconi,",",191,True
S.A.,Campo S Protolo n. 4706,Mestre,Cordami e Spaghi,"Linificio Canapificio Nazionale,  Tel. 23-921",191,False
Serafin Romeo,Giudecca 1932,Mestre,Industria cordami," parabodi,  parafalle,  corde per navi,  tappeti,  tel. 24-512",191,False
Dolecetta Attilio,Salizzada S. Io. 5672,Mestre,"Cornici d'ogni stile, Vetri, Specchi, Cristalli, Paralumi, Lampadari, Lumier, Lacche, Dorature, Assortimento articoli per regalo", Tel. 26-823,191,False
Ditta Sandri,"Campo Manin, San Marco, 4254",,Laboratorio Cornici ed Affini," Vetri,  Specchi,  Cristalli,  Quadri,  Tel. 24-584",191,True
Laurenti Ferdinando,S. Marco 4472,,Cornici,",",191,True
Moretto Giulio,S. Maurizio 2623-A,Mestre,Cornici,",",191,False
Valle Natale,Cannaregio 1413,,Cornici,",",191,True
