Provincia,Section,Role_or_Profession,Name,Address,page
SCORZE',ISTITUZIONI DI BENEFICENZA,,Asilo Spagnaro,,563
SCORZE',ISTITUZIONI DI BENEFICENZA,,Asilo Infantile Comunale,,563
SCORZE',ISTITUZIONI DI BENEFICENZA,,Comitato Comunale Maternità ed Infanzia,,563
SCORZE',ISTITUZIONI DI BENEFICENZA,,Associazione Madri e Vedove di Guerra,,563
SCORZE',ISTITUZIONI,,Società Ciclistica,Presidente Favaro Tranquillo,,563
SCORZE',ISTITUZIONI,,Società Filodrammatica e Mandolistica aderente all’ENAL,,563
SCORZE',ISTITUZIONI,,Associazione Motociclistica,Presidente: Munarin Lino,,563
SCORZE',ISTITUZIONI,,Sezione Carabinieri in congedo,,563
SCORZE',ISTITUZIONI,,Sez. ex Artiglieri,Capomueio: Romato Pietro,,563
SCORZE',ISTITUZIONI,,Società Ciclistica,Presidente Favaro Tranquillo,,563
SCORZE',ISTITUZIONI,,Cinema Teatro del Popolo,,563
SCORZE',PROFESSIONISTI,Farmacisti,Bottigiron Romano,,563
SCORZE',PROFESSIONISTI,Medici,Fanzago Achille,,563
SCORZE',PROFESSIONISTI,Medici,Milensindo dr. Giuseppe,,563
SCORZE',PROFESSIONISTI,Ostetriche,Milan Mirta,,563
SCORZE',PROFESSIONISTI,Ostetriche,Carissin Maria,,563
SCORZE',PROFESSIONISTI,Ostetriche,Olivetti Ida,,563
SCORZE',PROFESSIONISTI,Geometri,Sebastiani Sergio,,563
SCORZE',COMMERCIO E INDUSTRIA,Acque gazzose seltz (Fabbriche),Rigo Innocente,,563
SCORZE',COMMERCIO E INDUSTRIA,Articoli casalinghi,Moroni Giovanni,,563
SCORZE',COMMERCIO E INDUSTRIA,Articoli di ferro,Moroni Giovanni,,563
SCORZE',COMMERCIO E INDUSTRIA,Automobili (Garage, noleggio),Favaro Ferruccio,,563
SCORZE',COMMERCIO E INDUSTRIA,Auto garage riparazioni auto,Tosetto Erat,,563
SCORZE',COMMERCIO E INDUSTRIA,Barbieri,Pellizzato Pietro,,563
SCORZE',COMMERCIO E INDUSTRIA,Barbieri,Spigaroli Liberale,,563
SCORZE',COMMERCIO E INDUSTRIA,Barbieri,Simionato Fratelli fu Agostino,,563
SCORZE',COMMERCIO E INDUSTRIA,Barbieri,Castellani Lino,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Sartor Giovanni,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Bolao Angela ved. Michieletto,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Calzavara Amedeo,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Fobys Vittorio e Figlio,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Fachinello Angela,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Favaro Giuseppe,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Michieletto Maria Luigia,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Scattolin Giovanni,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Vannini Maria ved. Mazzuzzo,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Zanetti Rinaldo,,563
SCORZE',COMMERCIO E INDUSTRIA,Biade, coloniali ed affini,Zorzetti M.a nata Casarin,,563
SCORZE',COMMERCIO E INDUSTRIA,Biciclette,Favaro Tranquillo,,563
SCORZE',COMMERCIO E INDUSTRIA,Biciclette,Gallinaro Emilio,,563
SCORZE',COMMERCIO E INDUSTRIA,Biciclette,Peseggia,,563
SCORZE',COMMERCIO E INDUSTRIA,Biciclette,Zardo Fratelli,,563
SCORZE',COMMERCIO E INDUSTRIA,Biciclette,Bezio Alberto,,563
SCORZE',COMMERCIO E INDUSTRIA,Biciclette,Berto Filli,,563
SCORZE',COMMERCIO E INDUSTRIA,Caffè (Esercizi),Crespani Erina,,563
SCORZE',COMMERCIO E INDUSTRIA,Calzature,Pastrello Pietro,,563
SCORZE',COMMERCIO E INDUSTRIA,Calzature,Vian Leonildo,,563
SCORZE',COMMERCIO E INDUSTRIA,Calzature,Pividoni Massimiliano,,563
SCORZE',COMMERCIO E INDUSTRIA,Calzature,Mognon Antonio,,563
SCORZE',COMMERCIO E INDUSTRIA,Calzature,Pesce Luigi,,563
