Name,Address,Location,Category,Additional Info,page
Pasquali ing. Giorgio,"S. Toma, 2788",Mestre,Estintori da incendio,"Studio Radio - Elettrotecnico, Tel. 23-195",200
Officina Elettro Galvanica Rosso Ettore,S. Croce 2334,Mestre,Elettrogalvanica,Economizzatori,200
C.E.M.A.R. di Pigcaro Rosa,"Dosoduro, n. 3349 C",Mestre,Elettromeccanica,Economizzatori,200
Electro Soc a.r.l.,S. Gregorio 173,Mestre,Elettromeccanica,Economizzatori,200
Rebuffi F.lli Soc. in nome Collettivo,"Cannaregio, Campo S. Felice 3683/4",Mestre,"Impianti e Forniture Industriali e Civili, Riscaldamenti Moderni, Idraulici, Sanitari, Elettricità ed affini","Officine Elettromeccanica, Saldatura Autogena, Tel. 22-098, Filiale Porto Industriale di Marghera Via G. Pepe 8, Telefono 50-229",200
Soc. Industriale eS,"Marco, calle Goldoni",Mestre,Elettromeccanica,Economizzatori,200
Sideotecnica Veneta di Giuseppe Sacca,"Mestre, Via Piave n. 63",Mestre,Elettrosiacetilene,Economizzatori,200
Automatismi Azienda Industriale,S. Tomà fond. Pescarìa 3895,Mestre,Applicazioni elettroautomatiche impianti terrestri e navali,Economizzatori,200
Eletron s.s. a. r. l.,Dorsoduro 173,Mestre,Elettrotecnica,Economizzatori,200
Peracchio Piero,S. Polo 1739,Mestre,Elettrotecnica,Economizzatori,200
Ruggetto Giuseppe,Frari 3031,Mestre,Elettrotecnica,Economizzatori,200
Eliocianografia di Step Guido,"Marghera, Bizzarri 4",Mestre,Eliocianografia,Economizzatori,200
Zugo F.lli Fotoincultura,San Polo,Mestre,camploiello Meloni,Economizzatori,200
Piastre in fuso di legno e magnesite,"Piazza Giovanni, S. Croce 1702",Mestre,Eraclit,Tel. 25-712,200
,P. Marghera Via Elettricità 18,Mestre,Tel 50-865,Economizzatori,200
C.F.M.A. Compagnia Erbe Medicinali Alimentari,S. Croce 1834,Mestre,Erbe medicinali,Economizzatori,200
S.A.C.R.A.,S. Marco 1183-A,Mestre,Esercizio caffè,"ristorante ed affini,",200
S. A. Pubblici Esercizi (SAPX),"Ca' d'Oro, n. 3935",Mestre,Esercizio caffè,"ristorante ed affini,",200
Marchetto A. & S.,San Moisè 2155,Mestre,Esportazioni,Telefono 25.926,200
Stabilimento Wabersich,S. Geremia 99,Mestre,Esportazioni,"ristorante ed affini,",200
Busetto Emilio,Dorsoduro 3784,Mestre,Espurgo pozzi neri,"ristorante ed affini,",200
Callegaro Guerrino,Cannaregio 4927,Mestre,Espurgo pozzi neri,"ristorante ed affini,",200
Società Espurgo pozzi neri,Cannaregio 4927,Mestre,Espurgo pozzi neri,Bovo e C. Via Rosa 10,200
Toniolo Maria,Cannaregio 4927,Mestre,Via Marghera 105,"ristorante ed affini,",200
Zambou e Gavagnin,Cannaregio 2976.A,Mestre,Espurgo pozzi neri,"ristorante ed affini,",200
Infante Anua Maria,San Marco n. 1105,Mestre,Essenze spiritose,laboratori industrie chimiche essenze affini L.I.C.F.E.A.,200
Soc. An. «Il Roseto»,S. Luca 5267-A,Mestre,Essiccatoi,"ristorante ed affini,",200
Toppo Adriano,Castello 2684,Mestre,Essiccatoi,"Addizionatrici, Calcolatrici, Macchine Contabili, Agricole, Utensili, Enologiche, da Scrivere, ecc., Tel. 23-285",200
Essiccatoio veneto,Castello 2684,Mestre,v. Principe di Piemonte 10,"ristorante ed affini,",200
P.A.V.E.P. di Martinuzzi Ronco,Castello n. 3413 A,Mestre,Essicazione frutta ed erbaggi,"ristorante ed affini,",200
Soc. Agricola Estuatio Veneto,Castello n. 3413 A,S. Polo,"rag. Severino Sutter, S. Polo 2988","ristorante ed affini,",200
S. A. Essiccazione razionale prodotti agricoli E.R.P.A,San Marco 4102,Mestre,Essicazione frutta ed erbaggi,"ristorante ed affini,",200
S.A.G.I.M.,S. Polo 1976 A,Mestre,Estintori da incendio,"ristorante ed affini,",200
duse,"Via XXI Marzo, 2288",VENEZIA,SCHEDARI - MOBILI PER UFFICIO - MACCHINE CONTABILI MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,Telefono 25-889,200
AGENZIA P. BORTOLUZZI,"San Luca, 4152",VENEZIA,AFFITTI APPARTAMENTI COMPRA - VENDITA AMMINISTRAZIONE,Tel. 23-432,200
