Name,Address,Location,Category,Additional Info,page,location_cleaned
S.A.T.T.I.S.,"San Luca, 4152 a", Sbarchi, S. Moisè,"1474, S. Marco, Agenzie di trasporto, Agenzia Viaggi e Turismo, Trasporti Internazionali Marittimi, Terrestri, Aerei, Spedizioni I. N. T. | Società Adriatica Trasporti Turismo Imbarchi",295,False
,"San Luca, 4152 a",S. Marco,Agenzie di trasporto,Cabina Imbarchi | Scalo S. Basilio,295,False
,Via Lepanto 1, Lido,Lido,"Agenzie di trasporto, Delegazione FF. SS., I. N. T.",295,False
,"Via Piave, 31",Murano,Mestre,"Agenzie di trasporto, Delegazione FF. SS. I. N. T.",295,False
Soc. An. Innocente Mangili Adriatica & S. A. I. M. A.,"Via Piave, 31, 1478 a",Murano,S. Marco,"Agenzie di trasporto, | Zattere",295,False
Soc. An. Trasporti Industrie (S. A. T. I.),San Marco 1925,S. Marco,Agenzie di trasporto,",",295,False
Società Anonima Trasporti e Spedizioni Internazionali S. A. T. E. S. I.,San Marco 181-A,S. Marco,Agenzie di trasporto,",",295,False
Società Veneta Esercizio Magazzini Generali e Spedizioni,Calle delle Madonne 3086, San Angelo,Agenzie di trasporto,"Tel. 25-234, Magazzini Generali Raccordati, Mestre, Tel. 50112",295,False
Spedizioni Trasporti,"Calle delle Madonne 3086, Dorsoduro 249",,Agenzie di trasporto,"Agenzie di trasporto, | importazioni esportazioni e rappresentanze S.T.I.E.P. e N. Società a. r. l.",295,True
Succ. N. Cavriani do Callegaro Silvano, S. Marco 4557,S. Marco,Agenzie di trasporto,",",295,False
Succ. Silvio Giuso di Omacin Aldo,S. Marco 4557,Dorsoduro,Agenzie di trasporto,Dogana Salute,295,False
Szabados Eugenio,"S. Marco 4557, S. Marco 4037",,Agenzie di trasporto,",",295,True
Tessarin Ferdinando, S. Maria del Giglio n. 2474,S. Marco,Agenzie di trasporto,",",295,False
T.I.M.E.T.,"S. Maria del Giglio n. 2474, S. Marco 1294",,Agenzie di trasporto,"Agenzie di trasporto, | Spedizioni e Trasporti",295,True
Tonolo Carlo fu Matteo,"S. Maria del Giglio n. 2474, S. Marco 1294, San Marco 1341",,S. Marco,"Agenzie di trasporto, Agenzia Marittima e Casa di Spedizioni | (ditta) Suoc. Fratelli Scarpa",295,True
Tornante G.,San Moisè 1343 B,S. Marco,Agenzie di trasporto,",",295,False
Tripovich D.,San Marco 2091,S. Marco,Agenzie di trasporto,",",295,False
Tullie Sebastiano, S. Marco 1322,S. Marco,Agenzie di trasporto,",",295,False
Vituri Giuseppe,S. Marco 1322,,Agenzie di trasporto,",",295,True
Viglienzone Silvio,"S. Marco 1322, S. Marco 2473",,S. Marco,"Agenzie di trasporto, | Soc. An.",295,True
Villavecchia Orlando e C., S. Marco 1470,S. Marco,Agenzie di trasporto,",",295,False
Zaccolo Giuseppe,S. Marco 1470,,Agenzie di trasporto,"Agenzia Trasporti, Casa di Spedizioni, Magazzini per Deposito Merci, etc.",295,True
Zamboni e C.,S. Marco 1470,,Agenzie di trasporto,Tronchetto,295,True
Zamboni Giuseppe e Figli, Dorsoduro 1294,Dorsoduro,Agenzie di trasporto,",",295,False
Zenonaro G.,"Dorsoduro 1294, S. Marco 4366-66",Murano,S. Marco,"Agenzie di trasporto, | Armatore",295,False
Società Anonima Spettacoli Educativi e Morali S. A. S. E. M.,Castello 3651,Castello,Spettacoli educativi e morali,",",295,False
Albanese Giuseppe,Cannaregio 6356,Cannaregio,Squerì,",",295,False
Adami Amerigo,Cannaregio 6356,Burano,Squerì,Giudecca 21,295,False
Amaddi Ant.,Cannaregio 6356,Burano,Squerì,S. Mauro 225,295,False
Battistini Ant.,Cannaregio 1994,Cannaregio,Squerì,",",295,False
Bovo Giovi,Cannaregio 1994,,Squerì,Terranova 99,295,True
Bovo Gustavo,Cannaregio 1994,,Squerì,Cavanella,295,True
Calzavara Rugg.,"Cannaregio 1994, S. Croce 928",,S. Croce,"Squerì, | Gino",295,True
Cappon Gius.,Ghetto Nuovo 2881,Murano,Squerì,",",295,False
Carraro Pietro,Dorsoduro 2424,Dorsoduro,Squerì,",",295,False
Casal Angelo,"Dorsoduro 2424, 1545",,Squerì,"Squerì, | S. Sebastian",295,True
Costantini Angelo,"Dorsoduro 2424, 1545",,Squerì,240,295,True
Costantini Emilio,"Dorsoduro 2424, 1545",Giudecca,Squerì,",",295,False
Del Zenaro Leone,S. Girolamo 2972,Murano,Squerì,",",295,False
Fabris Pietro,S. Sofia 4140,Murano,Squerì,",",295,False
Favorin Giovo.,S. Sofia 4140,Mazzorbo,Squerì,",",295,False
Feltrinelì Giov.,S. Sofia 4140,Murano,Squerì,v. Barbaroer 3,295,False
Franceschi Alv.,Cannaregio 6356,Cannaregio,Squerì,",",295,False
Mazzariol Augusto,Calle della Testa,Murano,Squerì,",",295,False
Roggjo Am.,Via Pepe 198 ,Mestre,Squerì,",",295,False
Rosada Giuseppe,Cannaregio 3452,Cannaregio,Squerì,",",295,False
Rosai Romano,Cannaregio 3452,Giudecca,Squerì,173,295,False
Schiavì Bened.,Cannaregio 3452,S. Pietro in Volta,Squerì,",",295,False
Tagliapietra Marco,Cannaregio 3452,Giudecca,Squerì,S. Eufemìa,295,False
Todaro Francesco,S. Vio 593A,,Squerì,",",295,True
Tramontin Fratelli,S. Vio 593A,Giudecca,Squerì,",",295,False
Tramùtin Giov.,S. Trovaco 1097,Murano,Squerì,",",295,False
Trevisan Aug.,S. Trovaco 1097,Burano,Squerì,Peschera 290,295,False
Bevilacqua Luigi Soc. An.,"S. Giovanni Decoletto, 1320",Murano,Stoffe per arredamenti,"Stoffe per arredamenti, Stabilimento serico, Velluti damaschì broccati per arredamento e arredi sacri",295,False
Haas e Figli (Soc. An. succ. di Filippo Haas),"Campo S. Moisé, 1481",Murano,Stoffe per arredamenti,"Stoffe per arredamenti, Stoffe per arredamenti, tendaggi e tappeti",295,False
Rubelli Lorenzo e Figli S. A. Suoc. a Gne b. Trapolin,Direzione: Campo S. Gallo 1093-A,Murano,Stoffe per arredamenti,Negozi: Piazza San Marco Procuratie Nuove 65,295,False
Bevilacqua Luigi S. A.,S. Giovanni Decolato 1320,Murano,Stoffe per mobili,"Stabilimento Serico, Velluti, Damaschi, Broccati per arredamento e arredi sacri",295,False
