Name,Address,Location,Category,Additional Info,page
Becco Giovanni,V. Durando 8,Marghera,Riparazioni autoveicoli,"Generi alimentari,",282
Boldrin Mirabello,"Via Torre Belfre, 72",Mestre,Riparazioni autoveicoli,"Generi alimentari,",282
Cavalcoro Sergio,"Piazz. Roma, n. 546 a",Mestre,Riparazioni autoveicoli,"Generi alimentari,",282
Cosma Rino e Franchini Bruno,Via Cappuccina 91,Mestre,Riparazioni autoveicoli,"Generi alimentari,",282
La Marittima,S. Croce 360 A,Lido,Riparazioni autoveicoli,"Generi alimentari,",282
L'Antomeccanica di Fiorini e Agguiaro,Via F.lli Bandiera,Marghera,Riparazioni autoveicoli,"Generi alimentari,",282
Nando Danilo,Viale Garibaldi 28,Mestre,Riparazioni autoveicoli,"Generi alimentari,",282
Calzavara Gino,S. Croce 926,Lido,Riparazioni barche e motori,"Generi alimentari,",282
La Marittima,S. Croce 360-A,Lido,Riparazioni barche e motori,"Generi alimentari,",282
Biancato Alberto,Via Rosa 23,Mestre,Riparazioni calzature e cappelli,"Generi alimentari,",282
Gallo Ferraro e C,S. Marco 295,Lido,Riparazioni calzature e cappelli,"Generi alimentari,",282
La Rinnovatrice,S. Marco 295,Lido,Riparazioni calzature e cappelli,S. Bartolomeo,282
La Risoulatrice di Waluscheing Lucia,San Marco 5187,Lido,Riparazioni calzature e cappelli,"Generi alimentari,",282
Busato Romano,Via della Pila 11,Marghera,Riparazioni carrozzerie per auto,"Generi alimentari,",282
Società Manutenzione Impianti Termo-igienici,"Via della Pila 11, San Marco 2026",Lido,Riparazioni impianti tecnici e igienici,SMIT,282
Ferrarobsoli Silvio,"Via della Pila 11, San Marco 2026",Venezia,Riparazioni riavvolgimenti macchine elettriche,"Impianti Costruzioni Elettriche Industriali, Tel. 25-647",282
Ditta Vecchi Valentino,Via Manin 29,Marghera,Riparazioni sacchi,ripar. e lavorature sacchi sale per conto dei Monopoli,282
Società Giacomo Juoker,"Via Manin 29, San Moisè, 2052",Lido,Riscaldamento,"Termoconvettori, Termoaeratori, Umidificatori, Rappresentanti per il Veneto: S. A. Super Lux, Tel. 22-220; 22-996",282
Alessandrini Ugo,Via Lepanto 8,Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Bizzarro Giovanni,S. Polo 2168,Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Castellino Carlo,S. Polo 1190,Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Grossi e Speier,S. Polo 1190,Lido,Riscaldamento e fumisterie,Saccasessola,282
Isabella Alberto,S. Luca 4066,Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Isabella I. e P.,Campiello Dolfin 5598,Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Lacchin Antonio,S. Marco 3661,Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Longega Francesco (Ditta),"S. Polo, Carampane 1901",Lido,Riscaldamento e fumisterie,"Generi alimentari,",282
Pitter Carlo,"SS. Giovanni e Paolo, 6388",Lido,Riscaldamento e fumisterie,"Fumistaria e Impianti Idraulici e Termici, Tel. 24,801",282
SIRAM,San Luca 4557,Lido,Riscaldamento e fumisterie,Società Italiana Riscaldamenti,282
Rebuff F.lli soc.,Campo S. Felice 3883,Cannaregio,Riscaldamento e termosifoni,"Impianti e Forniture Industriali e Civili, Riscaldamenti Moderni, Idraulici, Sanitari, Elettricisti ed affini, Officina Elettromeccanica, Saldatura Autogeno, Telefono 72-096, Filiale Porto Industriale di Marghera Via G. Pepe 8, Telefono 50-229",282
Riseria Italiana Soc. An.,Campo S. Felice 3883,Lido,Riserie,"Pulitura riso, Oleifici, Direzione e Stabilimento, Amministrazione, Via Giulini, 3, Milano, Casella Postale, 32, Mestre | P. Marghera",282
Albergo Pensione Centauro e Belgrado,Campo Manin,Lido,Ristoranti,"Generi alimentari,",282
Albergo Ristorante « Universo »,Lista di Spagna 121,Lido,Ristoranti,"Generi alimentari,",282
Albergo Ristorante Rialto,Lista di Spagna 121,al Ponte di Rialto,Ristoranti,"Generi alimentari,",282
Al Bottegon,S. Marco 1337,Lido,Ristoranti,"Generi alimentari,",282
Alla Borsa,S. Marco Cl. delle Veste,Lido,Ristoranti,"Generi alimentari,",282
Alla Vida,S. Croce 1507,Lido,Ristoranti,"Generi alimentari,",282
Amadio Ugo,Gran Viale 8,Lido,Ristoranti,Albergo Ristorante Lido,282
Antica Trattoria « Al Colombo »,Gran Viale 8,"S. Luca, calle del Teatro Goldoni",Ristoranti,"Conduttore Cozzi Bernardo, Vasto e freschissimo ambiente all'aperto. Sale par banchetti. Cucina Veneziana sceltissima, Prezzi modici, Il sito più centrale di Venezia, Tel. 22-627",282
« Antico Trovatore »,Callee Rasse 4531,Lido,Ristoranti,"Generi alimentari,",282
Bar Ristorante « Arrigo »,San Marco 1323,Lido,Ristoranti,"Generi alimentari,",282
Becco Feliciano,Dorsoduro 3254,Lido,Ristoranti,"Generi alimentari,",282
« Belvedere »,Dorsoduro 3254,Lido S. M. Elisabetta,Ristoranti,"Generi alimentari,",282
Caffè Ristorante,"Dorsoduro 3254, Lista di Spagna 122",Lido,Ristoranti,"Generi alimentari,",282
« Cavalletto » e « Doge Orseolo »,San Marco calle Cavaletto 1107,Lido,Ristoranti,"Generi alimentari,",282
« Confientale »,"Cannaregio, 170",Lido,Ristoranti,"Generi alimentari,",282
