Name,Address,Location,Category,Additional Info,page,location_cleaned
Di Salvo Ferruccio,Giudecca 457.B,,Camicerie da uomo,"motopompe,  elettropompe,",276,True
Favaretto Antonio,S. Marco 3393,,Camicerie da uomo,"motopompe,  elettropompe,",276,True
Frison Ulderico,Castello 393,,Camicerie da uomo,"motopompe,  elettropompe,",276,True
Gambacciani Guido,Lido Via P. Orseolo,Lido,Camicerie da uomo,"motopompe,  elettropompe,",276,False
Gargauo Romeo,"Lido, Viale Enrico Dandolo",Lido,Camicerie da uomo,"motopompe,  elettropompe,",276,False
Gatto F.lli: Giorgio e Renato,Murano P. San Donato 10,Murano,Camicerie da uomo,"motopompe,  elettropompe,",276,False
Locatelli Umberto,"Mestre, Via Francesco Baracca 7 A",Mestre,Camicerie da uomo,"motopompe,  elettropompe,",276,False
La Radioelettrica di Brughiotto Luigi e Teardo Pietro,S. Geremia - Lista di Spagna 242,,Camicerie da uomo,impianti e riparazioni macchine cinematografiche e apparati sonori,276,True
Mannu Giuliano,"Mestre, Via Dante 30",Mestre,Camicerie da uomo,"motopompe,  elettropompe,",276,False
Marchiori Bernardo Egidio,"Mestre, Via Olivi 22.B",Mestre,Camicerie da uomo,"motopompe,  elettropompe,",276,False
Pasqualini ing. Giorgio,S. Tomà 2788,,Camicerie da uomo,"motopompe,  elettropompe,",276,True
STUDIO RADIOELETTROTECNICO Ing. Giorgio Pasqualini,S. Tomà 2788,,"Riparazioni radiorecivitori normali e speciali - altoparlanti - microfoni, pick ups, ecc.",Telefono 23-195,276,True
Raffineria Olii Minerali S. A. ROMSA,"San Marco 2465, Marghera Via delle Macch. 5",,Camicerie da uomo,"motopompe,  elettropompe,",276,True
Balbi Antonio f Francesco,Cann. 3077,,"Rappresentanti e commissionari auto, cicli e accessori","motopompe,  elettropompe,",276,True
Soc. An. Gestione Autorimesse SAGA,San Marco 181,,"Rappresentanti e commissionari auto, cicli e accessori","motopompe,  elettropompe,",276,True
Tatarì Luigi,"Mestre, Via 28 ottobre 56",Mestre,"Rappresentanti e commissionari auto, cicli e accessori","motopompe,  elettropompe,",276,False
Bortoluzzi G. G. e C,Mestre Via Piave 56,Mestre,"Rappresentanti e commissionari auto, cicli e accessori","motopompe,  elettropompe,",276,False
Bardelle S. A.,S. Croce 892,,apparecchi e materiale radio,"motopompe,  elettropompe,",276,True
Dri Vittorio fu Mario,Cannaregio 4264 B,,apparecchi e materiale radio,"motopompe,  elettropompe,",276,True
Fregonese Aldo fu Giuseppe,S. Marco 4802,Murano,apparecchi e materiale radio,"motopompe,  elettropompe,",276,False
Grimaldi Luigi di Achille,S. Marco 5396,,apparecchi e materiale radio,"motopompe,  elettropompe,",276,True
Ricordi Pericle di Alfredo,Cann. 5755,,apparecchi e materiale radio,"motopompe,  elettropompe,",276,True
Sblendrio Nicola di Emanuele,Castello 2534,,apparecchi e materiale radio,"motopompe,  elettropompe,",276,True
Tron Pierangiolo,S. Croce 1972,,apparecchi e materiale radio,"motopompe,  elettropompe,",276,True
Pirazzi Maffiola Francesco di Silvio,Cannaregio 3844,,articoli casalinghi,"motopompe,  elettropompe,",276,True
Rech Carlo fu Giuseppe,Cannaregio 5536,,articoli casalinghi,"motopompe,  elettropompe,",276,True
Società Articoli Casalinghi « SACE »,S. Marco 3442,,articoli casalinghi,"motopompe,  elettropompe,",276,True
Turola Galileo fu Giovanni,Castello 6182,,articoli casalinghi,"motopompe,  elettropompe,",276,True
Vetere Maria Dolore fu Ferdinando,Cannaregio 4363,,articoli casalinghi,"motopompe,  elettropompe,",276,True
Da Leo Pietro,Lio Via Malamocco 9,Lido,articoli elettrici,"motopompe,  elettropompe,",276,False
Fasulo Fratelli,Cannaregio 2178 A,,articoli elettrici,"motopompe,  elettropompe,",276,True
