Name,Address,Location,Category,Additional Info,page
Rigon Angelo,"Piazzale Rossarol, Marghera",Marghera,Cantieri Navali,", Cantieri Navali",207
Officine Meccaniche e Fonderie Bosca,P. Marghera C. P. 88,Marghera,Cantieri Navali,", Cantieri Navali",207
Soc. An. Fonderia Meccanica Veneziana,Giudecca 944,Marghera,Fornitori di bordo,Cantieri Navali,207
Soc. An. Polvere di metalli,Via Marghera 105,Mestre,Cantieri Navali,", Cantieri Navali",207
Soc. Industrie Fonderie e Lavorazione Metalli J.F.E.L.M.,S. Marco 4155,Marghera,Fornitori di bordo,Cantieri Navali,207
Soc. It. Ernesto Breda,S. Marco 4155,Marghera,Cantieri Navali,Porto Industriale,207
Valese Luigi (Ditta),"San Canciano, calle Bandi, 5474",Marghera,Cantieri Navali,Fonderia Artistica e Meccanica con Laboratorio Bronzi,207
Valese Luigi,"San Marco, Calle Specchieri, 634",Marghera,Fornitori di bordo,"Cantieri Navali, Negozio di vendita Bronzi Artistici e Articoli in 'P'exiglas",207
Zannini G.,Via L. Serena 8,Marghera,Cantieri Navali,", Cantieri Navali",207
Cendese Carlo,Idm. Vetrai 55,Murano,Foraggi,Foraggi,207
Pasella Giovanni,S. Marco 2338,Marghera,Foraggi,Foraggi,207
Rossi Senatore,Asseggiano 488,Chirignano,Foraggi,Foraggi,207
Casarin Carlo,Via del Forte,Carpenedo,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Danella Aldo (ditta),Cannaregio 1643,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Eraclit Venier S.A.P.,Via Elettricità 14,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Frazoi Edoardo,Cannaregio 3379,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Industria Laterizi S. A.,S. Marco 3380,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Padovan Vincenzo,Cannaregio 1004,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Perale Federico e Ing. Ettore Jogna,Castello 3385 B,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Fornaci Ing. Mario Scarpari,S. Croce 1992,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Italycil Soc. a resp. limit.,S. Marco 2938,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Molin Luigi & C.,Dorsoduro 403,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Refrattari Laterizi e Calce,"Dorsoduro 403, Castello 4511",Marghera,Fornitori di bordo,"Fornaci da calce e laterizi, | Soc. a resp. limitata",207
S.A.I.A. S. A. Industrie laterizi e affini,"Dorsoduro 403, Castello 4511",Marghera,Fornaci da calce e laterizi,Malcontenta,207
Soc. An. Costruzioni e Laterizi,S. Marco numero 3416,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Soc. An. Immobiliare ed Esercizio Fornaci. S.A.I.F.F.,Castello 3385 B,Marghera,Fornaci da calce e laterizi,Fornaci da calce e laterizi,207
Soc. An. Materiali Edilizi,"Castello 3385 B, S. Marco 2050",Marghera,Fornitori di bordo,"Fornaci da calce e laterizi, | »S.AME»",207
Totti Emilio Laterizi Metano,"Castello 3385 B, S. Marco 2050, S. Marco 5074",Marghera,Fornitori di bordo,"Fornaci da calce e laterizi, | Soc. per Az.",207
Bortoli Comm. Ettore,Campiello R. Selvatico 5658,S. Canciano,Forni e Fornelli Elettrici,"Negozi: Bottega del P'Elettricità, Telef. 22-945, Bottega della Luce, Calle Goldoni 4511 Telefono 22756, Casa Lucente, Lido di Venezia, Viale S. Maria Elisabetta 10",207
Approvvigionamento Combustibili del dr. G. Messinis,S. Marco 5042,Marghera,Fornitori di bordo,Fornitori di bordo,207
