Provincia,Section,Role_or_Profession,Name,Address,page
MIRANO,UFFICI AMMINISTRATIVI,Sindaco,Morgante Tullio,,537
MIRANO,UFFICI AMMINISTRATIVI,Segretario Comunale,Pacagnella Guido,,537
MIRANO,UFFICI AMMINISTRATIVI,Tesoreria Comunale,Banca Popolare Coop. di Novara, succ. di Mirano,537
MIRANO,UFFICI AMMINISTRATIVI,Ingegnere,Muneratti ing. cav. uff. Giovaninini,,537
MIRANO,UFFICI AMMINISTRATIVI,Ufficiale Sanitario,Montanari D. Antonio,,537
MIRANO,UFFICI AMMINISTRATIVI,Dr. Didattica,Pucioli Elisabetta,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Martello cav. Costante,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Grimaldo Giuseppe,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,ing. rigo Pasqua,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Cavicchioni Aldo,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Zenat Locat Angiua,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Maden Di Stasi Anna,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Massimil Ettore,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,De Prà Ferruccio,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Dittura Albertonelli Luigia,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Pradiolin Menegon Iolanda,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Fabris Scatuccio Antonietta,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Favero Albiero,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Pegoraro Maria,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Polagna Luigi,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Da Ponte Luisa,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Paganoni Maria,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Bugato Cecilia,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Bognolo Angelina,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Pezzoni Giovanna,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Gregio Jole,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Pesavento Margherita,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Miserocchi Ada,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Boccato Lidia,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Cavallini Teresa,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Vianello Maria,,537
MIRANO,UFFICI AMMINISTRATIVI,Maestro elementare,Andreon Teresa,,537
MIRANO,UFFICI PUBBLICI,Ospedali,Ospedale Civile, ,537
MIRANO,UFFICI PUBBLICI,Ospedali,Sanatorio,,537
MIRANO,UFFICI PUBBLICI,Ospedali,Asilo Maternità,,537
MIRANO,UFFICI PUBBLICI,Ospedali,Pellagrosario,,537
MIRANO,ISTITUZIONI,Direzione scolastica, ,,537
MIRANO,ISTITUZIONI SPORTIVE E DI CULTURA,Associazione Calesistica,Unione Sportiva Miranese,,537
MIRANO,PROFESSIONISTI,Architetti,Venezian Antonio,,537
MIRANO,PROFESSIONISTI,Avvocati,Pezzoni avv. Franco,,537
MIRANO,PROFESSIONISTI,Avvocati,Ghirardi avvocato Giuseppe,,537
MIRANO,PROFESSIONISTI,Avvocati,Bianchini avv. Angelo,,537
MIRANO,PROFESSIONISTI,Farmacisti,Iglignoti dot.ssa Ursola,,537
MIRANO,PROFESSIONISTI,Farmacisti,Signor Dr. Giovanni,,537
MIRANO,PROFESSIONISTI,Farmacisti,Sansoni Dr. Luigi,,537
MIRANO,PROFESSIONISTI,Farmacisti,Pietschmann Dr. Anna,,537
MIRANO,PROFESSIONISTI,Farmacisti,Pietschmann Dr. Paola,,537
MIRANO,PROFESSIONISTI,Ingegneri,Muneratti ing. cav. Giovanni,,537
MIRANO,PROFESSIONISTI,Ingegneri,Fassina ing. Gino,,537
MIRANO,PROFESSIONISTI,Ingegneri,Agostini Silvio,,537
MIRANO,PROFESSIONISTI,Medici,Stifoni Dr. Renzo,,537
MIRANO,PROFESSIONISTI,Medici,Tzalinello Dot. Giuseppe,,537
MIRANO,PROFESSIONISTI,Medici,Visonà Umberto,,537
MIRANO,PROFESSIONISTI,Medici,Polichetti Enrico,,537
MIRANO,PROFESSIONISTI,Medici,Ulugogiam Warano,,537
MIRANO,PROFESSIONISTI,Notai,Fattori Dr. Dino,,537
MIRANO,PROFESSIONISTI,Ostetriche,Ferrarese Lucia,,537
MIRANO,PROFESSIONISTI,Ostetriche,Bressan Iridie,,537
MIRANO,PROFESSIONISTI,Periti,Calzavara Pinton Tito,,537
MIRANO,PROFESSIONISTI,Periti,Muneratini ing. Giovanni,,537
MIRANO,PROFESSIONISTI,Veterinari,Visentin Dot. Mario,,537
MIRANO,COMMERCIO E INDUSTRIA,Agenti di assicurazioni,Assicurazione Generali di Venezia,,537
MIRANO,COMMERCIO E INDUSTRIA,Agenti di assicurazioni,l'Unione,,537
MIRANO,COMMERCIO E INDUSTRIA,Agenti di assicurazioni,Rario Adriatica di Sicurtà,,537
MIRANO,COMMERCIO E INDUSTRIA,Agenti di assicurazioni,Istituto Italiano di Previdenza,,537
MIRANO,COMMERCIO E INDUSTRIA,Alberghi e pensioni,Trevisan Vittorio,,537
