Name,Address,Location,Category,Additional Info,page
Birreria Orsoelo - S. A. P. E.,S. Marco - Call. Teon 1185,Murano,Birrerie,Category: Barbieri,159
Luciani Arturo,S. Marco 1520,Murano,Birrerie,Category: Barbieri,159
Luciani Gino,Cannaregio 57,Murano,Birrerie,Category: Barbieri,159
Luciani Giovanni,S. Marco 5148,Murano,Birrerie,Category: Barbieri,159
Falcinai Edgardo,S. Marco 353,Murano,Birrerie,Category: Barbieri,159
Pelosin Rino,Via Poerio 36,Mestre,Birrerie,Category: Barbieri,159
Posseidi Igino (S. A. P. E.),S. Marco 1131,Murano,Birrerie,Category: Barbieri,159
Colussi Angelo,S. Caterina 4132,Murano,Biscotti,Category: Barbieri,159
Canzani dr. Aldo e C. S. A.,Via della Pila 4,Marghera,Bitumi,prod. bitume per asfalti stradali,159
Caprioglio Giovanni (ditta),Via Elettricità 1,Marghera,Bitumi,ind. Emulsione di bitume «solobit»,159
Idrobitume S. A.,Canale Ovest 6,Porto Marghera,Bitumi,prodotti bituminosi per pavimentazioni stradali,159
Prada Giuseppe,Via Gaivani,Porto Marghera,Bitumi,Category: Barbieri,159
"Raffineria di Olli Minerali, R.O.M.S.A.",S. Marco 2465,Murano,Bitumi,Category: Barbieri,159
Società Italo Americana pel Petrolio,San Marco 2513,Murano,Bitumi,Category: Barbieri,159
Adolfo Angelo,Cannaregio 2420,Murano,Bottiglierie,Category: Barbieri,159
Asante Giuseppe,Castello 1131,Murano,Bottiglierie,Category: Barbieri,159
Azienda Agricola Piave,"Castello 1131, San Marco 4364",Murano,Bottiglierie,"Bottiglierie, | Isonzo S. A.",159
Bardella Luigi,"S. Elena, via 4 Novembre, 14-15-16",Murano,Bottiglierie,Category: Barbieri,159
Barina Giacomo,Castello 3452,Murano,Bottiglierie,Category: Barbieri,159
Bertolini Lodovico,Cannaregio 2232,Murano,Bottiglierie,Category: Barbieri,159
Bidolla Climene ved. Lazzari,"Cannaregio, n. 3847",Murano,Bottiglierie,Category: Barbieri,159
Borani cav. Domenico,S. Marco 843,Murano,Bottiglierie,Category: Barbieri,159
Borsetto Vittorio,S. Marco 3648,Murano,Bottiglierie,Category: Barbieri,159
Bottiglieria Colleoni di Indri Giovanni,Castello 6810,Murano,Bottiglierie,Category: Barbieri,159
Camin Emilio,S. Polo 1694,Murano,Bottiglierie,Category: Barbieri,159
Cattaruzza Antonio,S. Polo 319,Murano,Bottiglierie,Pescheria,159
Ce drin Giuseppe,S. Croce 1584,Murano,Bottiglierie,Category: Barbieri,159
Cerardo Sergio,S. Marco 2546,Murano,Bottiglierie,Category: Barbieri,159
Chilana Antonio,S. Croce 713-14,Murano,Bottiglierie,Category: Barbieri,159
Compagno Alfonso,S. Polo 2273 A,Murano,Bottiglierie,Category: Barbieri,159
Compagno Antonio,S. Marco 655,Murano,Bottiglierie,Category: Barbieri,159
Costantini Eugenia in Filippi,S. Croce 1175,Murano,Bottiglierie,Category: Barbieri,159
Dall'Armellin Guido,S. Polo 3129,Murano,Bottiglierie,Category: Barbieri,159
Dal Paos Luigi,S. Polo 1473,Murano,Bottiglierie,Category: Barbieri,159
Dal Sasso Rosa,Castello 1476,Murano,Bottiglierie,Category: Barbieri,159
Daniele Assunta,S. Marco 400,Murano,Bottiglierie,Category: Barbieri,159
Da Tos Alessio,Castello 1107,Murano,Bottiglierie,Category: Barbieri,159
Dinon Mario,"Castello, Bragora 3306",Murano,Bottiglierie,"Liquori, Pasticceria, Vini",159
Dell'Andrea Italo,S. Polo 1100,Murano,Bottiglierie,Category: Barbieri,159
Falcinai Edgardo,S. Marco 353-353-A,Murano,Bottiglierie,Category: Barbieri,159
Fasolo Antonio,S. Croce 648,Murano,Bottiglierie,Category: Barbieri,159
Fassina F.lli,S. Marco 1502,Murano,Bottiglierie,Category: Barbieri,159
Ferro Antonio,S. Croce 2048,Murano,Bottiglierie,Category: Barbieri,159
Ferro Virginio,S. Marco 571,Murano,Bottiglierie,Category: Barbieri,159
F.lli Bolla cav. Domenico,S. Marco 5228,Murano,Bottiglierie,Category: Barbieri,159
Foschi Ferrando,S. Marco 5228,Murano,Bottiglierie,fidm. Vetr<ai | Murano,159
Foschi Francesco,"Castello 4990, 5032",Murano,Bottiglierie,Category: Barbieri,159
Fullin Celio,S. Marco 375,Murano,Bottiglierie,Category: Barbieri,159
Fullin Fanny ved. De Marchi,S. Marco n. 5529,Murano,Bottiglierie,Category: Barbieri,159
Gerometta Angelina ved. Zaia,S. Marco n. 1176,Murano,Bottiglierie,Category: Barbieri,159
Gherardi Attilio,Cannareggio 2540,Murano,Bottiglierie,Category: Barbieri,159
Ghezzo Amalia,Castello 4540,Murano,Bottiglierie,Category: Barbieri,159
Giano Noemi,S. Marco 4265,Murano,Bottiglierie,Category: Barbieri,159
Gianquinto Antonio,S. Marco 923-4364,Murano,Bottiglierie,Category: Barbieri,159
Gionchetti Elena,Castello 813,Murano,Bottiglierie,Category: Barbieri,159
Giardello Dire,Cannareggio 5405,Murano,Bottiglierie,Category: Barbieri,159
Giubilo Angela Penso,Giudecca 448,Murano,Bottiglierie,Category: Barbieri,159
Gottardo Maria,Castello 6105,Murano,Bottiglierie,Category: Barbieri,159
Grillo Giuseppe,Castello 5546,Murano,Bottiglierie,Category: Barbieri,159
Grillo Giuseppe,P. Duro 3502,Murano,Bottiglierie,Category: Barbieri,159
Guadalupi Cosimo,Cannaregio 5804,Murano,Bottiglierie,Category: Barbieri,159
Inari Pietro,Castello 681,Murano,Bottiglierie,Category: Barbieri,159
Malvestio Palma,Cannaregio 8378,Murano,Bottiglierie,Category: Barbieri,159
Martina Osvaldo,S. Croce 183,Murano,Bottiglierie,Category: Barbieri,159
Marusso Augusta,Dorsoduro 3053,Murano,Bottiglierie,Category: Barbieri,159
Maschietto Maria,Castello 3385,Murano,Bottiglierie,Category: Barbieri,159
Maschietto Maria in Pedrali,Castello 2385,Murano,Bottiglierie,Category: Barbieri,159
Masin Gina,S. Marco 4867-B,Murano,Bottiglierie,Category: Barbieri,159
Meo Giuseppe,Castello 3808,Murano,Bottiglierie,Category: Barbieri,159
Milicavico Giovanna,Lido via Loredan 61,Murano,Bottiglierie,Category: Barbieri,159
Moro Giovanna,Castello 4625,Murano,Bottiglierie,Category: Barbieri,159
Mucciaccia Domenica,Castello 1582,Murano,Bottiglierie,Category: Barbieri,159
Olmetto Elvira,Cannaregio 5179,Murano,Bottiglierie,Category: Barbieri,159
Padon Emilio,Castello 1563,Murano,Bottiglierie,Category: Barbieri,159
Pensa Angelo,Cannaregio 5719,Murano,Bottiglierie,Category: Barbieri,159
Penasa Alessandro,Castello 4554,Murano,Bottiglierie,Category: Barbieri,159
Penasa Eugenio,Cannaregio 59-60-61,Murano,Bottiglierie,Category: Barbieri,159
Perazzolo Giovanni,Cannaregio 1520,Murano,Bottiglierie,Category: Barbieri,159
Perelda Domenico,S. Polo 1475,Murano,Bottiglierie,Category: Barbieri,159
Piccinini Maria,S. Polo 1339,Murano,Bottiglierie,Category: Barbieri,159
Pilin Domenica Maria,S. Polo 3507,Murano,Bottiglierie,Category: Barbieri,159
Pizzolato Isabella,Castello 6931,Murano,Bottiglierie,Category: Barbieri,159
Puja Maria,Dorsoduro 2466,Murano,Bottiglierie,Category: Barbieri,159
Raccanello Ettore,S. Polo 1960,Murano,Bottiglierie,Category: Barbieri,159
Rondina Carla,Lido Via Malamocco 9-10,Murano,Bottiglierie,Category: Barbieri,159
Sacchetto Alessandro,S. Polo 2701,Murano,Bottiglierie,Category: Barbieri,159
Sandri Giuseppe,"Lido, Via M. Sanduo 4",Murano,Bottiglierie,Category: Barbieri,159
Scabello Teresa,Castello 2408-09-10,Murano,Bottiglierie,Category: Barbieri,159
Scarpa Amelia,"Lido, Gran Viale. 39",Murano,Bottiglierie,Category: Barbieri,159
Sguardo Attilio,P. Duro 2540,Murano,Bottiglierie,Category: Barbieri,159
Simionato Pierina,Dorsoduro 2736,Murano,Bottiglierie,Category: Barbieri,159
Sola Pietro,Castello 1726,Murano,Bottiglierie,Category: Barbieri,159
Soia Giovanni,S. Polo 3143,Murano,Bottiglierie,Category: Barbieri,159
Strasserio Angelo,Castello 1800,Murano,Bottiglierie,Category: Barbieri,159
Sudessi Attilio,S. Croce 295,Murano,Bottiglierie,Category: Barbieri,159
Svalduz Cecilia,Giudecca 71,Murano,Bottiglierie,Category: Barbieri,159
dUSE,"Via XXII Marzo, 2288",Murano,Officina Riparazioni,MACCHINE PER SCRIVERE,159
