Name,Address,Location,Category,Additional Info,page
Casadoro Luigi,"S. Tomà, 2808",Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Cazzagon Vittorio,"S. Tomà, 2808",Murano fdm. Sebastiano Santi,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Cellere Antonio,"S. Tomà, 2808",Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Da Venezia Umberto e F.lli,Cann. 1771,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
De Luigi Eugenio,S. Boldo 2271,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Gabotti Mario,Via A.joch 14,Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Ghezzo Vittorio,Via Duca d'Aosta 106.13,Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Girardi Angelo,S. Croce 942,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Lanza Francesco,Cann. 2710,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Lastra Umberto,Cann. 3175,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Lazzi Luigi,S. Croce 2250,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Mattinazzi Giovanni,Ma.ghera v. degli Antoni 35,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Mello prof. Bruno,S. Marco 1735,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Miotto Alessandro,Cann. 3593,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Morelli Gino,S. Polo 1954,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Padoan Bruno,ramo Convento 7,Murano,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Pasinetti Luigi (ditta) di Giovanni Pasinetti,S. Giacomo dall'Orio 1774-B,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Paulon P. e De Stefani G.,"S. Croce, 2003",Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Pedrocco Piero,"Via Cappuccina, 22",Camicerie da uomo,Mestre,"benzina e derivati,",271
Polese Nicolò,Castello 3297,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Potenz Giuseppe e Attilio,Dorsoduro 4721,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Rodi Giovanni,Castello 3723,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
R.manin Floriano,"Lido, Via Malamocco 41",Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Sa.lustriani Vittorio,Via L'erden a 7,Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Rossetto Mario,Via D. Manin 49,Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Sandei Mario,S. Polo 2531,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Scopepin Enrico,"Lido, Via Nicosia 49",Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Solemi Fernando,Cann. 2539,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Sboliari Giovanni,S. Polo 2832,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Vanin Armando,Via Colombo 1,Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Vendramin Angelo,Via Colombo 1,Mestre,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
Venerus Alfredo,S. Marco 3981.A,Camicerie da uomo,Macchine per scrivere - Calcolatrici - Duplicatori,"benzina e derivati,",271
