Name,Address,Location,Category,Additional Info,page
Losi Zita,"S. Marco 2555.66, Piazzale Bucintoro 48-50",Lido,Lido,Lido,259
Marzolo Vinicio,"S. Marco 2555.66, Piazzale Bucintoro 48-50, Piazzale Excelsior 32",Lido,Lido,Lido,259
Pagan Giuseppe,Lido Gran Viale 34,Lido,Oggetti usati,Category: Navigazione lagunare,259
Stancich Giovanni,"Lido Gran Viale 34, Gran Viale 28",Lido,Lido,Lido,259
Pozzebon Noè,"Lido Gran Viale 34, Gran Viale 28, Piazzetta da Re 22",Mestre,Mestre,Mestre,259
Romanin Arturo,Mestre Via G. Pepe,Mestre,Oggetti usati,Category: Navigazione lagunare,259
SALIR,"Mestre Via G. Pepe, Murano fond. Manin 78",Murano,Murano,di Toso e D'Alpaos Soc. in N. Collet,259
Bello e C.,"Mestre Via G. Pepe, Murano fond. Manin 78, Calle Conterie 10",Murano,Murano,Murano,259
S. Veneziana Conterie e Cristallerie,Murano Via Navager 34,Murano,Oggetti usati,Category: Navigazione lagunare,259
Ravelli Giuseppe,Cannaregio 5478,Murano,Oggetti di piombo,Category: Navigazione lagunare,259
Sakouschegz Giuseppe,S. Marco 4470,Murano,Oggetti preziosi ed affini,Category: Navigazione lagunare,259
Bello e C.,"S. Marco 4470, Calle Conterie 10",Murano,Oggetti soffiati e pressati,Murano,259
S. Veneziana Conterie e Cristallerie,Murano Via Navager 34,Oggetti soffiati e pressati,Oggetti soffiati e pressati,Category: Navigazione lagunare,259
Baron Arnaldo,Cannaregio 2616,Murano,Oggetti usati,Category: Navigazione lagunare,259
Bigaglia Erminia,Cannaregio 1309,Murano,Oggetti usati,Category: Navigazione lagunare,259
Biscaro Virgilio,S. Polo 2347,Murano,Oggetti usati,Category: Navigazione lagunare,259
Bullo Amalia,Castello 6551 A,Murano,Oggetti usati,Category: Navigazione lagunare,259
Dei Rossi Angelo,S. Marco 1074,Murano,Oggetti usati,Category: Navigazione lagunare,259
De Santis Antonio,Cannaregio 1208,Murano,Oggetti usati,Category: Navigazione lagunare,259
De Zorzi Aldo,S. Polo 1823,Murano,Oggetti usati,Category: Navigazione lagunare,259
Fardin Maria Elena,S. Marco 1737,Murano,Oggetti usati,Category: Navigazione lagunare,259
Ferrandi Giusto,Cannaregio 2898,Murano,Oggetti usati,Category: Navigazione lagunare,259
Garbas Spiridione,S. Polo 2244,Murano,Oggetti usati,Category: Navigazione lagunare,259
Gasparini e C.,S. Polo 2244,Murano,Oggetti usati,Venezia,259
Marinoni Attilio,S. Polo 2630,Murano,Oggetti usati,Category: Navigazione lagunare,259
Massetti Giuseppe,S. Croce 2348-b,Murano,Oggetti usati,Category: Navigazione lagunare,259
Navarro Umberto,Cannaregio 3927,Murano,Oggetti usati,Category: Navigazione lagunare,259
Ongaro Italo,S. Polo 2765 B,Murano,Oggetti usati,Category: Navigazione lagunare,259
Robassa Guerrino,Cannaregio 2904,Murano,Oggetti usati,Category: Navigazione lagunare,259
Romanin Arturo,Mestre Via G. Pepe,Murano,Oggetti usati,Category: Navigazione lagunare,259
Salvadori Mandolino,Cann. 1257,Murano,Oggetti usati,Category: Navigazione lagunare,259
Silva Abramo Vittorio,Cann. 1269,Murano,Oggetti usati,Category: Navigazione lagunare,259
Silva Enrico,Cann. 1227 A,Murano,Oggetti usati,Category: Navigazione lagunare,259
Spada Gino,S. Elena Piazza 4 Novem. 58,Murano,Oggetti usati,Category: Navigazione lagunare,259
Torre Eagenio,S. Marco 2438,Murano,Oggetti usati,Category: Navigazione lagunare,259
Volpato Ernesto,Cannaregio 2880,Murano,Oggetti usati,Category: Navigazione lagunare,259
Ditta Miello Virginio,VENEZIA S. POLO 2210,Murano,CARTOTECNICA - LITOGRAFIA A. CALZATA,Telefono 2.78.96,259
Ditta Rigattieri Renato,Venezia - San Marco - Calle dei Frati - N. 3535,Murano,Oggetti usati,Compra-vendita oggetti artistici per regalo Vetri = Ceramiche = Stampe = Quadri ecc,259
duse.,VENEZIA Via XXII Marzo. 2288,Murano,forniture complete,MOBILI e ACCESSORI per UFFICIO - Telefono 25-889,259
