Name,Address,Location,Category,Additional Info,page,location_cleaned
Azienda Municipale Affissioni,S. Marco 4102,,Affissioni e pubblicità,costruzione,135,True
A.B.C. di Giuseppe Busanel,"Cannaregio Rio Terrà Maddalena, 2064",,Agenzie e d'affari,costruzione,135,True
Cannavò Vincenzo,S. Marco 4738,,Agenzie e d'affari,costruzione,135,True
Lerovato Giovanni,"Piazza Mater, 2",Mestre,Agenzie e d'affari,costruzione,135,False
Marion Antonio,"S. Marco, 3717 A",,Agenzie e d'affari,costruzione,135,True
Piazza Giuseppe,S. Marco 4156,,Agenzie e d'affari,costruzione,135,True
Raban Riccardo,S. Marco 2380,,Agenzie e d'affari,costruzione,135,True
Basciano Raffaele,Via Palazzo 23,Mestre,Agenzie compra-vendita immobili,"affittanze,  mediazioni ammazione,",135,False
Capurzo Mauro,"P. G. Bruno, 16",Mestre,Agenzie compra-vendita immobili,"affittanze,  mediazioni ammazione,",135,False
Ferro Luigi,Gran Viale 19,Lido,Agenzie compra-vendita immobili,"affittanze,  mediazioni ammazione,",135,False
AGENZIA D'AFFARI L'AUTOMOBILE,Via Olivi 31,Mestre,Agenzie e d'affari,"affittanze,  mediazioni ammazione,",135,False
A.L.S. Agenzia La Segreteria,S. Salvador 4807,Mestre,Agenzie compra-vendita immobili,"affittanze,  mediazioni ammazione,",135,False
Bortoluzzi P.,S. Luca 4152a,,Agenzie e d'affari,"affittanze,  mediazioni ammazione,",135,True
Agenzia Fotografica Internazionale,"Stefano, Corte Pizzocchere, 3515",,Foto reportage," Foto industriale,  Foto artistiche",135,True
Aster Detective,"San Stefano, Corte Pizzocchere, 3515",,Istituto di Informazioni e Investigazioni,"affittanze,  mediazioni ammazione,",135,True
Marangoni Gianni,S. Marco 553,,Agenzie di traslochi,"affittanze,  mediazioni ammazione,",135,True
