Provincia,Section,Role_or_Profession,Name,Address,page
VENEZIA,PROFESSIONISTI,Commerciante,Nichetto Guido,,
VENEZIA,PROFESSIONISTI,Commerciante,Nichetto Salvino,,
VENEZIA,PROFESSIONISTI,Commerciante,Nichetto Umberto,,
VENEZIA,PROFESSIONISTI,Commerciante,Nordio Gaetano,,
VENEZIA,PROFESSIONISTI,Commerciante,Nordio Romeo,,
VENEZIA,PROFESSIONISTI,Commerciante,Padoan Giovanni,,
VENEZIA,PROFESSIONISTI,Commerciante,Pagan Emanuele,,
VENEZIA,PROFESSIONISTI,Commerciante,Pagan Fausto,,
VENEZIA,PROFESSIONISTI,Commerciante,Pagan Mario,,
VENEZIA,PROFESSIONISTI,Commerciante,Penzo Eugenio,,
VENEZIA,PROFESSIONISTI,Commerciante,Penzo Giordano,,
VENEZIA,PROFESSIONISTI,Commerciante,Penzo Fausto,,
VENEZIA,PROFESSIONISTI,Commerciante,Penzo Mornello,,
VENEZIA,PROFESSIONISTI,Commerciante,Perini Virgilio,,
VENEZIA,PROFESSIONISTI,Commerciante,Renier Antonio,,
VENEZIA,PROFESSIONISTI,Commerciante,Resile Giuseppe,,
VENEZIA,PROFESSIONISTI,Commerciante,Resile Narciso,,
VENEZIA,PROFESSIONISTI,Commerciante,Rossetti Clemente,,
VENEZIA,PROFESSIONISTI,Commerciante,Varagnolo Oddo,,
VENEZIA,PROFESSIONISTI,Commerciante,Vianello Primo,,
VENEZIA,PROFESSIONISTI,Commerciante,Voltolina Massimiliano,,
VENEZIA,PROFESSIONISTI,Commerciante,Zannaro Luigi,,
VENEZIA,COMMERCIO E INDUSTRIA,Pesce all'ingrosso,Bellomo Belgrado,,
VENEZIA,COMMERCIO E INDUSTRIA,Pesce all'ingrosso,Biih Luigi,,
VENEZIA,COMMERCIO E INDUSTRIA,Pesce all'ingrosso,Bonaldo Gentile,,
VENEZIA,COMMERCIO E INDUSTRIA,Pesce all'ingrosso,Boninveto Giovanni,,
VENEZIA,COMMERCIO E INDUSTRIA,Pesce all'ingrosso,Bressan Luigi fratelli,,
