Name,Address,Location,Category,Additional Info,Profession,Role,page
Agenzia P. Bortoluzzi,"Venezia, San Lucia 482",cantine,Affitti Appartamenti,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Maglieria S. Marco,Maddalena 2180,cantine,maglieria (fabbrica),"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magnani & Bassani,Maddalena 2180,cantine,imprese edile,Marghera,industria,"""""",414
Magnani fotoincise (Ing) G Costant,S. Croce 1593,cantine,materiali da costruzione,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magnanin G. c.,"Giudecca, Calle Michelangelo 945",cantine,cantieri navale,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magnanini Ida,Castello 754,cantine,osteria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magni dott. Luciano,Castello 754,cantine,medico generale,Ospizio Marino,industria,"""""",414
Magno dr Giuseppe,Via Lizzardri 8,Marghera,chimico,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magnolino Emilio di Francesco,Castello 2332,cantine,elettricità idraulica e gas,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magri Gisella,S. Giuliano 784,cantine,sarta e confezioni per signora,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magri dr. Vincenzo,S. Giuliano 784,cantine,chirurgo,Ospedale Civile,industria,"""""",414
Magrini ing. Alberto,Cannaregio numero 6383,cantine,architetto,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magrini Cesare,S. Lio 5653,cantine,avv.,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magrini Giorgio,S. Lio 5653,cantine,avv.,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magrini Giovanni,"S Marco, numero 3359-A",cantine,casa editrice,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magrini Giovanna (ditta),Santa Croce numero 2124,cantine,tipografia,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magrini Ignio Ma?a,S: An?olo 3870,cantine,avv.,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Magrini Paolo,S. Angelo 3870,cantine,avv.,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Maier Alberto,Dorsoduro numero 960,cantine,rappresentante varie,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainardi,"Murano, calle S. Bernardo numero 4-A",cantine,veleria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainardi Antonio,Giudecca 4661,cantine,"calzature, filati e affini","Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainardi Antonio,San Tomà 2361,cantine,apparecchi e materiale radio,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainardi Giovanni,D. Duro 3411,cantine,barbiere,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainardi Leonardo,Santa Croce numero 611,cantine,terrazzano,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainardi Lido,Castello 6401,cantine,macelleria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Mainoldi Elvira,S. Polo 1015,cantine,rosticceria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Maioni prof. Giusppe,S. Polo 1015,cantine,Affitti Appartamenti," ""Preside", Rettore Istituto Crovani e Guglielmo Marconi," Santa Maria Formosa"", Insegnante, Accademia di Belle Arti",414
Maison Margherita di Battiston Arcangela,San Marco 1490,cantine,mode,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Majo rag. F?ico,San Marco 1490,cantine,Affitti Appartamenti,"Fondata nel 1877, Tel: 23-432",Vice Direttore,Banca Commerciale Italiana,414
Majer Antonio,S. Polo 2195,cantine,perito,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Majer Antonio,S. Stefano 2950,cantine,antichità belle arti,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Majer Enrico,Santa Croce 2175,cantine,fabbro ferraio e meccanico,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Majer Roberto,Santa Croce 2278,cantine,fabbro ferraio e meccanico,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Majoron Santa in Bampi,Giudecca numero 840,cantine,ostetrica,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Majoli prof. Giovanni,Giudecca numero 840,cantine,Affitti Appartamenti," ""Insegnante Accademia di Belle Arti""",industria,"=""""",414
Malaspina Bindo,"S. Silvestro, numero 1364",cantine,ispett. comp. dell'Ispettorato delle Imposte direttc,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malanotte Armando Succ. Riniqeri e Giulacci,D. Duro 3121,cantine,alimentari (gross.),"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malagnini Mario,"Mestre, Via Alaardi 18",cantine,apparecchi e materiale radio,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malerba Pilo,Castello 4226,cantine,pittore,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Maleotti,"Castello 4226, Campo dei Frari, 3006",cantine,Affitti Appartamenti,"Abbigliamento, tessuti sceria. Ricami e Merletti",industria,"""""",414
Malmiani,"Castello 4226, Campo dei Frari, 3006",Corto del Teatro Malibran,Affitti Appartamenti,albergo e ristorante,industria,"""""",414
Malipiero Mari,"Castello 4226, Campo dei Frari, 3006",Marano,Affitti Appartamenti,farmacista,industria,"""""",414
Malocco Giuseppina Vin da,Castello 4124,cantine,caroleria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malusso Augusto,Santa Croce 1818-B,cantine,"articoli casalinghi, cartoleria","Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malusa Romano,"Lido, Via Jacopo Nani 4",cantine,elettricità idraulica e gas,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malvestio Giuseppe,"Calle della Testa 6261, vendita dettaglio: Calie dei Fabbri 926-A",cantine,caffè torrefazione,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Malvestro Palmira,"Cannaregio, numero 6378",cantine,bottiglieria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Maluneri dr. Pietro,"Cannaregio, numero 6378",Mestre,Affitti Appartamenti,medico generale,industria,"""""",414
Mamanna d. Giuseppe,S. Angelo 3553,cantine,dirett. uff. distrett. delle Imposte Dirette,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
"Mamprio Rosa, in Maso","Castello, numero 3246",cantine,latteria,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
Manarin Guido,Dorsoduro 3553,cantine,pittore,"Fondata nel 1877, Tel: 23-432",industria,"""""",414
