Name,Address,Location,Category,Additional Info,page
Camilla Renato,San Marco 5335,Mestre,setorie e lanerie,Ristoranti,290
Alta Moda,S. Zulian 7327,Mestre,setorie e lanerie,Ristoranti,290
"SESIA, Soc. An. Industria Seta Italo Americana",S. Marco 712,Mestre,setorie e lanerie,Ristoranti,290
Colorificio Veneto Brovazzo,Cannaregio 3542,Mestre,Smalti,Ristoranti,290
Tamburini Pietro,S. Croce 688,Mestre,Smalti,Ristoranti,290
Tesio Raimondo e Mario,S. Croce 688,Mestre,Smalti,Neu Smalto | Campiello R. Selvatico,290
Donà V. e C.,Murano fondamente Vetrai 93,Mestre,Smalti e ori per mosaici,Ristoranti,290
Orsoni A.,S. Globbe 10458,Mestre,Tel. 22-985,Ristoranti,290
Vetrai Italo Toso e C.,Murano fondamente Vetrai 93 A,Mestre,Smalti e ori per mosaici,Ristoranti,290
"Alleanza, Securitas, Esperia",S. Marco 1957a,Mestre,Società di assicurazioni,Ristoranti,290
Ancora (L'),S. Luca 4037,Mestre,Società di assicurazioni,Ristoranti,290
Anonima Grandine,S. Marco 1219,Mestre,Società di assicurazioni,Ristoranti,290
Anonima Infortuni (L'),"Bocca di Piazza 1241, San Luca 4037",Mestre,Società di assicurazioni,Ristoranti,290
Assicuratrice industriale,S. Marco 2065,Mestre,Società di assicurazioni,Ristoranti,290
Assicuratrice (L’) Italiana,"Riva dei Carbon, Palazzo Bembo",Mestre,Società di assicurazioni,Ristoranti,290
Assicurazioni Generali di Venezia,Piazza S. Marco 105,Mestre,Società di assicurazioni,Ristoranti,290
Cassa Marittima Adriatica,Ascensione 1253,Mestre,Società di assicurazioni,per l’assicurazione contro gli infortuni sul lavoro e le malattie,290
Comp. An,"Ascensione 1253, S. Marco 5110",Mestre,Società di assicurazioni,Assicurazione Incendi di Torino,290
Compagnia Assicurazioni di Milano,Via 22 Marzo 2382-A,Mestre,Società di assicurazioni,Ristoranti,290
Compagnia del Phoenix,San Marco 1341,Mestre,Società di assicurazioni,Ristoranti,290
Fenice (La) soc. an. coop. di Assicurazione,"Accademia 878-A, Palazzo Cesana",Mestre,Società di assicurazioni,Ristoranti,290
"Fiume, Società Anonima di Assicurazione e Rias","Accademia 878-A, Palazzo Cesana, San Marco 1757",Mestre,Società di assicurazioni,Ristoranti,290
Istituto Nazionale delle Assicurazioni,Via 22 Marzo,Mestre,Società di assicurazioni,Ristoranti,290
Istituto Nazionale per l’Assicurazione,Corte dell’Albero 3883,Mestre,Società di assicurazioni,"contro gli infortuni sul lavoro, Sede di Venezia",290
Italia (Ass. Maritt. Fluv. Trasp.),San Marco 1341,Mestre,Società di assicurazioni,Ristoranti,290
Italiana Incendi Vita e Rischi di Assicurazione,S. Marco 1253,Mestre,Società di assicurazioni,Ristoranti,290
La Sicurtà,San Marco 337,Mestre,Società di assicurazioni,ass. vetri cristalli e specchi,290
La Vittoria,San Marco 337,Mestre,"Via Rosa, 22",Ristoranti,290
Lloyd Italico,San Luca 4037,Mestre,Società di assicurazioni,"L’Ancora, Comp. Assic. e Riassicurazione",290
Lloyd Siciliano,Calle dei Fabbri 926,Mestre,Società di assicurazioni,Ristoranti,290
Mondo (Il),Calle dei Fabbri 926,Mestre,"Via Rosa, 22",Incendio e Vita,290
Mutua di Assicurazioni,Campo Manin 4023,Mestre,Società di assicurazioni,Ristoranti,290
