Provincia,Section,Role_or_Profession,Name,Address,page
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Trebbialtori,Novello Luigia,,523
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Trebbialtori,Terrin Pietro,,523
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Trebbialtori,Francesc Attilio,,523
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Vini (Negozianti, Produttori),Colussi Eugenio,,523
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Zoccolinai,Dittadi Giovanni,Via Pecora,523
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Zoccolinai,Basso Arturo,,523
FIESSE D'ARTICO,COMMERCIO E INDUSTRIA,Zoccolinai,Balbin Beppino,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Sindaco,Giuseppe Tamai,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Segretario Comunale,Manfre Alberto,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Esattoria Comunale,Cassa di Risparmio in San Donà di Piave,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Ufficio Sanitario,De Ro Dr. Messaturo,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Duse Pia,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Bizin Elvira,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Gramata Guberti Angela,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Ghezzi Molinari Regina,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Rossi-Bodinalli Maria,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Alfeo Bonati,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Bozzo Alba,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Silvestri Eugenia,,523
FOSSALTA DI PIAVE,UFFICI AMMINISTRATIVI,Maestre elementari,Martelloni Maria,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Tribunale,Venezia,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Pretura,S. Donà di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Conciliatore,Camin Lorenzo,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Ufficio di P. S.,Venezia,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Carabinieri,Noventa di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Ufficio Ipoteche,Venezia,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Ufficio Registro,S. Donà di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Agenzia Imposte,San Donà di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Ufficio Postale,Fossalta di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Ufficio Telegrafico,Fossalta di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Telefono Pubblico,Fossalta di Piave,,523
FOSSALTA DI PIAVE,UFFICI PUBBLICI,Parroco,Giacomello don Antonio,,523
FOSSALTA DI PIAVE,ISTITUZIONI,Servizio sanitario veterinario,,,523
FOSSALTA DI PIAVE,ISTITUZIONI,Sale di trattamento,Asilo,,523
FOSSALTA DI PIAVE,ISTITUZIONI,Sale di trattamento,G. Pascoli,,523
FOSSALTA DI PIAVE,ISTITUZIONI,Sale di trattamento,Cinema: Italia,,523
FOSSALTA DI PIAVE,PROFESSIONISTI,Farmacisti,Gaior dr. Ferdinando,,523
FOSSALTA DI PIAVE,PROFESSIONISTI,Medici,De Rè dott. Alessandro,,523
FOSSALTA DI PIAVE,PROFESSIONISTI,Ingegneri,Panciera Benedetto,,523
FOSSALTA DI PIAVE,PROFESSIONISTI,Ostetriche,Penzo Eutilia,,523
FOSSALTA DI PIAVE,PROFESSIONISTI,Veterinario,Davanzo dott. Antonio,,523
FOSSALTA DI PIAVE,COMMERCIO E INDUSTRIA,Acque gazzose e seltz (Fabbriche),Ferrari Fratelli,S. Donà di Piave,523
FOSSALTA DI PIAVE,COMMERCIO E INDUSTRIA,Agenzia compra-vendita immobili, affittanze, mediazioni,Girotto Luigi,,523
FOSSALTA DI PIAVE,COMMERCIO E INDUSTRIA,Articoli casalinghi,Rocchi Dante,,523
FOSSALTA DI PIAVE,COMMERCIO E INDUSTRIA,Articoli casalinghi,S.A.C.E.,,523
