Name,Address,Location,Category,Additional Info,Profession,Role,page
Jodice Salvatore,San Polo 1895,,alimentari,(grasso),Character: A il Vostro giornale,",",408
Jolanda,San Polo 1895,Riva Schiavoni,ristorante,Colletlico Italialee,Character: A il Vostro giornale,",",408
Jona Amelia,S. Marco 182,,modisteria,Colletlico Italialee,Character: A il Vostro giornale,",",408
Jona Stella Rosa,Castello 4584,,modisteria,Colletlico Italialee,Character: A il Vostro giornale,",",408
Jorovich Giorgio,Cannaregio 4193,,sarta da uomo,Colletlico Italialee,Character: A il Vostro giornale,",",408
Jotti Fernio & Giovanni Bruno,Via Garibaldi 103,Mestre,attoria-sporti,Colletlico Italialee,Character: A il Vostro giornale,",",408
Jucker Giacomo Società,S. Mche 2052,,termoconvettori,Termoscaldatori,Umidificatori,Rappresentanti per il Veneto: S. A. Super Lux,408
Jupiter,S. Marco 5312-A,,Società di navigazione,Colletlico Italialee,Character: A il Vostro giornale,",",408
Juris Ida,Tolent 1183,,profumeria,Colletlico Italialee,Character: A il Vostro giornale,",",408
Juris Gina,S. Croce 118,,sarta da uomo,Colletlico Italialee,Character: A il Vostro giornale,",",408
Kanadisch Elvira,Castello 1918,,ghiaccio,(vendita),Character: A il Vostro giornale,",",408
Kirchmayor dr. Emilio,S. Luca 4557,,notaio,Colletlico Italialee,Character: A il Vostro giornale,",",408
Kirchmayor don Giacomo,S. Luca 4557,S. Vitalc,vicario,Colletlico Italialee,Character: A il Vostro giornale,",",408
Klinger Carlo,Cannaregio 3821,,rappresentante,vari,Character: A il Vostro giornale,",",408
Kosmos di Virginia Ridotto Lazzari,S. Marco 4247,,specialità veneziane,Colletlico Italialee,Character: A il Vostro giornale,",",408
Krayer Gino,S. Severo 5013,,pittore,Colletlico Italialee,Character: A il Vostro giornale,",",408
Kratz,Ruga Rialto 422,,farmacia,Colletlico Italialee,Character: A il Vostro giornale,",",408
Kratter Mario,S. Marco 5091,,farmacista,Colletlico Italialee,Character: A il Vostro giornale,",",408
Kratter dr. Vittorio,S. Marco 5091,S. Marco,medicina generale,Colletlico Italialee,Character: A il Vostro giornale,",",408
La Artigiana Trasporti di Busetto Attilio & C.,Via Corizia 6,S. Elena,trasporti,marittimi fluviali e terrestri,Character: A il Vostro giornale,",",408
Laberio Giovanni,S. Polo 1070,,bar,Colletlico Italialee,Character: A il Vostro giornale,",",408
Laboratorio Biochimico House,Cannaregio 980,,prodotti farmaceutici,(commercio),Character: A il Vostro giornale,",",408
Laboratorio Chimico Sartorelli dr. Giulio,Santa Croce 101,,prodotti farmaceutici,(commercio),Character: A il Vostro giornale,",",408
Laboratorio Chimico Trinchieri Tullio,San Luca 4595,,farmacista,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lacchin Aida,Cannaregio 307,,trattoria,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lacchin Antonio (ditta),S. Marco 3661,,impresa edile,riscaldamento fumisteria,Character: A il Vostro giornale,",",408
Lacchin Augusto,S. Polo 2675,,Geometra,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lacchin A. P.,S. Polo 68,,abbigliamento,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lacchin G.,Castello 5929,,geatto,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lacchin Giulia,Cannaregio 2103-06,,Adriatico enoteca,(eserciz),Character: A il Vostro giornale,",",408
Lacchin G.,Castello 5989,,liquori,(fabbrica e deposito),Character: A il Vostro giornale,",",408
Lacchin Carlotta in Lionello,Castello 4847,,Latteria,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lacchin Umberto,Cannaregio 3508,,fabbro ferraio e meccanico,Colletlico Italialee,Character: A il Vostro giornale,",",408
La Camera Giovanna,Via Rizzardi 5,P. Marghera,rappresentante,macchinari,Character: A il Vostro giornale,",",408
La Casa,San Marco 1762-A,,articoli da salinghi,Di Carnignola Gino,Character: A il Vostro giornale,",",408
La Castellana Soc,San Marco 2215,,immallelle frutta e verdura,(grossisti),Character: A il Vostro giornale,",",408
La Diamante,S. Polo 3105,,puliture,vefri e pavimenti,Character: A il Vostro giornale,",",408
La Georgica,San Polo 1364,,macelleria,(inraoluotter> bsiame),Character: A il Vostro giornale,",",408
La Gomeriamo Maio,San Marco 32,,Amministratore,ANPI,Character: A il Vostro giornale,",",408
La Gatta Desiderio,Cannaregio 5903,,vini,(grossista),Character: A il Vostro giornale,",",408
La Gatta Lisideno,Cann. 1305,,Bar,Colletlico Italialee,Character: A il Vostro giornale,",",408
La Immobiliare Veneziana,San Marco 4134,,Società immobiliari,Colletlico Italialee,Character: A il Vostro giornale,",",408
Lajar Luigi,San Marco 4065,,perlo,(lavor. e commercio),Character: A il Vostro giornale,",",408
