Name,Address,Location,Category,Additional Info,page,location_cleaned
Da Campo Michele,S. Marco 5465,,Camicerie da uomo,"filati ed affini,",248,True
Dalla Renata,Venezia S. Polo 4009,Murano,Camicerie da uomo,"filati ed affini,",248,False
Datavera Adele,S. Marco 3637,,Camicerie da uomo,"filati ed affini,",248,True
D'Este Elvira,"Burano, Pescheria 200",Murano,Camicerie da uomo,"filati ed affini,",248,False
Didan Aldo,"S. Marco 1959, Lido S. Maria Elisabetta 14 A",Murano,Camicerie da uomo,"filati ed affini,",248,False
Dina Mario,"Lido Via Malamocco, 51",Murano,Camicerie da uomo,"filati ed affini,",248,False
Discacciati Giuseppe,Crosera S. Pant. 3955,Murano,Camicerie da uomo,"filati ed affini,",248,False
Di Vittorio Paola,S. Marco 7888,Murano,Camicerie da uomo,"filati ed affini,",248,False
Dolcetti Secondo,S. Marco 915,,Camicerie da uomo,"filati ed affini,",248,True
Domestici Emilio,S. Polo 1753,Murano,Camicerie da uomo,"filati ed affini,",248,False
Fasoli Luigi,S. Marco 735,,Camicerie da uomo,"filati ed affini,",248,True
Fazio Vittorio,S. Marco 3531,,Camicerie da uomo,"filati ed affini,",248,True
Ferronato Primo,"Mestre, Via Manin 5",Murano,Camicerie da uomo,"filati ed affini,",248,False
Fuggagnoli Aldo in Pirani,Mestre Via Piave,Murano,Camicerie da uomo,"filati ed affini,",248,False
Fontana Giovanna,Dorsoduro 2902,,Camicerie da uomo,"filati ed affini,",248,True
Fontana Giovanni,Dorsoduro 200 B,,Camicerie da uomo,"filati ed affini,",248,True
Fortunati F.lli,Dorsoduro 3700,,Camicerie da uomo,"filati ed affini,",248,True
Foscaro Mario,Cannaregio 6382,Murano,Camicerie da uomo,"filati ed affini,",248,False
Fosello Luigi,S. Marco 702-733,,Camicerie da uomo,"filati ed affini,",248,True
Gaggío Giuseppe,"Murano, Campo S. Bernardo",Murano,Camicerie da uomo,"filati ed affini,",248,False
Gallasaldo,Via Garibaldi 1312,Murano,Camicerie da uomo,"filati ed affini,",248,False
Galletti Gaudenzio,S. Moisé 266-74,Murano,Camicerie da uomo,"filati ed affini,",248,False
Garbin Guido,"Mestre, Via Malcontenta 83",Murano,Camicerie da uomo,"filati ed affini,",248,False
Gasparetto F.lli,Via Garibaldi 1253,Murano,Camicerie da uomo,"filati ed affini,",248,False
Germani s. a. r. l.,S. Marco 130,,Camicerie da uomo,"filati ed affini,",248,True
Giochini Norma,S. Marco 2452,,Camicerie da uomo,"filati ed affini,",248,True
Grandi Magazzini,Cannaregio 200,,Bottegon,della Fabbrica Lombarda Biancheria,248,True
"La Milanese Manifattura e affini, Soc. a. r. l.",S. Marco 4597,,Camicerie da uomo,"filati ed affini,",248,True
"La Serenissima Manifattura e affini, Soc. a. r. l.",Cannaregio 200,Murano,Camicerie da uomo,"filati ed affini,",248,False
Libera Carlotta,Dorsoduro 2902 B,,Camicerie da uomo,"filati ed affini,",248,True
Mabilia Ernesto,Rialto 373,,Camicerie da uomo,"filati ed affini,",248,True
Macario Teresa,San Marco 1269,,Camicerie da uomo,"filati ed affini,",248,True
Moccaró & Co.,"Mercerie S. Salvador, 4843",,Camicerie da uomo,"filati ed affini,",248,True
Magazzini Fasoli,Mercerie S. Zulian 735,Murano,Camicerie da uomo,"filati ed affini,",248,False
Mainardi Antonio,Giudecca 4443,Murano,Camicerie da uomo,"filati ed affini,",248,False
Mandich Giovanni,Cannaregio 1143,,Camicerie da uomo,"filati ed affini,",248,True
Mandich Giulio,Cannaregio 1332,,Camicerie da uomo,"filati ed affini,",248,True
Marai Maria,S. Croce 2122,,Camicerie da uomo,"filati ed affini,",248,True
Martinelli Linda e Caterina,S. Marco 5323,,Camicerie da uomo,"filati ed affini,",248,True
Mason Costantino,"Mestre, Via Gnazzerra 200",Murano,Camicerie da uomo,"filati ed affini,",248,False
Matiello Emilia,S. Elena 1,Murano,Camicerie da uomo,"filati ed affini,",248,False
Mazaro Carlo,"Mestre, Viale Staz. 10",Murano,Camicerie da uomo,"filati ed affini,",248,False
Menezona Mario,"P. Marghera, Via 27 ottobre 41",Murano,Camicerie da uomo,"filati ed affini,",248,False
Mescola Virginio,Castello 6231,,Camicerie da uomo,"filati ed affini,",248,True
Minozzi Maria,S. Croce 779,,Camicerie da uomo,"filati ed affini,",248,True
Miottì Elisabetta,Cannaregio 5801,,Camicerie da uomo,"filati ed affini,",248,True
Miozzi Miosetta e Mario,San Marco 261,,Camicerie da uomo,"filati ed affini,",248,True
Monaro Amalia e Emilia Sorel,Castello 4755,,Camicerie da uomo,"filati ed affini,",248,True
Nacori F.lli,"Negozio S. Aponal 1229, A",Murano,Camicerie da uomo,"filati ed affini,",248,False
Murena Francesco,S. Marco 1299,,Camicerie da uomo,"filati ed affini,",248,True
Naccari Italia,S. Germain 281,Murano,Camicerie da uomo,"filati ed affini,",248,False
Naccari Mario,Cannaregio 5988,,Camicerie da uomo,"filati ed affini,",248,True
Pasa Virginio,Cannaregio 5071,,Camicerie da uomo,"filati ed affini,",248,True
Pasoli Teresa,Cannaregio 5543,,Camicerie da uomo,"filati ed affini,",248,True
Pasic Tina,S. Marco 4121,,Camicerie da uomo,"filati ed affini,",248,True
Pedrotta Francesco,S. Croce 1618,,Camicerie da uomo,"filati ed affini,",248,True
Pellizzato Battista,Via Emiliani Porto di Marghera,Murano,Camicerie da uomo,"filati ed affini,",248,False
Penzò Antonio,S. Polo 2765 C,,Camicerie da uomo,"filati ed affini,",248,True
Penzò E. di Bognolo Elsa,Castello 1765,,Camicerie da uomo,"filati ed affini,",248,True
Pesaro Moisè,Cannaregio 1242,,Camicerie da uomo,"filati ed affini,",248,True
Pignaton Luigi,S. Marco 80,,Camicerie da uomo,"filati ed affini,",248,True
Piva Irene in Piccinini,Dorsoduro 1194,,Camicerie da uomo,"filati ed affini,",248,True
Rizzi Paolo,Cannaregio 2366,,Camicerie da uomo,"filati ed affini,",248,True
Robassa Amelia,"Mestre, Via Cironavillazione 1",Murano,Camicerie da uomo,"filati ed affini,",248,False
Robassa Amelia,P. Marghera Via Zambelli 5,Murano,Camicerie da uomo,"filati ed affini,",248,False
Romor F.lli,"Mercerie del Capitello, Telef. 20-641","Mercerie, Mode, Serteríe, Linerie, Confezioni",Camicerie da uomo,"filati ed affini,",248,False
Scavuzzo Paolo,S. Marco 5041,,Camicerie da uomo,"filati ed affini,",248,True
Sielamoni Luigi,S. Marco 3135,,Camicerie da uomo,"filati ed affini,",248,True
Sacchi Maria,S. Polo 1929,Murano,Camicerie da uomo,"filati ed affini,",248,False
Serantoni Diana,"Mestre, Via Cattapan 189",Murano,Camicerie da uomo,"filati ed affini,",248,False
Sugazzin Erminio,S. Marco 5544,,Camicerie da uomo,"filati ed affini,",248,True
Silvestro Alessio,Castello 1809,,Camicerie da uomo,"filati ed affini,",248,True
Silvestro Erminio,Castello 1126,,Camicerie da uomo,"filati ed affini,",248,True
Spinola Romano,Mestre Via Piave 15 h,Murano,Camicerie da uomo,"filati ed affini,",248,False
Spoloar Elisa,Mestre Via Vittorio V. I G,Murano,Camicerie da uomo,"filati ed affini,",248,False
Stefanutti Stefano,Cannaregio 1374,,Camicerie da uomo,"filati ed affini,",248,True
Suoc. P. Granzotto di Amilcare Menegazzi,1321,Murano,Tel. 33-043,"filati ed affini,",248,False
Tagliapietra Teresa in Spinola,Lido Grani Viale 42,Murano,Camicerie da uomo,"filati ed affini,",248,False
Tasca Mario,San Marco 3463,,Camicerie da uomo,"filati ed affini,",248,True
