Provincia,Section,Role_or_Profession,Name,Address,page
S. DONA' DI PIAVE,ISTITUZIONI DI BENEFICENZA,Orfanotrofio,Orfanotrofio,,554
S. DONA' DI PIAVE,ISTITUZIONI,Cattedra Ambulante di Agricoltura,Baggio dott. Renzo,,554
S. DONA' DI PIAVE,ISTITUZIONI VARIE,Società Operaia di M. S. Giuseppe Garibaldi,Società Operaia di M. S. Giuseppe Garibaldi,,554
S. DONA' DI PIAVE,OSPEDALE,Ospedale Umberto I,Ospedale Umberto I,,554
S. DONA' DI PIAVE,OSPEDALE,Ambulatorio medico chirurgico,Ambulatorio medico chirurgico,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Avvocati e Procuratori,Ascoli avv. Giuseppe,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Avvocati e Procuratori,Baradel avv. Giuseppe,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Avvocati e Procuratori,Camin avv. l4,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Farmacisti,Bressanin dott. Giuseppe,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Augustini dott. Guido,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Cristani dr. Carlo,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Del Negro dott. Vincenzo,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Perru dott. cav. Pietro,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Gallimberti dott. Vincenzo,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Benini dott. Pietro,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Medici,Perin dr. Elic,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Notai,Lorenzini dott. Icilio,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Ostetriche,Giabardo Teresa,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Ostetriche,Levorato Maria,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Ostetriche,Patela Maria,,554
S. DONA' DI PIAVE,PROFESSIONISTI,Periti,Bortolotto dott. Cost.,,554
