Name,Address,Location,Category,Additional Info,page
Marinetto Giovanni,Via Catene 4,Mestre,Vulcanizzazione gomma,Category: Vetri industriali,318
Zanchi Fausto,Piaz. 27 Ottobre 4,Mestre,Vulcanizzazione gomma,Category: Vetri industriali,318
Nuova Editoriale S. A.,"""S. Marco Calle Stagneri, 5238""",Lido,Zincografia,"Zincografia, Direzione e Amministrazione,  Tel. 22-648",318
Zincografia «Serenissima»," ""Rio Terra SS. Apostoli 4623""",Lido,Zincografia,"Clichés in zinco, rame ed ottone, Esecuzione rapida ed accurata. Tel. 24-648",318
Montecatini soc. generale per l’Industria Mineraria e Chimica,"""Rio Terra SS. Apostoli 4623""",Marghera,Zolfo,deposito,318
Pace e Severi,"""Rio Terra SS. Apostoli 4623""",Marghera,Zolfo,commercio,318
Consorzio Nazionale Produttori Zucchero,S. Marco 4218,Lido,Zuccherifici,compravendita barbabietole,318
Ardizzon Ferdinando,S. Marco 4218,Castello,Zucchero,commercio,318
Caberlotto R. A.,S. Marco 4218,Mestre,Zucchero,commercio | P. Umberto I,318
Cattapan Basilio ed Elia Luigi,Via Palazzo 4,Mestre,Zucchero,commercio,318
Poggi Ferruccio,Via Palazzo 4,Dorsoduro,Zucchero,commercio,318
Universale Commercio Generale di Mario Perozzi,Via Lemmo 1,Lido,Zucchero,commercio,318
ZAGO F.LLI,"S. Polo, 1479",Venezia,Zucchero,Ritratti artistici - Lavori industriali - Reparto elio­cinografico - vendita materiale fotocinematografico. Tel. 24-296,318
AGENZIA P. BORTOLUZZI,"San Luca, 4152 a",Venezia,Zucchero,AFFITTI APPARTAMENTI vuoti e ammobiliati - COMPR A - VENDITA CASE - TERRENI AMMINISTRAZIONE BENI IMMOBILI. Tel. 23-432,318
