Name,Address,Location,Category,Additional Info,page
Da Campo Michele,S. Marco 5465,Murano,Camicerie da uomo,"filati ed affini,",248
Dalla Renata,Venezia S. Polo 4009,Murano,Camicerie da uomo,"filati ed affini,",248
Datavera Adele,S. Marco 3637,Murano,Camicerie da uomo,"filati ed affini,",248
D'Este Elvira,"Burano, Pescheria 200",Murano,Camicerie da uomo,"filati ed affini,",248
Didan Aldo,"S. Marco 1959, Lido S. Maria Elisabetta 14 A",Murano,Camicerie da uomo,"filati ed affini,",248
Dina Mario,"Lido Via Malamocco, 51",Murano,Camicerie da uomo,"filati ed affini,",248
Discacciati Giuseppe,Crosera S. Pant. 3955,Murano,Camicerie da uomo,"filati ed affini,",248
Di Vittorio Paola,S. Marco 7888,Murano,Camicerie da uomo,"filati ed affini,",248
Dolcetti Secondo,S. Marco 915,Murano,Camicerie da uomo,"filati ed affini,",248
Domestici Emilio,S. Polo 1753,Murano,Camicerie da uomo,"filati ed affini,",248
Fasoli Luigi,S. Marco 735,Murano,Camicerie da uomo,"filati ed affini,",248
Fazio Vittorio,S. Marco 3531,Murano,Camicerie da uomo,"filati ed affini,",248
Ferronato Primo,"Mestre, Via Manin 5",Murano,Camicerie da uomo,"filati ed affini,",248
Fuggagnoli Aldo in Pirani,Mestre Via Piave,Murano,Camicerie da uomo,"filati ed affini,",248
Fontana Giovanna,Dorsoduro 2902,Murano,Camicerie da uomo,"filati ed affini,",248
Fontana Giovanni,Dorsoduro 200 B,Murano,Camicerie da uomo,"filati ed affini,",248
Fortunati F.lli,Dorsoduro 3700,Murano,Camicerie da uomo,"filati ed affini,",248
Foscaro Mario,Cannaregio 6382,Murano,Camicerie da uomo,"filati ed affini,",248
Fosello Luigi,S. Marco 702-733,Murano,Camicerie da uomo,"filati ed affini,",248
Gaggío Giuseppe,"Murano, Campo S. Bernardo",Murano,Camicerie da uomo,"filati ed affini,",248
Gallasaldo,Via Garibaldi 1312,Murano,Camicerie da uomo,"filati ed affini,",248
Galletti Gaudenzio,S. Moisé 266-74,Murano,Camicerie da uomo,"filati ed affini,",248
Garbin Guido,"Mestre, Via Malcontenta 83",Murano,Camicerie da uomo,"filati ed affini,",248
Gasparetto F.lli,Via Garibaldi 1253,Murano,Camicerie da uomo,"filati ed affini,",248
Germani s. a. r. l.,S. Marco 130,Murano,Camicerie da uomo,"filati ed affini,",248
Giochini Norma,S. Marco 2452,Murano,Camicerie da uomo,"filati ed affini,",248
Grandi Magazzini,"S. Marco 2452, San Pantaleon 3955, Rialto 270",Murano,Bottegon,della Fabbrica Lombarda Biancheria,248
"La Milanese Manifattura e affini, Soc. a. r. l.",S. Marco 4597,Murano,Camicerie da uomo,"filati ed affini,",248
"La Serenissima Manifattura e affini, Soc. a. r. l.",Cannaregio 200,Murano,Camicerie da uomo,"filati ed affini,",248
Libera Carlotta,Dorsoduro 2902 B,Murano,Camicerie da uomo,"filati ed affini,",248
Mabilia Ernesto,Rialto 373,Murano,Camicerie da uomo,"filati ed affini,",248
Macario Teresa,San Marco 1269,Murano,Camicerie da uomo,"filati ed affini,",248
Moccaró & Co.,"Mercerie S. Salvador, 4843",Murano,Camicerie da uomo,"filati ed affini,",248
Magazzini Fasoli,Mercerie S. Zulian 735,Murano,Camicerie da uomo,"filati ed affini,",248
Mainardi Antonio,Giudecca 4443,Murano,Camicerie da uomo,"filati ed affini,",248
Mandich Giovanni,Cannaregio 1143,Murano,Camicerie da uomo,"filati ed affini,",248
Mandich Giulio,Cannaregio 1332,Murano,Camicerie da uomo,"filati ed affini,",248
Marai Maria,S. Croce 2122,Murano,Camicerie da uomo,"filati ed affini,",248
Martinelli Linda e Caterina,S. Marco 5323,Murano,Camicerie da uomo,"filati ed affini,",248
Mason Costantino,"Mestre, Via Gnazzerra 200",Murano,Camicerie da uomo,"filati ed affini,",248
Matiello Emilia,S. Elena 1,Murano,Camicerie da uomo,"filati ed affini,",248
Mazaro Carlo,"Mestre, Viale Staz. 10",Murano,Camicerie da uomo,"filati ed affini,",248
Menezona Mario,"P. Marghera, Via 27 ottobre 41",Murano,Camicerie da uomo,"filati ed affini,",248
Mescola Virginio,Castello 6231,Murano,Camicerie da uomo,"filati ed affini,",248
Minozzi Maria,S. Croce 779,Murano,Camicerie da uomo,"filati ed affini,",248
Miottì Elisabetta,Cannaregio 5801,Murano,Camicerie da uomo,"filati ed affini,",248
Miozzi Miosetta e Mario,San Marco 261,Murano,Camicerie da uomo,"filati ed affini,",248
Monaro Amalia e Emilia Sorel,Castello 4755,Murano,Camicerie da uomo,"filati ed affini,",248
Nacori F.lli,"Negozio S. Aponal 1229, A",Murano,Camicerie da uomo,"filati ed affini,",248
Murena Francesco,S. Marco 1299,Murano,Camicerie da uomo,"filati ed affini,",248
Naccari Italia,S. Germain 281,Murano,Camicerie da uomo,"filati ed affini,",248
Naccari Mario,Cannaregio 5988,Murano,Camicerie da uomo,"filati ed affini,",248
Pasa Virginio,Cannaregio 5071,Murano,Camicerie da uomo,"filati ed affini,",248
Pasoli Teresa,Cannaregio 5543,Murano,Camicerie da uomo,"filati ed affini,",248
Pasic Tina,S. Marco 4121,Murano,Camicerie da uomo,"filati ed affini,",248
Pedrotta Francesco,S. Croce 1618,Murano,Camicerie da uomo,"filati ed affini,",248
Pellizzato Battista,Via Emiliani Porto di Marghera,Murano,Camicerie da uomo,"filati ed affini,",248
Penzò Antonio,S. Polo 2765 C,Murano,Camicerie da uomo,"filati ed affini,",248
Penzò E. di Bognolo Elsa,Castello 1765,Murano,Camicerie da uomo,"filati ed affini,",248
Pesaro Moisè,Cannaregio 1242,Murano,Camicerie da uomo,"filati ed affini,",248
Pignaton Luigi,S. Marco 80,Murano,Camicerie da uomo,"filati ed affini,",248
Piva Irene in Piccinini,Dorsoduro 1194,Murano,Camicerie da uomo,"filati ed affini,",248
Rizzi Paolo,Cannaregio 2366,Murano,Camicerie da uomo,"filati ed affini,",248
Robassa Amelia,"Mestre, Via Cironavillazione 1",Murano,Camicerie da uomo,"filati ed affini,",248
Robassa Amelia,P. Marghera Via Zambelli 5,Murano,Camicerie da uomo,"filati ed affini,",248
Romor F.lli,"Mercerie del Capitello, Telef. 20-641","Mercerie, Mode, Serteríe, Linerie, Confezioni",Camicerie da uomo,"filati ed affini,",248
Scavuzzo Paolo,S. Marco 5041,Murano,Camicerie da uomo,"filati ed affini,",248
Sielamoni Luigi,S. Marco 3135,Murano,Camicerie da uomo,"filati ed affini,",248
Sacchi Maria,S. Polo 1929,Murano,Camicerie da uomo,"filati ed affini,",248
Serantoni Diana,"Mestre, Via Cattapan 189",Murano,Camicerie da uomo,"filati ed affini,",248
Sugazzin Erminio,S. Marco 5544,Murano,Camicerie da uomo,"filati ed affini,",248
Silvestro Alessio,Castello 1809,Murano,Camicerie da uomo,"filati ed affini,",248
Silvestro Erminio,Castello 1126,Murano,Camicerie da uomo,"filati ed affini,",248
Spinola Romano,Mestre Via Piave 15 h,Murano,Camicerie da uomo,"filati ed affini,",248
Spoloar Elisa,Mestre Via Vittorio V. I G,Murano,Camicerie da uomo,"filati ed affini,",248
Stefanutti Stefano,Cannaregio 1374,Murano,Camicerie da uomo,"filati ed affini,",248
Suoc. P. Granzotto di Amilcare Menegazzi,"Ingrosso Maglierie, Mercerie, Calze, Fazzoletti, Fili, Tessuti, S. Aponal, Palazzo Bernardo, 1321",Murano,Tel. 33-043,"filati ed affini,",248
Tagliapietra Teresa in Spinola,Lido Grani Viale 42,Murano,Camicerie da uomo,"filati ed affini,",248
Tasca Mario,San Marco 3463,Murano,Camicerie da uomo,"filati ed affini,",248
Tavolin Giuseppe,Castello 3211,Murano,Camicerie da uomo,"filati ed affini,",248
Tavolin Natalina,Castello 2679,Murano,Camicerie da uomo,"filati ed affini,",248
Terren Ida,Castello 5611,Murano,Camicerie da uomo,"filati ed affini,",248
Tomat Fabio,Castello 3483,Murano,Camicerie da uomo,"filati ed affini,",248
Tommasi Maria,S. Vio 585,Murano,Camicerie da uomo,"filati ed affini,",248
Toso Angelo Moratto,"Murano, Via Vetrai 65",Murano,Camicerie da uomo,"filati ed affini,",248
Trabacchin Giovanni,Zelarino Via Gatta,Murano,Camicerie da uomo,"filati ed affini,",248
Veronese Carlotta,Cannaregio 3927,Murano,Camicerie da uomo,"filati ed affini,",248
Volpe Flora,S. Croce 2051,Murano,Camicerie da uomo,"filati ed affini,",248
Zampiarlin e C. S.,S. Polo 3751,Murano,Camicerie da uomo,"filati ed affini,",248
Zanolin Luigi,S. Marco 1749-50,Murano,Camicerie da uomo,"filati ed affini,",248
