Name,Address,Location,Category,Additional Info,page,location_cleaned
Azienda Utilizzazione Raffinazione Olii,"""S. Marco 1049"", Castello 6108",,Catrame,"Cartotecnica,  Tipografia",181,True
Camerata Distilleria Catrame s. r. I.,San Marco 2885,,Catrame,"Cartotecnica,  Tipografia",181,True
Prada Giuseppe,San Marco 2885,,Catrame,"Cartotecnica,  Tipografia",181,True
S. A. Conservazione legno e distillerie catrame «C.I.L.E.D.C.A.»,"San Marco 2885, Via delle Macchine n. 4",,Catrame,Stabilimento di Porto Marghera,181,True
Velluti Cav. Uff.,"San Marco 2885, Via delle Macchine n. 4, Dorsoduro, 51",,Cavalli da Corsa,Gioacchino (ditta),181,True
Società Veneta Gestione Cave,S. Marco 3231,,Cave,s. r. l.,181,True
C.E.A.T.,Corso del Popolo 1,Torino,"Cavi sotto piumo per energia ad alta e bassa tensione, Cavi telefonici di qualunque tipo, Cavetti sottopiombo per impianti interni, Fili « Corde rame » e alluminio isolati, Cordoncini luce-Cavetti sterlinanti, Accessori per cavi, Offerte, Listini","Studio Tecnico Michele Trapletti, Padova, Corso del Popolo 1, Telefono 24-587",181,False
Brindisi Augusto,Via Francesco Duodo 14,,Cavi elettrotelefonici recupero e posa,e Pontanidolfi Gerardo,181,True
Bonivento Carlo,S. Polo 652,,Caviale,"Cartotecnica,  Tipografia",181,True
L'ambiaso Bruno,S. Croce 1619,,Caviale,"Cartotecnica,  Tipografia",181,True
D’Indri Antonio,Cannaregio 3689,,Cementi,"Cartotecnica,  Tipografia",181,True
Seocol Arcangelo,Dorsoduro 1757,Commercio cemento,Cementi,"Cartotecnica,  Tipografia",181,False
Brovaso G. V.,Cannaregio 3542,,Cementi armati,"Cartotecnica,  Tipografia",181,True
,Cannaregio 3542,,Lido,"Cartotecnica,  Tipografia",181,True
,Cannaregio 3542,,Marghera,"Cartotecnica,  Tipografia",181,True
