Name,Address,Location,Category,Additional Info,page
INTREV Agenzia,Via Mazzini 5110,Mestre,Agenzie d’informazioni,,136
Adriatic Shipping Company s. r. l.,"S. Marco, 2031",Mestre,Agenzie marittime,,136
Agenzia Marittima Molin,"S. Marco, 2031, Bassani G. di Enrico Emiliano Bassani. S. Marco, 2400",Mestre,Agenzie marittime,cl. Vallaresso,136
Bavaro Gennaro,"Castello, 4979",Mestre,Agenzie marittime,,136
Boldrin A Masin,"Salizzada S. Pantalon, 132",Mestre,Tel. 25-101,,136
Bonauto e Bisotto Soc. in N. Collet ,"S. Marco, 1074",Mestre,Agenzie marittime,,136
Cinotti A. P.,"S. Marco, 1269",Mestre,Agenzie marittime,,136
Consorzio fra gli Agenti Marittimi,"S. Marco, 877, Castello 2838",Mestre,Agenzie marittime,,136
Contarini Luigi,"San Marco, 866",Mestre,Agenzia Marittima,"Spedizioni,  Noleggi,  Trasporti fluviali,  Autotrasporti,  Mediazioni,  Compra-vendita navi,  Tel. 23-745,  Tel. Abitazione 27-380",136
Ditta Carlo Tonolo fu Matteo,"San Marco, 1341",Mestre,Agenzia Marittima e Casa di Spedizioni,"Succ. Fratelli Sapora, Telefoni 22-848 ; 22-768. Abitazione Tonolo Davide : Dorsoduro 3131A. Tel. 23-881",136
Eibenstein Gustavo,S. Marco,Mestre,Agenzie marittime,,136
Grendi Marcontuono e Figlio,S. Marco 2353,Mestre,Agenzie marittime,,136
Meneghini e C. ed îi Meneghini Vincenzo,"San Marco, 2474",Mestre,Agenzie marittime,,136
Neerman Gastone,S. Marco 2471,Mestre,Agenzie marittime,,136
Olivieri. Bellini e Michelini,S. Marco. 357,Mestre,Agenzie marittime,,136
Panifido ing. Giuseppe,S. Marco 1328,Mestre,Agenzie marittime,,136
Pellerano Alberto,S. Marco 3242,Mestre,Agenzie marittime,,136
Pragna del dr. Giorgio Médail,S. Marco 2670 A,Mestre,Agenzie marittime,,136
PRAGMA,S. Marco 2670 a,Mestre,Agenzie marittime,"AGENZIA MARITTIMA, FORNITURE INDUSTRIALI ACCIAI - UTENSILERIA MECCANICA",136
Radonicieh fu D.,S. Marco 1341,Mestre,Lloyds Agen.,,136
Raineri Salvatore (Ditta),"S. Marco, 2013 A",Mestre,Agenzie marittime,,136
Rizzato Cap. Giovanni,Giudecca 40,Mestre,Agenzie marittime,,136
S. A. Aurelio Mecozzi e C.,"Salizzada S. Moise, 1470",Mestre,Agenzie marittime,,136
S. A. Gestione Agenzie Marittime Adriatiche,"S. Marco, 1128",Mestre,Agenzie marittime,,136
Salvagno Gino Egidio,"S. Marco, 1463",Mestre,Anonima di Navigazione,Tel. 24-369 ; 24-370,136
Succ. N. Cavinato,"S. Marco, 4557",Mestre,Agenzie marittime,,136
Tarabocchia G. e C. S. A.,"S Marco Fond. della Fenice, 2564",Mestre,Agenzie marittime,Tel. 23-497,136
Tripcovich D.,Via XXII Marzo,Mestre,Soc. di Navigazione,,136
Tuillier Sebastiano,Zattere 402-A,Mestre,Agenzie marittime,,136
Davarda Ottono,"S. Croce, 2252",Mestre,Agenzie di pagno,,136
S.I.C.A.P.,S. Marco 50,Mestre,Agenzie di pubblicità,,136
Società per la Pubblicità in Italia S. P. J.,San Marco 144,Mestre,Agenzie di pubblicità,,136
S.F.E.A.T.,San Marco 144,Mestre,Agenzie di pubblicità su elenchi telefonici,"Soc. Elenchi Abonati ai Telef. An., pr. Telve | S. Salvatore",136
