Name,Address,Location,Category,Additional Info,page,location_cleaned
Zara Giuseppe,"Via Torre Belfredo, 36",MESTRE,MESTRE,"MOBILI USATI, TELEFONO 51-140",252,False
Scarpa Giuseppe e Guido,"Ponte Goldoni 4503 A., S. Marco calle Fusefi 1814",S. Marco,MOBILI USATI,Category: Mobili,252,False
Seguso Alberto,S. Marina 5890,MESTRE,MOBILI USATI,Category: Mobili,252,False
Serafin Gio Batta e Ottorino,Piazza Umberto 1,MESTRE,MOBILI USATI,Category: Mobili,252,False
Semenzato Guido,Via Mestrina,MESTRE,MOBILI USATI,Category: Mobili,252,False
Tres Edmèo,Dorsoduro 1737,,MOBILI USATI,Category: Mobili,252,True
Tommasin Mario,Castello 6808,,MOBILI USATI,Category: Mobili,252,True
Tongutti Agostino,S. Marco 1523,,MOBILI USATI,Category: Mobili,252,True
Vianello Romeo,Castello 2654 A,,MOBILI USATI,Category: Mobili,252,True
Zara Giuseppe,Via Torre Belfredo 36,MESTRE,MOBILI USATI,Category: Mobili,252,False
Zarbato Romeo & C. (Ditta),Via Torre Belfredo 36, Riva del Vin, 738,"MOBILI USATI, Mobili all’Arredamento. Mobili di qualsiasi tipo,  arredamenti Completi,  Negozio di vendita,  Mostra permanente: S. Fosca,  Calle Zancani,  2433 A. | Rialto",252,False
Anfodillo Giovanni,Cann. 3217,,MOBILI ARTISTICI,Category: Mobili,252,True
Brandolisio Umberto,S. Marco 2317,,MOBILI ARTISTICI,Category: Mobili,252,True
Indri Mario,S. Marco 501,,MOBILI ARTISTICI,Category: Mobili,252,True
Ragazzi F.lli,San Marco 4789,,MOBILI ARTISTICI,Category: Mobili,252,True
Torre Eugenio,negozio: Cann. 2907,,MOBILI ARTISTICI,Category: Mobili,252,True
Sara Luigi,S. Marco 2163,,MOBILI ARTISTICI,Category: Mobili,252,True
Semenzato Silvio,Via S. Girolamo 136,MESTRE,MOBILI ARTISTICI,Category: Mobili,252,False
S.A. Mobili d'Arte Croze,Dorsod. 564,MESTRE,MOBILI ARTISTICI,Category: Mobili,252,False
