Name,Address,Location,Category,Additional Info,page
Trame Luigi,"Cannaregio, Calle Turloni 2866",Mestre,Cantieri Navali,"Officina Meccanica Carpenteria in Ferro e Legno, Riparazioni: Motoscafi e Motori",172
S.A. Officina e Cantieri di Venezia,S. Croce 1924,Mestre,Cantieri Navali,CANTIERE NAVALE,172
Soc. Ital. Ernesto Breda,S. Croce 1924,Marghera,Cantieri Navali,CANTIERE NAVALE,172
Tagliapietra Marco,S. Croce 1924,Mestre,Cantieri Navali,CANTIERE NAVALE,172
Toffolo Giovanni,Giudecca 820,Mestre,Cantieri Navali,CANTIERE NAVALE,172
Tramontin Domenico e figli,Dorsoduro 1542 e Giudecca,Mestre,Cantieri Navali,CANTIERE NAVALE,172
Tramontin Mario,Dorsoduro 937,Mestre,Cantieri Navali,CANTIERE NAVALE,172
Trevisan Emilio,"Giudecca, Fondamenta Convertite 755",Mestre,Cantieri Navali,CANTIERE NAVALE,172
Cantine Tezze di Piave,S. I o 5450,Mestre,Cantine,CANTIERE NAVALE,172
Lombardini Giuseppina,Castello 6249,Mestre,Cantine,CANTIERE NAVALE,172
S.A. Tenute Valburna,Castello 6249,Castello,Cantine,Vini,172
Bampa G.,Castello 6249,S. Marco,Cappellerie,Suoc. Frari,172
Battaglia Linda,"Castello 6249, S. Marco 1165",Mestre,Cappellerie,CANTIERE NAVALE,172
Bigonetto Romolo,"Castello 6249, S. Marco 1165, S. Marco 732",Mestre,Cappellerie,CANTIERE NAVALE,172
Boninento Clementino,Castello 4700,Mestre,Cappellerie,CANTIERE NAVALE,172
Bovo Albino,"Castello, 5851",Mestre,Cappellerie,CANTIERE NAVALE,172
Bovo Romano,"Castello, 5851, S. Marco 716",Mestre,Cappellerie,CANTIERE NAVALE,172
Campagna Pietro,"Castello, 5618",Mestre,Cappellerie,CANTIERE NAVALE,172
Cò di Gallo Ferraro e C.,S. Marco 295,Mestre,Cappellerie,CANTIERE NAVALE,172
Colpo Giuseppe,"S. Marco 295, S. Marco 910",Mestre,Cappellerie,CANTIERE NAVALE,172
Ferro Angelo,S. Marco 4833-34,Mestre,Cappellerie,CANTIERE NAVALE,172
Pellarin Carlo,"S. Marco, 5542",Mestre,Cappellerie,CANTIERE NAVALE,172
Santini Maffeo,Salizzada S. Lio 5475,Mestre,Cappellerie,CANTIERE NAVALE,172
Setnini C. T. di Colpo Antonio,San Marco 4957,Mestre,Cappellerie,CANTIERE NAVALE,172
Toffani Antonio,San Marco 4957,Ponte di Rialto,Cappellerie,CANTIERE NAVALE,172
Mazzucco Cav. Giuseppe,"Palazzo Surian, Fond. Cannargio, 970",Mestre,Capsule di stagnole,"Premiato Sugherificio Veneto, Stab. Amm.",172
Anglo Italiana Carboni,"Palazzo Surian, Fond. Cannargio, 970",Campo Manin,Carbone,Società per Azioni,172
Bellenio Michele,"S. Stefano, 3474 A",Mestre,Carbone,CANTIERE NAVALE,172
Benetti Dante,"Dorsoduro, 1186",Mestre,Carbone,CANTIERE NAVALE,172
Cerato e Salmini,S. Maria del Giglio 2479,Mestre,Carbone,CANTIERE NAVALE,172
Gatti Francesco e Marchesi Guglielmo,"S. Maria del Giglio 2479, San Marco, 235",Mestre,Carbone,CANTIERE NAVALE,172
Penzo A. & Da Villa G.,SS. Apostoli 4778,Mestre,Carbone,CANTIERE NAVALE,172
S.A. Commercio Carboni e Affini,San Fantin - Calle Minelli 1880,Mestre,Carbone,CANTIERE NAVALE,172
S.A.D.E. Molinari,S. Moisè 2152,Mestre,Carbone,CANTIERE NAVALE,172
Unione Importatori Carboni,Riva del Vin 1099,Mestre,Carbone,CANTIERE NAVALE,172
S.A. Giavi T e C.,S. Luca 4557,Mestre,Carbone,CANTIERE NAVALE,172
S.A. Industria Nazionale,S. Luca 4557,Mestre,Carbone,agglomerazione caboni,172
Venuti Giov. (ditta),"Via 22 Marzo, Calle Pedrochi 2288",Mestre,Carbone,CANTIERE NAVALE,172
Vetrocebbe S.A.,"Via 22 Marzo, Calle Pedrochi 2288",Marghera,Carbone,CANTIERE NAVALE,172
Adriatica Carboni Bressan Alberto,"Via 22 Marzo, Calle Pedrochi 2288, San Marco 3927",Mestre,Carbone e Legna,Grossisti,172
Anonima Carboni S.A.,S. Polo 1957,Mestre,Carbone e Legna,Grossisti,172
Baracchini Gino,"S. Polo 1957, S. Marco 3824",Mestre,Carbone e Legna,Grossisti,172
Bernardi Ernesto (Ditta),"S. Polo 1957, S. Marco 3824, Castello 5748",Mestre,Carbone e Legna,Grossetti e Dettaglianti,172
Bertoli Luigi,Cannaregio 2988,Mestre,Carbone e Legna,Grossisti,172
Boccuenga Osvaldo succ.,Cann 2394,Mestre,Carbone e Legna,Grossisti,172
Bucciani Umberto,Dorsoduro 1316,Mestre,Carbone e Legna,Grossisti,172
Duse,"Via XXI Marzo, 2288",Mestre,MOBILI e ACCESSORI per UFFICIO,Forniture complete,172
