Name,Address,Location,Category,Additional Info,page,location_cleaned
Radio Ruggero,Cannaregio 3682,,Apparecchiature elettriche automatiche,PELLESTRINA,145,True
Romanelli Umberto,S. Marco 263-64,,Apparecchiature elettriche automatiche,PELLESTRINA,145,True
Scinzi Antonio,S. Polo 14,,Apparecchiature elettriche automatiche,PELLESTRINA,145,True
Telefunken Italiana Soc. per Az.,S. Marco 4090,,Apparecchiature elettriche automatiche,PELLESTRINA,145,True
Tommasina Mario,S. Marco 1263,,Apparecchiature elettriche automatiche,PELLESTRINA,145,True
Zanini Belisario,Cannaregio 1292,,Apparecchiature elettriche automatiche,PELLESTRINA,145,True
S.A.F.A. Soc. An.,S. Angelo 3870,,Approvvigionamenti,"Forniture Approvvigionamenti, Tel. 25-555, ",145,True
Magazzino D. Duro,"Angelo Raffaele, Calle dei Guardiani, 2405",,Approvvigionamenti,PELLESTRINA,145,True
Rosso Ettore,"S. Croce, calle della Regina 2334",,Argentatura e doratura,"Officina elettrogalvanica, Argentatura, Ramatura, Biancatura, Ossidatura, ",145,True
Tramontin Mario,"S. Marco, calle Fubiera n. 944",,Argentatura e doratura,PELLESTRINA,145,True
TRAMONTIN MARIO,"S. Marco, Calle Fiubera, 494",,Argentatura e doratura,"DORATURA - ARGENTATURA, Si rimette a nuovo ogni articolo d'argenteria Specializzazione rimessa a nuovo arredi sacri VENEZIA, ",145,True
Bassi Mario,S. Marco Calle Balloni,Mestre,Argenterie,PELLESTRINA,145,False
Bianchi Arturo,S. Polo 1592,Mestre,Argenterie,PELLESTRINA,145,False
Benvenuti Luigi,"S. Marco, Merceria Orologio 282",,Argenterie,PELLESTRINA,145,True
Codognotto Attilio,S. Marco 1295,,Argenterie,PELLESTRINA,145,True
Fabrizzi Jolanda ved. Bianchi,Cannaregio n. 2097,,Argenterie,PELLESTRINA,145,True
Quintavalle Enrico Arturo,Rialto 3,Mestre,Argenterie,PELLESTRINA,145,False
Salvadori Gi (Ditta),Merceria S. Salvatore 5022-23,,Argenterie,PELLESTRINA,145,True
Signora Giovanni,S. Polo 71,,Argenterie,PELLESTRINA,145,True
Neerman Gastone,S. Marco 2474,,Armatori,PELLESTRINA,145,True
Panfilo ing. Giuseppe,Castello 4982,,Armatori,PELLESTRINA,145,True
Semenzaio Vincenzo,Via Miranese 68,Mestre,Armatori ferroviari,PELLESTRINA,145,False
Orio F.lli,Via Miranese 68,Carpenedo,"Armi, munizioni, proiettili",PELLESTRINA,145,False
Pucitta Tito,"S. Marco, 4634",,"Armi, munizioni, proiettili",PELLESTRINA,145,True
Rallo Mario,Via Olivi,Mestre,"Armi, munizioni, proiettili",PELLESTRINA,145,False
Urbani Filippo,San Marco 1280,,"Armi, munizioni, proiettili","c. a. c. e. i. n., ",145,True
Zandegiacomo Erminio,"S. Marco, 265",,"Armi, munizioni, proiettili",PELLESTRINA,145,True
Baru a C. (di Romanati Enrico),"San Salvatore, Merceria Capitello 4948-49",,Armonium,PELLESTRINA,145,True
"k A. D. A.) Aromi, dolci affini di Marcasoli Marino",Castello 4601,,Aromi per dolci,PELLESTRINA,145,True
Cecchin Enrico,"Ginderoco, 596",Mestre,Aromi per dolci,PELLESTRINA,145,False
Ferronato Massimo,Dorsoduro 2606,,Aromi per dolci,PELLESTRINA,145,True
FABBRICATORI BILIARDO ed ARREDAMENTI FRATELLI Deagostini,"Via Leini, 38",Torino,Arredamento per bar,"Casa Fondata nel 1842, ",145,False
Arredatore (L') (Soc. acc. semp.),San Moise 2052,Mestre,Arredamento,"Arredamenti di qualsiasi tipo ed in qualsiasi stile, Materiali vari per arredamento, Tel. 22-220; 26-906, ",145,False
"Casa Nova, S. A. Arredamenti completi",Via XXII Marzo 2288,Mestre,Arredamento,"Tel. 25-889, ",145,False
Haas e Figli (Soc. An. suc. di Filippo Haas),"Campo S. Moise, 1461",Mestre,Arredamento,"Stoffe per arredamenti, tendaggi e tappeti, Tel. 24-909, Filiali a Roma, Milano, Torino, Firenze, ",145,False
S.C.E.L.S.I.A.,Castello. 33,Mestre,Arredamento,PELLESTRINA,145,False
Bevilacqua Luigi,"S. Giov. Decollato, 1319",Mestre,Arredi sacri,"Stabilimento serico, ",145,False
Bottacin Alessandro,Calle della Bissa 5462,Mestre,Arredi sacri,PELLESTRINA,145,False
Gcizzo Isabella,Cannaregio 1512,,"Arte veneziana, Fiori e Perle",PELLESTRINA,145,True
